[run number],number-strategies,memory-size,overcrowding-threshold,avg-attendance,attendance
3,15,10,40,43.27795527,43
3,15,10,40,43.27432217,41
3,15,10,40,43.27229299,42
3,15,10,40,43.26868045,41
3,15,10,40,43.26984127,44
3,15,10,40,43.2725832,45
3,15,10,40,43.27531646,45
3,15,10,40,43.2906793,53
3,15,10,40,43.28548896,40
3,15,10,40,43.28818898,45
3,15,10,40,43.26886792,31
3,15,10,40,43.27158556,45
3,15,10,40,43.27586207,46
3,15,10,40,43.27230047,41
3,15,10,40,43.2625,37
3,15,10,40,43.26053042,42
3,15,10,40,43.26168224,44
3,15,10,40,43.27527216,52
3,15,10,40,43.27950311,46
3,15,10,40,43.28062016,44
3,15,10,40,43.28328173,45
3,15,10,40,43.26275116,30
3,15,10,40,43.27469136,51
3,15,10,40,43.2788906,46
3,15,10,40,43.27230769,39
3,15,10,40,43.25652842,33
3,15,10,40,43.25306748,41
3,15,10,40,43.24961715,41
3,15,10,40,43.26605505,54
3,15,10,40,43.27328244,48
3,15,10,40,43.2804878,48
3,15,10,40,43.28614916,47
3,15,10,40,43.2674772,31
3,15,10,40,43.28831563,57
3,15,10,40,43.28787879,43
3,15,10,40,43.28139183,39
3,15,10,40,43.25679758,27
3,15,10,40,43.25942685,45
3,15,10,40,43.25150602,38
3,15,10,40,43.26766917,54
3,15,10,40,43.26876877,44
3,15,10,40,43.27586207,48
3,15,10,40,43.28592814,50
3,15,10,40,43.27204783,34
3,15,10,40,43.29253731,57
3,15,10,40,43.30104322,49
3,15,10,40,43.28422619,32
3,15,10,40,43.26448737,30
3,15,10,40,43.26261128,42
3,15,10,40,43.26074074,42
3,15,10,40,43.27514793,53
3,15,10,40,43.26883309,39
3,15,10,40,43.27286136,46
3,15,10,40,43.26509573,38
3,15,10,40,43.26323529,42
3,15,10,40,43.27606461,52
3,15,10,40,43.29032258,53
3,15,10,40,43.28696925,41
3,15,10,40,43.26315789,27
3,15,10,40,43.26569343,45
3,15,10,40,43.25801749,38
3,15,10,40,43.26783115,50
3,15,10,40,43.26453488,41
3,15,10,40,43.26269956,42
3,15,10,40,43.26811594,47
3,15,10,40,43.25470333,34
3,15,10,40,43.27023121,54
3,15,10,40,43.29004329,57
3,15,10,40,43.28962536,43
3,15,10,40,43.2705036,30
3,15,10,40,43.26005747,36
3,15,10,40,43.25681492,41
3,15,10,40,43.26361032,48
3,15,10,40,43.26752504,46
3,15,10,40,43.26714286,43
3,15,10,40,43.26676177,43
3,15,10,40,43.25783476,37
3,15,10,40,43.27027027,52
3,15,10,40,43.27840909,49
3,15,10,40,43.27943262,44
3,15,10,40,43.26770538,35
3,15,10,40,43.25459689,34
3,15,10,40,43.25564972,44
3,15,10,40,43.25246827,41
3,15,10,40,43.26478873,52
3,15,10,40,43.26160338,41
3,15,10,40,43.27106742,50
3,15,10,40,43.25525947,32
3,15,10,40,43.267507,52
3,15,10,40,43.27132867,46
3,15,10,40,43.27234637,44
3,15,10,40,43.27615063,46
3,15,10,40,43.25905292,31
3,15,10,40,43.26286509,46
3,15,10,40,43.26527778,45
3,15,10,40,43.26352288,42
3,15,10,40,43.25761773,39
3,15,10,40,43.26141079,46
3,15,10,40,43.25414365,38
3,15,10,40,43.25931034,47
3,15,10,40,43.2630854,46
3,15,10,40,43.27510316,52
3,15,10,40,43.27335165,42
3,15,10,40,43.26337449,36
3,15,10,40,43.25753425,39
3,15,10,40,43.24897401,37
3,15,10,40,43.25819672,50
3,15,10,40,43.25511596,41
3,15,10,40,43.25476839,43
3,15,10,40,43.2462585,37
3,15,10,40,43.24728261,44
3,15,10,40,43.25373134,48
3,15,10,40,43.26287263,50
3,15,10,40,43.26792963,47
3,15,10,40,43.25810811,36
3,15,10,40,43.25910931,44
3,15,10,40,43.23989218,29
3,15,10,40,43.25572005,55
3,15,10,40,43.26478495,50
3,15,10,40,43.25637584,37
3,15,10,40,43.25335121,41
3,15,10,40,43.24497992,37
3,15,10,40,43.2513369,48
3,15,10,40,43.26835781,56
3,15,10,40,43.27333333,47
3,15,10,40,43.27430093,44
3,15,10,40,43.26329787,35
3,15,10,40,43.24966799,33
3,15,10,40,43.25464191,47
3,15,10,40,43.26092715,48
3,15,10,40,43.25,35
3,15,10,40,43.24966975,43
3,15,10,40,43.24274406,38
3,15,10,40,43.25955204,56
3,15,10,40,43.26315789,46
3,15,10,40,43.27069645,49
3,15,10,40,43.27427822,46
3,15,10,40,43.26605505,37
3,15,10,40,43.26439791,42
3,15,10,40,43.26013072,40
3,15,10,40,43.26109661,44
3,15,10,40,43.24511082,31
3,15,10,40,43.25,47
3,15,10,40,43.236671,33
3,15,10,40,43.25194805,55
3,15,10,40,43.26588846,54
3,15,10,40,43.27202073,48
3,15,10,40,43.27296248,44
3,15,10,40,43.2622739,35
3,15,10,40,43.27225806,51
3,15,10,40,43.2757732,46
3,15,10,40,43.26512227,35
3,15,10,40,43.25835476,38
3,15,10,40,43.25032092,37
3,15,10,40,43.23846154,34
3,15,10,40,43.24199744,46
3,15,10,40,43.25191816,51
3,15,10,40,43.26181354,51
3,15,10,40,43.26530612,46
3,15,10,40,43.25859873,38
3,15,10,40,43.26208651,46
3,15,10,40,43.26937738,49
3,15,10,40,43.27411168,47
3,15,10,40,43.2661597,37
3,15,10,40,43.25696203,36
3,15,10,40,43.24905183,37
3,15,10,40,43.25,44
3,15,10,40,43.25598991,48
3,15,10,40,43.25566751,43
3,15,10,40,43.26540881,51
3,15,10,40,43.24371859,26
3,15,10,40,43.2672522,62
3,15,10,40,43.27694236,51
3,15,10,40,43.28410513,49
3,15,10,40,43.28625,45
3,15,10,40,43.2721598,32
3,15,10,40,43.25685786,31
3,15,10,40,43.24782067,36
3,15,10,40,43.25248756,47
3,15,10,40,43.25465839,45
3,15,10,40,43.25930521,47
3,15,10,40,43.24659232,33
3,15,10,40,43.25866337,53
3,15,10,40,43.2645241,48
3,15,10,40,43.28148148,57
3,15,10,40,43.28976572,50
3,15,10,40,43.27832512,34
3,15,10,40,43.27921279,44
3,15,10,40,43.26412776,31
3,15,10,40,43.27361963,51
3,15,10,40,43.2745098,44
3,15,10,40,43.26805386,38
3,15,10,40,43.2591687,36
3,15,10,40,43.26007326,44
3,15,10,40,43.26341463,46
3,15,10,40,43.27771011,55
3,15,10,40,43.28832117,52
3,15,10,40,43.28432564,40
3,15,10,40,43.2815534,41
3,15,10,40,43.26545455,30
3,15,10,40,43.28208232,57
3,15,10,40,43.28295042,44
3,15,10,40,43.28019324,41
3,15,10,40,43.26899879,34
3,15,10,40,43.2626506,38
3,15,10,40,43.27316486,52
3,15,10,40,43.28245192,51
3,15,10,40,43.29291717,52
3,15,10,40,43.29256595,43
3,15,10,40,43.28982036,41
3,15,10,40,43.27511962,31
3,15,10,40,43.28195938,49
3,15,10,40,43.27684964,39
3,15,10,40,43.27771156,44
3,15,10,40,43.27380952,40
3,15,10,40,43.27229489,42
3,15,10,40,43.27078385,42
3,15,10,40,43.28232503,53
3,15,10,40,43.29028436,50
3,15,10,40,43.29112426,44
3,15,10,40,43.28368794,37
3,15,10,40,43.27272727,34
3,15,10,40,43.28537736,54
3,15,10,40,43.28268551,41
3,15,10,40,43.28705882,47
3,15,10,40,43.27614571,34
3,15,10,40,43.27464789,42
3,15,10,40,43.27315358,42
3,15,10,40,43.28220141,51
3,15,10,40,43.28421053,45
3,15,10,40,43.28621495,45
3,15,10,40,43.2823804,40
3,15,10,40,43.27039627,33
3,15,10,40,43.28172293,53
3,15,10,40,43.28953488,50
3,15,10,40,43.28687573,41
3,15,10,40,43.28074246,38
3,15,10,40,43.26767092,32
3,15,10,40,43.27546296,50
3,15,10,40,43.27283237,41
3,15,10,40,43.28290993,52
3,15,10,40,43.28373702,44
3,15,10,40,43.28801843,47
3,15,10,40,43.27848101,35
3,15,10,40,43.28045977,45
3,15,10,40,43.2858783,48
3,15,10,40,43.27637615,35
3,15,10,40,43.27720504,44
3,15,10,40,43.26659039,34
3,15,10,40,43.25714286,35
3,15,10,40,43.26255708,48
3,15,10,40,43.27251995,52
3,15,10,40,43.28018223,50
3,15,10,40,43.27872582,42
3,15,10,40,43.27954545,44
3,15,10,40,43.28036322,44
3,15,10,40,43.28798186,50
3,15,10,40,43.28539071,41
3,15,10,40,43.2861991,44
3,15,10,40,43.2700565,29
3,15,10,40,43.26749436,41
3,15,10,40,43.25930101,36
3,15,10,40,43.26463964,48
3,15,10,40,43.27109111,49
3,15,10,40,43.26966292,42
3,15,10,40,43.27160494,45
3,15,10,40,43.27130045,43
3,15,10,40,43.27995521,51
3,15,10,40,43.28635347,49
3,15,10,40,43.28156425,39
3,15,10,40,43.26897321,32
3,15,10,40,43.26755853,42
3,15,10,40,43.25612472,33
3,15,10,40,43.26585095,52
3,15,10,40,43.27,47
3,15,10,40,43.26748058,41
3,15,10,40,43.26940133,45
3,15,10,40,43.26688815,41
3,15,10,40,43.27654867,52
3,15,10,40,43.28176796,48
3,15,10,40,43.28145695,43
3,15,10,40,43.26681367,30
3,15,10,40,43.26651982,43
3,15,10,40,43.2530253,31
3,15,10,40,43.27252747,61
3,15,10,40,43.27881449,49
3,15,10,40,43.27192982,37
3,15,10,40,43.27382256,45
3,15,10,40,43.27242888,42
3,15,10,40,43.28415301,54
3,15,10,40,43.28930131,48
3,15,10,40,43.28789531,42
3,15,10,40,43.28104575,37
3,15,10,40,43.2687704,32
3,15,10,40,43.25869565,34
3,15,10,40,43.26275787,47
3,15,10,40,43.26681128,47
3,15,10,40,43.25893824,36
3,15,10,40,43.25865801,43
3,15,10,40,43.25513514,40
3,15,10,40,43.26889849,56
3,15,10,40,43.27292341,47
3,15,10,40,43.27693966,47
3,15,10,40,43.27556512,42
3,15,10,40,43.2655914,34
3,15,10,40,43.26315789,41
3,15,10,40,43.2639485,44
3,15,10,40,43.26366559,43
3,15,10,40,43.25695931,37
3,15,10,40,43.25882353,45
3,15,10,40,43.25106838,36
3,15,10,40,43.26467449,56
3,15,10,40,43.27185501,50
3,15,10,40,43.27689031,48
3,15,10,40,43.2712766,38
3,15,10,40,43.26248672,35
3,15,10,40,43.26751592,48
3,15,10,40,43.27147402,47
3,15,10,40,43.26483051,37
3,15,10,40,43.26455026,43
3,15,10,40,43.25475687,34
3,15,10,40,43.25026399,39
3,15,10,40,43.25316456,46
3,15,10,40,43.26238145,52
3,15,10,40,43.26421053,45
3,15,10,40,43.26498423,44
3,15,10,40,43.26260504,41
3,15,10,40,43.26128017,42
3,15,10,40,43.2672956,49
3,15,10,40,43.2617801,38
3,15,10,40,43.26150628,43
3,15,10,40,43.2476489,30
3,15,10,40,43.25469729,50
3,15,10,40,43.25651721,45
3,15,10,40,43.26354167,50
3,15,10,40,43.26118626,41
3,15,10,40,43.25259875,35
3,15,10,40,43.25545171,46
3,15,10,40,43.25414938,42
3,15,10,40,43.25595855,45
3,15,10,40,43.25879917,46
3,15,10,40,43.25336091,38
3,15,10,40,43.24380165,34
3,15,10,40,43.24251806,42
3,15,10,40,43.24329897,44
3,15,10,40,43.25437693,54
3,15,10,40,43.25102881,40
3,15,10,40,43.25590956,48
3,15,10,40,43.24537988,33
3,15,10,40,43.25333333,51
3,15,10,40,43.25307377,43
3,15,10,40,43.25486182,45
3,15,10,40,43.26175869,50
3,15,10,40,43.24616956,28
3,15,10,40,43.24591837,43
3,15,10,40,43.24770642,45
3,15,10,40,43.24847251,44
3,15,10,40,43.24618515,41
3,15,10,40,43.25,47
3,15,10,40,43.24060914,34
3,15,10,40,43.24442191,47
3,15,10,40,43.24518744,44
3,15,10,40,43.25506073,53
3,15,10,40,43.26188069,50
3,15,10,40,43.24848485,30
3,15,10,40,43.24924319,44
3,15,10,40,43.24193548,36
3,15,10,40,43.25276939,54
3,15,10,40,43.24748491,38
3,15,10,40,43.24522613,41
3,15,10,40,43.23493976,33
3,15,10,40,43.24172518,50
3,15,10,40,43.249499,51
3,15,10,40,43.26226226,56
4,15,10,60,0,68
4,15,10,60,0,61
4,15,10,60,54,54
4,15,10,60,56.5,59
4,15,10,60,53,46
4,15,10,60,55.25,62
4,15,10,60,57,64
4,15,10,60,56.66666667,55
4,15,10,60,56.42857143,55
4,15,10,60,56.25,55
4,15,10,60,56.11111111,55
4,15,10,60,56.3,58
4,15,10,60,56.36363636,57
4,15,10,60,56.58333333,59
4,15,10,60,56.84615385,60
4,15,10,60,56.92857143,58
4,15,10,60,57.06666667,59
4,15,10,60,57.3125,61
4,15,10,60,56.82352941,49
4,15,10,60,57.16666667,63
4,15,10,60,56.89473684,52
4,15,10,60,57,59
4,15,10,60,56.76190476,52
4,15,10,60,57.13636364,65
4,15,10,60,57.08695652,56
4,15,10,60,57.29166667,62
4,15,10,60,57.2,55
4,15,10,60,57.03846154,53
4,15,10,60,57.2962963,64
4,15,10,60,57.25,56
4,15,10,60,57.55172414,66
4,15,10,60,57.3,50
4,15,10,60,57.29032258,57
4,15,10,60,57.25,56
4,15,10,60,57.33333333,60
4,15,10,60,57.23529412,54
4,15,10,60,57.48571429,66
4,15,10,60,57.47222222,57
4,15,10,60,57.37837838,54
4,15,10,60,57.44736842,60
4,15,10,60,57.35897436,54
4,15,10,60,57.525,64
4,15,10,60,57.51219512,57
4,15,10,60,57.45238095,55
4,15,10,60,57.48837209,59
4,15,10,60,57.63636364,64
4,15,10,60,57.46666667,50
4,15,10,60,57.56521739,62
4,15,10,60,57.40425532,50
4,15,10,60,57.41666667,58
4,15,10,60,57.48979592,61
4,15,10,60,57.56,61
4,15,10,60,57.58823529,59
4,15,10,60,57.63461538,60
4,15,10,60,57.56603774,54
4,15,10,60,57.46296296,52
4,15,10,60,57.58181818,64
4,15,10,60,57.46428571,51
4,15,10,60,57.63157895,67
4,15,10,60,57.53448276,52
4,15,10,60,57.57627119,60
4,15,10,60,57.6,59
4,15,10,60,57.6557377,61
4,15,10,60,57.5483871,51
4,15,10,60,57.6031746,61
4,15,10,60,57.578125,56
4,15,10,60,57.49230769,52
4,15,10,60,57.57575758,63
4,15,10,60,57.47761194,51
4,15,10,60,57.61764706,67
4,15,10,60,57.62318841,58
4,15,10,60,57.62857143,58
4,15,10,60,57.52112676,50
4,15,10,60,57.58333333,62
4,15,10,60,57.43835616,47
4,15,10,60,57.51351351,63
4,15,10,60,57.48,55
4,15,10,60,57.5,59
4,15,10,60,57.57142857,63
4,15,10,60,57.53846154,55
4,15,10,60,57.58227848,61
4,15,10,60,57.5375,54
4,15,10,60,57.55555556,59
4,15,10,60,57.43902439,48
4,15,10,60,57.5060241,63
4,15,10,60,57.39285714,48
4,15,10,60,57.47058824,64
4,15,10,60,57.43023256,54
4,15,10,60,57.47126437,61
4,15,10,60,57.54545455,64
4,15,10,60,57.58426966,61
4,15,10,60,57.6,59
4,15,10,60,57.61538462,59
4,15,10,60,57.55434783,52
4,15,10,60,57.4516129,48
4,15,10,60,57.56382979,68
4,15,10,60,57.41052632,43
4,15,10,60,57.46875,63
4,15,10,60,57.42268041,53
4,15,10,60,57.43877551,59
4,15,10,60,57.50505051,64
4,15,10,60,57.59,66
4,15,10,60,57.59405941,58
4,15,10,60,57.66666667,65
4,15,10,60,57.59223301,50
4,15,10,60,57.49038462,47
4,15,10,60,57.52380952,61
4,15,10,60,57.46226415,51
4,15,10,60,57.51401869,63
4,15,10,60,57.46296296,52
4,15,10,60,57.47706422,59
4,15,10,60,57.50909091,61
4,15,10,60,57.57657658,65
4,15,10,60,57.57142857,57
4,15,10,60,57.66371681,68
4,15,10,60,57.59649123,50
4,15,10,60,57.55652174,53
4,15,10,60,57.52586207,54
4,15,10,60,57.46153846,50
4,15,10,60,57.54237288,67
4,15,10,60,57.4789916,50
4,15,10,60,57.5,60
4,15,10,60,57.46280992,53
4,15,10,60,57.55737705,69
4,15,10,60,57.55284553,57
4,15,10,60,57.59677419,63
4,15,10,60,57.584,56
4,15,10,60,57.5952381,59
4,15,10,60,57.57480315,55
4,15,10,60,57.5390625,53
4,15,10,60,57.52713178,56
4,15,10,60,57.50769231,55
4,15,10,60,57.50381679,57
4,15,10,60,57.45454545,51
4,15,10,60,57.52631579,67
4,15,10,60,57.5,54
4,15,10,60,57.54074074,63
4,15,10,60,57.54411765,58
4,15,10,60,57.5620438,60
4,15,10,60,57.55797101,57
4,15,10,60,57.55395683,57
4,15,10,60,57.51428571,52
4,15,10,60,57.5106383,57
4,15,10,60,57.48591549,54
4,15,10,60,57.46153846,54
4,15,10,60,57.50694444,64
4,15,10,60,57.49655172,56
4,15,10,60,57.58219178,70
4,15,10,60,57.54421769,52
4,15,10,60,57.56081081,60
4,15,10,60,57.51677852,51
4,15,10,60,57.54,61
4,15,10,60,57.50331126,52
4,15,10,60,57.56578947,67
4,15,10,60,57.52941176,52
4,15,10,60,57.49350649,52
4,15,10,60,57.51612903,61
4,15,10,60,57.48076923,52
4,15,10,60,57.5477707,68
4,15,10,60,57.53797468,56
4,15,10,60,57.57232704,63
4,15,10,60,57.5625,56
4,15,10,60,57.54658385,55
4,15,10,60,57.51851852,53
4,15,10,60,57.55828221,64
4,15,10,60,57.48780488,46
4,15,10,60,57.49090909,58
4,15,10,60,57.48795181,57
4,15,10,60,57.46107784,53
4,15,10,60,57.54761905,72
4,15,10,60,57.56804734,61
4,15,10,60,57.58823529,61
4,15,10,60,57.56140351,53
4,15,10,60,57.5755814,60
4,15,10,60,57.51445087,47
4,15,10,60,57.57471264,68
4,15,10,60,57.48571429,42
4,15,10,60,57.48295455,57
4,15,10,60,57.48022599,57
4,15,10,60,57.44382022,51
4,15,10,60,57.49162011,66
4,15,10,60,57.53333333,65
4,15,10,60,57.5359116,58
4,15,10,60,57.54945055,60
4,15,10,60,57.55191257,58
4,15,10,60,57.49456522,47
4,15,10,60,57.51891892,62
4,15,10,60,57.48387097,51
4,15,10,60,57.46524064,54
4,15,10,60,57.43085106,51
4,15,10,60,57.44973545,61
4,15,10,60,57.47894737,63
4,15,10,60,57.53403141,68
4,15,10,60,57.51041667,53
4,15,10,60,57.55958549,67
4,15,10,60,57.55670103,57
4,15,10,60,57.52307692,51
4,15,10,60,57.51530612,56
4,15,10,60,57.51269036,57
4,15,10,60,57.53030303,61
4,15,10,60,57.50251256,52
4,15,10,60,57.475,52
4,15,10,60,57.45273632,53
4,15,10,60,57.52970297,73
4,15,10,60,57.48275862,48
4,15,10,60,57.52941176,67
4,15,10,60,57.52195122,56
4,15,10,60,57.49514563,52
4,15,10,60,57.51207729,61
4,15,10,60,57.49519231,54
4,15,10,60,57.48325359,55
4,15,10,60,57.47619048,56
4,15,10,60,57.45971564,54
4,15,10,60,57.41981132,49
4,15,10,60,57.48356808,71
4,15,10,60,57.43925234,48
4,15,10,60,57.49302326,69
4,15,10,60,57.48148148,55
4,15,10,60,57.47926267,57
4,15,10,60,57.47247706,56
4,15,10,60,57.46118721,55
4,15,10,60,57.42272727,49
4,15,10,60,57.40723982,54
4,15,10,60,57.4009009,56
4,15,10,60,57.39013453,55
4,15,10,60,57.45982143,73
4,15,10,60,57.40888889,46
4,15,10,60,57.44690265,66
4,15,10,60,57.43612335,55
4,15,10,60,57.43421053,57
4,15,10,60,57.4279476,56
4,15,10,60,57.42173913,56
4,15,10,60,57.36796537,45
4,15,10,60,57.375,59
4,15,10,60,57.35193133,52
4,15,10,60,57.34188034,55
4,15,10,60,57.39574468,70
4,15,10,60,57.36440678,50
4,15,10,60,57.39662447,65
4,15,10,60,57.38655462,55
4,15,10,60,57.39330544,59
4,15,10,60,57.35833333,49
4,15,10,60,57.3526971,56
4,15,10,60,57.31404959,48
4,15,10,60,57.34156379,64
4,15,10,60,57.33606557,56
4,15,10,60,57.31836735,53
4,15,10,60,57.36178862,68
4,15,10,60,57.34412955,53
4,15,10,60,57.37096774,64
4,15,10,60,57.34136546,50
4,15,10,60,57.344,58
4,15,10,60,57.32270916,52
4,15,10,60,57.33333333,60
4,15,10,60,57.3083004,51
4,15,10,60,57.32283465,61
4,15,10,60,57.3254902,58
4,15,10,60,57.328125,58
4,15,10,60,57.3618677,66
4,15,10,60,57.35658915,56
4,15,10,60,57.36679537,60
4,15,10,60,57.35384615,54
4,15,10,60,57.33716475,53
4,15,10,60,57.32824427,55
4,15,10,60,57.35361217,64
4,15,10,60,57.32954545,51
4,15,10,60,57.35471698,64
4,15,10,60,57.33834586,53
4,15,10,60,57.34456929,59
4,15,10,60,57.37313433,65
4,15,10,60,57.37546468,58
4,15,10,60,57.38148148,59
4,15,10,60,57.36900369,54
4,15,10,60,57.34926471,52
4,15,10,60,57.31501832,48
4,15,10,60,57.34671533,66
4,15,10,60,57.31636364,49
4,15,10,60,57.35144928,67
4,15,10,60,57.33574007,53
4,15,10,60,57.35251799,62
4,15,10,60,57.37992832,65
4,15,10,60,57.38571429,59
4,15,10,60,57.38078292,56
4,15,10,60,57.38297872,58
4,15,10,60,57.34628975,47
4,15,10,60,57.32042254,50
4,15,10,60,57.34385965,64
4,15,10,60,57.31468531,49
4,15,10,60,57.35888502,70
4,15,10,60,57.32638889,48
4,15,10,60,57.34256055,62
4,15,10,60,57.35862069,62
4,15,10,60,57.37457045,62
4,15,10,60,57.36643836,55
4,15,10,60,57.36177474,56
4,15,10,60,57.32653061,47
4,15,10,60,57.30847458,52
4,15,10,60,57.3277027,63
4,15,10,60,57.31313131,53
4,15,10,60,57.34563758,67
4,15,10,60,57.32441472,51
4,15,10,60,57.34333333,63
4,15,10,60,57.34219269,57
4,15,10,60,57.35761589,62
4,15,10,60,57.34323432,53
4,15,10,60,57.36513158,64
4,15,10,60,57.33770492,49
4,15,10,60,57.33986928,58
4,15,10,60,57.33876221,57
4,15,10,60,57.31818182,51
4,15,10,60,57.34627832,66
4,15,10,60,57.33225806,53
4,15,10,60,57.35691318,65
4,15,10,60,57.33974359,52
4,15,10,60,57.35782748,63
4,15,10,60,57.35350318,56
4,15,10,60,57.37460317,64
4,15,10,60,57.34493671,48
4,15,10,60,57.36277603,63
4,15,10,60,57.35534591,55
4,15,10,60,57.34796238,55
4,15,10,60,57.371875,65
4,15,10,60,57.35202492,51
4,15,10,60,57.3757764,65
4,15,10,60,57.36532508,54
4,15,10,60,57.36111111,56
4,15,10,60,57.34153846,51
4,15,10,60,57.36503067,65
4,15,10,60,57.34556575,51
4,15,10,60,57.37804878,68
4,15,10,60,57.36474164,53
4,15,10,60,57.36969697,59
4,15,10,60,57.37160121,58
4,15,10,60,57.37349398,58
4,15,10,60,57.37837838,59
4,15,10,60,57.36526946,53
4,15,10,60,57.37014925,59
4,15,10,60,57.33333333,45
4,15,10,60,57.34718101,62
4,15,10,60,57.34911243,58
4,15,10,60,57.35988201,61
4,15,10,60,57.37058824,61
4,15,10,60,57.38709677,63
4,15,10,60,57.39181287,59
4,15,10,60,57.39358601,58
4,15,10,60,57.37790698,52
4,15,10,60,57.3942029,63
4,15,10,60,57.38439306,54
4,15,10,60,57.37463977,54
4,15,10,60,57.37068966,56
4,15,10,60,57.37535817,59
4,15,10,60,57.38285714,60
4,15,10,60,57.39031339,60
4,15,10,60,57.39772727,60
4,15,10,60,57.39376771,56
4,15,10,60,57.41242938,64
4,15,10,60,57.4056338,55
4,15,10,60,57.41573034,61
4,15,10,60,57.40616246,54
4,15,10,60,57.41061453,59
4,15,10,60,57.39832869,53
4,15,10,60,57.41111111,62
4,15,10,60,57.40443213,55
4,15,10,60,57.40883978,59
4,15,10,60,57.4214876,62
4,15,10,60,57.41758242,56
4,15,10,60,57.43287671,63
4,15,10,60,57.42349727,54
4,15,10,60,57.42779292,59
4,15,10,60,57.41847826,54
4,15,10,60,57.41734417,57
4,15,10,60,57.41621622,57
4,15,10,60,57.43665768,65
4,15,10,60,57.41935484,51
4,15,10,60,57.42627346,60
4,15,10,60,57.42245989,56
4,15,10,60,57.42133333,57
4,15,10,60,57.45212766,69
4,15,10,60,57.44562334,55
4,15,10,60,57.44973545,59
4,15,10,60,57.43799472,53
4,15,10,60,57.43157895,55
4,15,10,60,57.41732283,52
4,15,10,60,57.43979058,66
4,15,10,60,57.40992167,46
4,15,10,60,57.42447917,63
4,15,10,60,57.42597403,58
4,15,10,60,57.42746114,58
4,15,10,60,57.44702842,65
4,15,10,60,57.45360825,60
4,15,10,60,57.46015424,60
4,15,10,60,57.45641026,56
4,15,10,60,57.43222506,48
4,15,10,60,57.41581633,51
4,15,10,60,57.42239186,60
4,15,10,60,57.41116751,53
4,15,10,60,57.42278481,62
4,15,10,60,57.41414141,54
4,15,10,60,57.41813602,59
4,15,10,60,57.43969849,66
4,15,10,60,57.44611529,60
4,15,10,60,57.4525,60
4,15,10,60,57.45137157,57
4,15,10,60,57.43283582,50
4,15,10,60,57.40942928,48
4,15,10,60,57.43069307,66
4,15,10,60,57.40493827,47
4,15,10,60,57.42118227,64
4,15,10,60,57.40540541,51
4,15,10,60,57.41176471,60
4,15,10,60,57.43031785,65
4,15,10,60,57.45121951,66
4,15,10,60,57.45498783,59
4,15,10,60,57.46601942,62
4,15,10,60,57.45520581,53
4,15,10,60,57.42028986,43
4,15,10,60,57.43373494,63
4,15,10,60,57.42067308,52
4,15,10,60,57.43405276,63
4,15,10,60,57.4138756,49
4,15,10,60,57.41288783,57
4,15,10,60,57.42619048,63
4,15,10,60,57.44893112,67
4,15,10,60,57.4549763,60
4,15,10,60,57.47281324,65
4,15,10,60,57.47169811,57
4,15,10,60,57.43529412,42
4,15,10,60,57.44835681,63
4,15,10,60,57.42154567,46
4,15,10,60,57.43925234,65
4,15,10,60,57.41724942,48
4,15,10,60,57.40930233,54
4,15,10,60,57.41531323,60
4,15,10,60,57.43981481,68
4,15,10,60,57.44110855,58
4,15,10,60,57.45852535,65
4,15,10,60,57.45977011,58
4,15,10,60,57.43119266,45
4,15,10,60,57.44622426,64
4,15,10,60,57.43150685,51
4,15,10,60,57.44191344,62
4,15,10,60,57.42727273,51
4,15,10,60,57.41723356,53
4,15,10,60,57.41628959,57
4,15,10,60,57.44018059,68
4,15,10,60,57.43918919,57
4,15,10,60,57.44719101,61
4,15,10,60,57.44843049,58
4,15,10,60,57.43176734,50
4,15,10,60,57.44642857,64
4,15,10,60,57.43429844,52
4,15,10,60,57.44222222,61
4,15,10,60,57.4345898,54
4,15,10,60,57.44469027,62
4,15,10,60,57.42825607,50
4,15,10,60,57.44493392,65
4,15,10,60,57.43296703,52
4,15,10,60,57.43859649,60
4,15,10,60,57.45076586,63
4,15,10,60,57.45196507,58
4,15,10,60,57.45969499,61
4,15,10,60,57.44782609,52
4,15,10,60,57.45119306,59
4,15,10,60,57.43722944,51
4,15,10,60,57.43412527,56
4,15,10,60,57.42887931,55
4,15,10,60,57.44946237,67
4,15,10,60,57.42918455,48
4,15,10,60,57.43683084,61
4,15,10,60,57.43589744,57
4,15,10,60,57.43496802,57
4,15,10,60,57.45531915,67
4,15,10,60,57.44798301,54
4,15,10,60,57.45338983,60
4,15,10,60,57.45031712,56
4,15,10,60,57.44936709,57
4,15,10,60,57.42315789,45
4,15,10,60,57.43487395,63
4,15,10,60,57.4129979,47
4,15,10,60,57.43096234,66
4,15,10,60,57.434238,59
4,15,10,60,57.43541667,58
4,15,10,60,57.45114345,65
4,15,10,60,57.45850622,61
4,15,10,60,57.45134576,54
4,15,10,60,57.44834711,56
4,15,10,60,57.43505155,51
4,15,10,60,57.42592593,53
4,15,10,60,57.43737166,63
4,15,10,60,57.40983607,44
4,15,10,60,57.42331288,64
4,15,10,60,57.42244898,57
4,15,10,60,57.42973523,61
4,15,10,60,57.43495935,60
4,15,10,60,57.45841785,69
4,15,10,60,57.44331984,50
4,15,10,60,57.44444444,58
4,15,10,60,57.42741935,49
4,15,10,60,57.41247485,50
4,15,10,60,57.42771084,65
4,15,10,60,57.40480962,46
4,15,10,60,57.41,60
4,15,10,60,57.41117764,58
4,15,10,60,57.41035857,57
