number-strategies,avg-attendance 
20.0,61.6416185
20.0,61.63793103
20.0,61.59428571
20.0,61.53409091
20.0,61.5480226
20.0,61.71910112
20.0,61.62011173
20.0,61.65
20.0,61.60773481
20.0,61.52197802
20.0,61.54644809
20.0,61.70652174
20.0,61.63783784
20.0,61.70430108
20.0,61.63101604
20.0,61.5106383
20.0,61.57671958
20.0,61.72631579
20.0,61.62303665
20.0,61.734375
20.0,61.64248705
20.0,61.5257732
20.0,61.52820513
20.0,61.65816327
20.0,61.63451777
20.0,61.75757576
20.0,61.63819095
20.0,61.48
20.0,61.52238806
20.0,61.63861386
20.0,61.54187192
20.0,61.69607843
20.0,61.5902439
20.0,61.45145631
20.0,61.44444444
20.0,61.56730769
20.0,61.55980861
20.0,61.7047619
20.0,61.57819905
20.0,61.43396226
20.0,61.45070423
20.0,61.53738318
20.0,61.44186047
20.0,61.58333333
20.0,61.48847926
20.0,61.37614679
20.0,61.37899543
20.0,61.48181818
20.0,61.46606335
20.0,61.60810811
20.0,61.51121076
20.0,61.39732143
20.0,61.43555556
20.0,61.50884956
20.0,61.43171806
20.0,61.55263158
20.0,61.4628821
20.0,61.37826087
20.0,61.39393939
20.0,61.48275862
20.0,61.472103
20.0,61.58974359
20.0,61.48510638
20.0,61.38135593
20.0,61.41350211
20.0,61.4789916
20.0,61.43096234
20.0,61.55416667
20.0,61.46887967
20.0,61.36363636
20.0,61.3744856
20.0,61.46311475
20.0,61.45714286
20.0,61.58536585
20.0,61.46963563
20.0,61.36693548
20.0,61.38554217
20.0,61.46
20.0,61.37051793
20.0,61.48412698
20.0,61.41106719
20.0,61.32283465
20.0,61.34509804
20.0,61.421875
20.0,61.42412451
20.0,61.51550388
20.0,61.44401544
20.0,61.34615385
20.0,61.3908046
20.0,61.44656489
20.0,61.40304183
20.0,61.50757576
20.0,61.44528302
20.0,61.39473684
20.0,61.3670412
20.0,61.43656716
20.0,61.4535316
20.0,61.55925926
20.0,61.49446494
20.0,61.43382353
20.0,61.47619048
20.0,61.47810219
20.0,61.44363636
20.0,61.54710145
20.0,61.52707581
20.0,61.50719424
20.0,61.46953405
20.0,61.49285714
20.0,61.50177936
20.0,61.60992908
20.0,61.5795053
20.0,61.54929577
20.0,61.55438596
20.0,61.53846154
20.0,61.50174216
20.0,61.625
20.0,61.63321799
20.0,61.60344828
20.0,61.54639175
20.0,61.51712329
20.0,61.49146758
20.0,61.59183673
20.0,61.61694915
20.0,61.58783784
20.0,61.5959596
20.0,61.55369128
20.0,61.47826087
20.0,61.57333333
20.0,61.63787375
20.0,61.62582781
20.0,61.6039604
20.0,61.55592105
20.0,61.46229508
20.0,61.54901961
20.0,61.57980456
20.0,61.58441558
20.0,61.58899676
20.0,61.58709677
20.0,61.48231511
20.0,61.55769231
20.0,61.61022364
20.0,61.61783439
20.0,61.63174603
20.0,61.59177215
20.0,61.49842271
20.0,61.55660377
20.0,61.59247649
20.0,61.6125
20.0,61.64174455
20.0,61.62111801
20.0,61.52631579
20.0,61.58641975
20.0,61.60615385
20.0,61.64723926
20.0,61.67278287
20.0,61.65853659
20.0,61.56838906
20.0,61.62727273
20.0,61.63141994
20.0,61.6626506
20.0,61.71471471
20.0,61.68562874
20.0,61.60298507
20.0,61.6577381
20.0,61.64391691
20.0,61.69230769
20.0,61.73746313
20.0,61.71176471
20.0,61.62756598
20.0,61.68421053
20.0,61.63556851
20.0,61.70639535
20.0,61.7826087
20.0,61.7283237
20.0,61.61959654
20.0,61.67816092
20.0,61.6017192
20.0,61.69428571
20.0,61.77777778
20.0,61.72159091
20.0,61.61473088
20.0,61.67231638
20.0,61.57746479
20.0,61.6741573
20.0,61.75630252
20.0,61.70111732
20.0,61.60167131
20.0,61.64444444
20.0,61.54570637
20.0,61.64088398
20.0,61.71625344
20.0,61.66483516
20.0,61.58356164
20.0,61.62021858
20.0,61.52316076
20.0,61.60597826
20.0,61.67750678
20.0,61.62702703
20.0,61.54177898
20.0,61.58333333
20.0,61.49865952
20.0,61.59090909
20.0,61.66133333
20.0,61.60638298
20.0,61.5198939
20.0,61.56878307
20.0,61.4828496
20.0,61.56842105
20.0,61.64829396
20.0,61.58900524
20.0,61.49869452
20.0,61.546875
20.0,61.45714286
20.0,61.54404145
20.0,61.5994832
20.0,61.55154639
20.0,61.47557841
20.0,61.52564103
20.0,61.45012788
20.0,61.54081633
20.0,61.61068702
20.0,61.54314721
20.0,61.45822785
20.0,61.50757576
20.0,61.42821159
20.0,61.51758794
20.0,61.56892231
20.0,61.51
20.0,61.42394015
20.0,61.47263682
20.0,61.39702233
20.0,61.48019802
20.0,61.54320988
20.0,61.47536946
20.0,61.38820639
20.0,61.43627451
20.0,61.36430318
20.0,61.45121951
20.0,61.50364964
20.0,61.43203883
20.0,61.33898305
20.0,61.38647343
20.0,61.31325301
20.0,61.39663462
20.0,61.46043165
20.0,61.38516746
20.0,61.29594272
20.0,61.35238095
20.0,61.28266033
20.0,61.36492891
20.0,61.41371158
20.0,61.35141509
20.0,61.26588235
20.0,61.31220657
20.0,61.24824356
20.0,61.3271028
20.0,61.38228438
20.0,61.30930233
20.0,61.22273782
20.0,61.27546296
20.0,61.20785219
20.0,61.28571429
20.0,61.33793103
20.0,61.26834862
20.0,61.1784897
20.0,61.22374429
20.0,61.16400911
20.0,61.23863636
20.0,61.29251701
20.0,61.2239819
20.0,61.13995485
20.0,61.19594595
20.0,61.13258427
20.0,61.20852018
20.0,61.26174497
20.0,61.20535714
20.0,61.12249443
20.0,61.16666667
20.0,61.10864745
20.0,61.18141593
20.0,61.23620309
20.0,61.16960352
20.0,61.08571429
20.0,61.13815789
20.0,61.07221007
20.0,61.1441048
20.0,61.19607843
20.0,61.14130435
20.0,61.06073753
20.0,61.0995671
20.0,61.04319654
20.0,61.11422414
20.0,61.16344086
20.0,61.10300429
20.0,61.02141328
20.0,61.06623932
20.0,60.99573561
20.0,61.06808511
20.0,61.12738854
20.0,61.06779661
20.0,60.99577167
20.0,61.03164557
20.0,60.96631579
20.0,61.03781513
20.0,61.07756813
20.0,61.03138075
20.0,60.97077244
20.0,61.0125
20.0,60.95010395
20.0,61.02697095
20.0,61.07867495
20.0,61.02479339
20.0,60.95257732
20.0,60.98765432
20.0,60.9301848
20.0,60.99795082
20.0,61.04703476
20.0,60.9877551
20.0,60.91446029
20.0,60.96138211
20.0,60.89655172
20.0,60.97165992
20.0,61.02424242
20.0,60.97177419
20.0,60.89738431
20.0,60.93373494
20.0,60.86773547
20.0,0.0
20.0,0.0
20.0,55.0
20.0,57.0
20.0,58.0
20.0,51.5
20.0,51.8
20.0,51.5
20.0,52.0
20.0,50.875
20.0,49.11111111
20.0,47.5
20.0,46.54545455
20.0,46.33333333
20.0,46.30769231
20.0,46.42857143
20.0,45.93333333
20.0,46.8125
20.0,46.29411765
20.0,46.61111111
20.0,46.78947368
20.0,46.15
20.0,45.61904762
20.0,45.22727273
20.0,44.65217391
20.0,44.83333333
20.0,44.96
20.0,44.5
20.0,44.85185185
20.0,44.78571429
20.0,45.0
20.0,44.86666667
20.0,44.67741935
20.0,44.59375
20.0,44.36363636
20.0,43.85294118
20.0,44.02857143
20.0,43.91666667
20.0,43.56756757
20.0,44.0
20.0,43.92307692
20.0,44.2
20.0,44.12195122
20.0,44.04761905
20.0,44.02325581
20.0,44.0
20.0,43.57777778
20.0,43.54347826
20.0,43.53191489
20.0,43.375
20.0,43.42857143
20.0,43.42
20.0,43.45098039
20.0,43.51923077
20.0,43.52830189
20.0,43.61111111
20.0,43.54545455
20.0,43.23214286
20.0,43.15789474
20.0,43.13793103
20.0,43.0
20.0,43.05
20.0,42.98360656
20.0,43.0
20.0,43.11111111
20.0,43.203125
20.0,43.18461538
20.0,43.1969697
20.0,42.95522388
20.0,43.01470588
20.0,43.02898551
20.0,42.85714286
20.0,42.87323944
20.0,42.81944444
20.0,42.84931507
20.0,42.89189189
20.0,42.98666667
20.0,42.96052632
20.0,43.0
20.0,42.79487179
20.0,42.91139241
20.0,42.975
20.0,42.71604938
20.0,42.74390244
20.0,42.75903614
20.0,42.77380952
20.0,42.82352941
20.0,42.91860465
20.0,42.89655172
20.0,42.96590909
20.0,42.82022472
20.0,42.91111111
20.0,42.9010989
20.0,42.7826087
20.0,42.7311828
20.0,42.71276596
20.0,42.77894737
20.0,42.78125
20.0,42.87628866
20.0,42.80612245
20.0,42.85858586
20.0,42.8
20.0,42.78217822
20.0,42.82352941
20.0,42.82524272
20.0,42.66346154
20.0,42.64761905
20.0,42.64150943
20.0,42.71962617
20.0,42.7962963
20.0,42.73394495
20.0,42.79090909
20.0,42.71171171
20.0,42.72321429
20.0,42.76106195
20.0,42.79824561
20.0,42.64347826
20.0,42.71551724
20.0,42.70940171
20.0,42.68644068
20.0,42.76470588
20.0,42.71666667
20.0,42.73553719
20.0,42.67213115
20.0,42.61788618
20.0,42.67741935
20.0,42.752
20.0,42.69047619
20.0,42.7007874
20.0,42.6796875
20.0,42.66666667
20.0,42.75384615
20.0,42.74045802
20.0,42.71212121
20.0,42.62406015
20.0,42.64925373
20.0,42.68888889
20.0,42.69852941
20.0,42.67153285
20.0,42.66666667
20.0,42.62589928
20.0,42.6
20.0,42.66666667
20.0,42.63380282
20.0,42.64335664
20.0,42.63194444
20.0,42.6137931
20.0,42.64383562
20.0,42.59863946
20.0,42.60810811
20.0,42.60402685
20.0,42.54
20.0,42.51655629
20.0,42.60526316
20.0,42.58169935
20.0,42.62987013
20.0,42.55483871
20.0,42.52564103
20.0,42.56687898
20.0,42.53164557
20.0,42.57232704
20.0,42.5625
20.0,42.54037267
20.0,42.48765432
20.0,42.56441718
20.0,42.56707317
20.0,42.55151515
20.0,42.4939759
20.0,42.44311377
20.0,42.5
20.0,42.5147929
20.0,42.5
20.0,42.53216374
20.0,42.45930233
20.0,42.42774566
20.0,42.5
20.0,42.51428571
20.0,42.48295455
20.0,42.47457627
20.0,42.4494382
20.0,42.46368715
20.0,42.48333333
20.0,42.46961326
20.0,42.48351648
20.0,42.40983607
20.0,42.45108696
20.0,42.45405405
20.0,42.44623656
20.0,42.41176471
20.0,42.42553191
20.0,42.40740741
20.0,42.44210526
20.0,42.4921466
20.0,42.453125
20.0,42.44559585
20.0,42.40206186
20.0,42.37948718
20.0,42.42346939
20.0,42.3857868
20.0,42.3989899
20.0,42.3919598
20.0,42.375
20.0,42.37313433
20.0,42.42079208
20.0,42.4137931
20.0,42.39705882
20.0,42.35609756
20.0,42.33495146
20.0,42.38164251
20.0,42.375
20.0,42.37320574
20.0,42.35238095
20.0,42.32701422
20.0,42.33018868
20.0,42.33333333
20.0,42.32242991
20.0,42.35813953
20.0,42.31018519
20.0,42.31797235
20.0,42.34862385
20.0,42.33333333
20.0,42.35
20.0,42.32579186
20.0,42.30630631
20.0,42.30044843
20.0,42.28571429
20.0,42.28888889
20.0,42.31415929
20.0,42.26431718
20.0,42.28508772
20.0,42.28820961
20.0,42.29130435
20.0,42.3030303
20.0,42.29310345
20.0,42.26180258
20.0,42.24786325
20.0,42.28085106
20.0,42.28389831
20.0,42.29113924
20.0,42.24369748
20.0,42.24267782
20.0,42.2375
20.0,42.2406639
20.0,42.23553719
20.0,42.25102881
20.0,42.2295082
20.0,42.23265306
20.0,42.25203252
20.0,42.24696356
20.0,42.23387097
20.0,42.22088353
20.0,42.204
20.0,42.2310757
20.0,42.19047619
20.0,42.18972332
20.0,42.20866142
20.0,42.17647059
20.0,42.1875
20.0,42.22957198
20.0,42.24031008
20.0,42.21235521
20.0,42.18461538
20.0,42.15708812
20.0,42.20229008
20.0,42.17870722
20.0,42.20454545
20.0,42.17735849
20.0,42.15789474
20.0,42.19101124
20.0,42.20522388
20.0,42.20446097
20.0,42.20740741
20.0,42.19926199
20.0,42.15441176
20.0,42.18315018
20.0,42.17518248
20.0,42.17454545
20.0,42.1557971
20.0,42.15162455
20.0,42.15827338
20.0,42.17921147
20.0,42.17142857
20.0,42.15658363
20.0,42.14539007
20.0,42.12014134
20.0,42.17253521
20.0,42.16491228
20.0,42.13986014
20.0,42.12543554
20.0,42.10069444
20.0,42.11764706
20.0,42.14827586
20.0,42.14089347
20.0,42.15068493
20.0,42.14675768
20.0,42.11904762
20.0,42.14237288
20.0,42.13175676
20.0,42.11784512
20.0,42.11073826
20.0,42.12040134
20.0,42.13
20.0,42.12624585
20.0,42.09933775
20.0,42.11881188
20.0,42.11184211
20.0,42.09836066
20.0,42.11764706
20.0,42.11074919
20.0,42.0974026
20.0,42.11326861
20.0,42.10967742
20.0,42.13504823
20.0,42.1025641
20.0,42.07028754
20.0,42.08280255
20.0,42.1015873
20.0,42.09177215
20.0,42.0977918
20.0,42.08176101
20.0,42.07210031
20.0,42.09375
20.0,42.09345794
20.0,42.11180124
20.0,42.06501548
20.0,42.05555556
20.0,42.05846154
20.0,42.06748466
20.0,42.05810398
20.0,42.07926829
20.0,42.0668693
20.0,42.05454545
20.0,42.09063444
20.0,42.0873494
20.0,42.10810811
20.0,42.0748503
20.0,42.03880597
20.0,42.05059524
20.0,42.04747774
20.0,42.03254438
20.0,42.05899705
20.0,42.05882353
20.0,42.06451613
20.0,42.08187135
20.0,42.08746356
20.0,42.08430233
20.0,42.07246377
20.0,42.05202312
20.0,42.04610951
20.0,42.04597701
20.0,42.01719198
20.0,42.04857143
20.0,42.03988604
20.0,42.02840909
20.0,42.0509915
20.0,42.0819209
20.0,42.08732394
20.0,42.07865169
20.0,42.05882353
20.0,42.05307263
20.0,42.04178273
20.0,42.01111111
20.0,42.02216066
20.0,42.01657459
20.0,42.01652893
20.0,42.03846154
20.0,42.06027397
20.0,42.05464481
20.0,42.07629428
20.0,42.05434783
20.0,42.05149051
20.0,42.04594595
20.0,42.01078167
20.0,42.01612903
20.0,41.99463807
20.0,42.0026738
20.0,42.01066667
20.0,42.01861702
20.0,42.00795756
20.0,42.06084656
20.0,42.05013193
20.0,42.04473684
20.0,42.04199475
20.0,42.03141361
20.0,42.03394256
20.0,42.00260417
20.0,42.0
20.0,42.00518135
20.0,42.01550388
20.0,42.0128866
20.0,42.04884319
20.0,42.02820513
20.0,42.0230179
20.0,42.05357143
20.0,42.05343511
20.0,42.04568528
20.0,42.01772152
20.0,41.99747475
20.0,42.02267003
20.0,42.01507538
20.0,42.00501253
20.0,42.0125
20.0,42.01246883
20.0,42.00995025
20.0,42.04962779
20.0,42.05445545
20.0,42.05432099
20.0,42.01970443
20.0,41.997543
20.0,42.0245098
20.0,42.00733496
20.0,42.00731707
20.0,42.02189781
20.0,42.01941748
20.0,42.00726392
20.0,42.05072464
20.0,42.06024096
20.0,42.08894231
20.0,42.04076739
20.0,42.00239234
20.0,42.02147971
20.0,42.01190476
20.0,42.01662708
20.0,42.03080569
20.0,42.05200946
20.0,42.0259434
20.0,42.07764706
20.0,42.10093897
20.0,42.11709602
20.0,42.08411215
20.0,42.04428904
20.0,42.06511628
20.0,42.06728538
20.0,42.03703704
20.0,42.05542725
20.0,42.06221198
20.0,42.03908046
20.0,42.09174312
20.0,42.12585812
20.0,42.14383562
20.0,42.11845103
20.0,42.1
20.0,42.10204082
20.0,42.11538462
20.0,42.0993228
20.0,42.11036036
20.0,42.11910112
20.0,42.09192825
20.0,42.13646532
20.0,42.15848214
20.0,42.18040089
20.0,42.16
20.0,42.15077605
20.0,42.15265487
20.0,42.1589404
20.0,42.13215859
20.0,42.14065934
20.0,42.15131579
20.0,42.10940919
20.0,42.15720524
20.0,42.18300654
20.0,42.21086957
20.0,42.21041215
20.0,42.2034632
20.0,42.19222462
20.0,42.21551724
20.0,42.18924731
20.0,42.1888412
20.0,42.18843683
20.0,42.15598291
20.0,42.18550107
20.0,42.20638298
20.0,42.21868365
20.0,42.18644068
20.0,42.1987315
20.0,42.19831224
20.0,42.22105263
20.0,42.21428571
20.0,42.20545073
20.0,42.19665272
20.0,42.16283925
20.0,42.17916667
20.0,42.2016632
20.0,42.20539419
20.0,42.20496894
20.0,42.21694215
20.0,42.21443299
20.0,42.23251029
20.0,42.22176591
20.0,42.21721311
20.0,42.200409
20.0,42.16530612
20.0,42.17515275
20.0,42.19512195
20.0,42.20081136
20.0,42.19433198
20.0,42.21818182
20.0,42.21572581
20.0,42.24346076
20.0,42.2248996
20.0,42.2244489
20.0,0.0
20.0,0.0
20.0,52.0
20.0,52.5
20.0,52.66666667
20.0,51.75
20.0,52.8
20.0,50.16666667
20.0,47.42857143
20.0,48.625
20.0,49.33333333
20.0,49.6
20.0,49.90909091
20.0,50.75
20.0,50.76923077
20.0,51.57142857
20.0,51.33333333
20.0,50.1875
20.0,49.58823529
20.0,49.0
20.0,49.57894737
20.0,49.7
20.0,49.33333333
20.0,49.27272727
20.0,49.47826087
20.0,49.375
20.0,50.08
20.0,50.46153846
20.0,50.44444444
20.0,50.07142857
20.0,49.62068966
20.0,49.83333333
20.0,49.58064516
20.0,49.4375
20.0,49.54545455
20.0,49.82352941
20.0,49.94285714
20.0,50.22222222
20.0,50.2972973
20.0,50.5
20.0,50.33333333
20.0,50.05
20.0,50.17073171
20.0,49.92857143
20.0,49.88372093
20.0,49.86363636
20.0,50.0
20.0,49.95652174
20.0,50.10638298
20.0,50.14583333
20.0,50.32653061
20.0,50.4
20.0,50.2745098
20.0,50.26923077
20.0,50.09433962
20.0,50.09259259
20.0,50.16363636
20.0,50.19642857
20.0,50.26315789
20.0,50.24137931
20.0,50.28813559
20.0,50.41666667
20.0,50.52459016
20.0,50.40322581
20.0,50.49206349
20.0,50.296875
20.0,50.30769231
20.0,50.27272727
20.0,50.34328358
20.0,50.39705882
20.0,50.30434783
20.0,50.31428571
20.0,50.42253521
20.0,50.51388889
20.0,50.46575342
20.0,50.41891892
20.0,50.4
20.0,50.43421053
20.0,50.37662338
20.0,50.43589744
20.0,50.41772152
20.0,50.4
20.0,50.39506173
20.0,50.45121951
20.0,50.4939759
20.0,50.55952381
20.0,50.49411765
20.0,50.44186047
20.0,50.42528736
20.0,50.43181818
20.0,50.43820225
20.0,50.41111111
20.0,50.47252747
20.0,50.51086957
20.0,50.52688172
20.0,50.54255319
20.0,50.58947368
20.0,50.58333333
20.0,50.56701031
20.0,50.42857143
20.0,50.46464646
20.0,50.48
20.0,50.4950495
20.0,50.44117647
20.0,50.46601942
20.0,50.48076923
20.0,50.55238095
20.0,50.60377358
20.0,50.57943925
20.0,50.59259259
20.0,50.51376147
20.0,50.49090909
20.0,50.5045045
20.0,50.5
20.0,50.46017699
20.0,50.49122807
20.0,50.50434783
20.0,50.56034483
20.0,50.61538462
20.0,50.63559322
20.0,50.66386555
20.0,50.59166667
20.0,50.57024793
20.0,50.55737705
20.0,50.54471545
20.0,50.50806452
20.0,50.552
20.0,50.53174603
20.0,50.59055118
20.0,50.6328125
20.0,50.66666667
20.0,50.68461538
20.0,50.63358779
20.0,50.60606061
20.0,50.60902256
20.0,50.57462687
20.0,50.58518519
20.0,50.57352941
20.0,50.55474453
20.0,50.60869565
20.0,50.6618705
20.0,50.65
20.0,50.65957447
20.0,50.64788732
20.0,50.64335664
20.0,50.61111111
20.0,50.62068966
20.0,50.6369863
20.0,50.6122449
20.0,50.55405405
20.0,50.59731544
20.0,50.63333333
20.0,50.70860927
20.0,50.67105263
20.0,50.68627451
20.0,50.68181818
20.0,50.66451613
20.0,50.65384615
20.0,50.63057325
20.0,50.60759494
20.0,50.56603774
20.0,50.55625
20.0,50.55900621
20.0,50.66666667
20.0,50.67484663
20.0,50.69512195
20.0,50.6969697
20.0,50.68674699
20.0,50.68862275
20.0,50.66071429
20.0,50.63905325
20.0,50.62352941
20.0,50.59064327
20.0,50.59883721
20.0,50.66473988
20.0,50.65517241
20.0,50.68
20.0,50.67613636
20.0,50.69491525
20.0,50.67977528
20.0,50.65921788
20.0,50.66666667
20.0,50.63535912
20.0,50.59340659
20.0,50.63387978
20.0,50.65217391
20.0,50.63243243
20.0,50.65053763
20.0,50.64171123
20.0,50.69148936
20.0,50.67195767
20.0,50.66315789
20.0,50.63350785
20.0,50.63541667
20.0,50.59585492
20.0,50.62371134
20.0,50.63076923
20.0,50.6377551
20.0,50.65482234
20.0,50.65151515
20.0,50.67839196
20.0,50.69
20.0,50.67164179
20.0,50.63366337
20.0,50.60591133
20.0,50.60784314
20.0,50.6
20.0,50.62135922
20.0,50.58454106
20.0,50.64423077
20.0,50.6507177
20.0,50.63809524
20.0,50.64454976
20.0,50.66037736
20.0,50.66666667
20.0,50.65420561
20.0,50.61860465
20.0,50.60648148
20.0,50.61290323
20.0,50.6146789
20.0,50.6347032
20.0,50.63181818
20.0,50.66063348
20.0,50.64864865
20.0,50.68161435
20.0,50.68303571
20.0,50.65777778
20.0,50.6460177
20.0,50.62995595
20.0,50.63157895
20.0,50.63755459
20.0,50.63478261
20.0,50.64502165
20.0,50.65517241
20.0,50.63948498
20.0,50.69230769
20.0,50.66808511
20.0,50.66525424
20.0,50.62447257
20.0,50.6092437
20.0,50.61087866
20.0,50.64583333
20.0,50.61825726
20.0,50.63636364
20.0,50.65432099
20.0,50.62704918
20.0,50.66938776
20.0,50.66260163
20.0,50.65991903
20.0,50.62903226
20.0,50.59437751
20.0,50.62
20.0,50.66533865
20.0,50.62698413
20.0,50.66403162
20.0,50.66535433
20.0,50.61176471
20.0,50.609375
20.0,50.60700389
20.0,50.62403101
20.0,50.59459459
20.0,50.57692308
20.0,50.59003831
20.0,50.67175573
20.0,50.66539924
20.0,50.6969697
20.0,50.67169811
20.0,50.62030075
20.0,50.61423221
20.0,50.60074627
20.0,50.57992565
20.0,50.58148148
20.0,50.56088561
20.0,50.56617647
20.0,50.61904762
20.0,50.62408759
20.0,50.63272727
20.0,50.64130435
20.0,50.63176895
20.0,50.61870504
20.0,50.61648746
20.0,50.60357143
20.0,50.60498221
20.0,50.56028369
20.0,50.59010601
20.0,50.61267606
20.0,50.62105263
20.0,50.61538462
20.0,50.62020906
20.0,50.62847222
20.0,50.61937716
20.0,50.61034483
20.0,50.59450172
20.0,50.60958904
20.0,50.56996587
20.0,50.59863946
20.0,50.62372881
20.0,50.63513514
20.0,50.62289562
20.0,50.60402685
20.0,50.60869565
20.0,50.61666667
20.0,50.60465116
20.0,50.58609272
20.0,50.59735974
20.0,50.56578947
20.0,50.60983607
20.0,50.64379085
20.0,50.66775244
20.0,50.66883117
20.0,50.64401294
20.0,50.65806452
20.0,50.64630225
20.0,50.62179487
20.0,50.61661342
20.0,50.61783439
20.0,50.57777778
20.0,50.62025316
20.0,50.63091483
20.0,50.66666667
20.0,50.65830721
20.0,50.640625
20.0,50.64797508
20.0,50.65838509
20.0,50.625387
20.0,50.60185185
20.0,50.60615385
20.0,50.58895706
20.0,50.60244648
20.0,50.61890244
20.0,50.65349544
20.0,50.63939394
20.0,50.62839879
20.0,50.63253012
20.0,50.63363363
20.0,50.61976048
20.0,50.59701493
20.0,50.58630952
20.0,50.57566766
20.0,50.58579882
20.0,50.59882006
20.0,50.62647059
20.0,50.61583578
20.0,50.61403509
20.0,50.60932945
20.0,50.62209302
20.0,50.6115942
20.0,50.59537572
20.0,50.58789625
20.0,50.56896552
20.0,50.5730659
20.0,50.59142857
20.0,50.6039886
20.0,50.63352273
20.0,50.63172805
20.0,50.62146893
20.0,50.63098592
20.0,50.61235955
20.0,50.60504202
20.0,50.58379888
20.0,50.59331476
20.0,50.57777778
20.0,50.58171745
20.0,50.58563536
20.0,50.60881543
20.0,50.63461538
20.0,50.63287671
20.0,50.62021858
20.0,50.6239782
20.0,50.625
20.0,50.61788618
20.0,50.6027027
20.0,50.59299191
20.0,50.59677419
20.0,50.58981233
20.0,50.61497326
20.0,50.62933333
20.0,50.6462766
20.0,50.63395225
20.0,50.64021164
20.0,50.64643799
20.0,50.63684211
20.0,50.61154856
20.0,50.61256545
20.0,50.60313316
20.0,50.6015625
20.0,50.60519481
20.0,50.62694301
20.0,50.64857881
20.0,50.64175258
20.0,50.62982005
20.0,50.63589744
20.0,50.64450128
20.0,50.63265306
20.0,50.60559796
20.0,50.59137056
20.0,50.59746835
20.0,50.60353535
20.0,50.61712846
20.0,50.63819095
20.0,50.64160401
20.0,50.645
20.0,50.63591022
20.0,50.65920398
20.0,50.6426799
20.0,50.62128713
20.0,50.59753086
20.0,50.60098522
20.0,50.5970516
20.0,50.6127451
20.0,50.62347188
20.0,50.64634146
20.0,50.64720195
20.0,50.64320388
20.0,50.65617433
20.0,50.64492754
20.0,50.6313253
20.0,50.60576923
20.0,50.6235012
20.0,50.61722488
20.0,50.60859189
20.0,50.61428571
20.0,50.63420428
20.0,50.63981043
20.0,50.64775414
20.0,50.64150943
20.0,50.63529412
20.0,50.61971831
20.0,50.61592506
20.0,50.61214953
20.0,50.61538462
20.0,50.6
20.0,50.61020882
20.0,50.625
20.0,50.63972286
20.0,50.64516129
20.0,50.62758621
20.0,50.63990826
20.0,50.63615561
20.0,50.62328767
20.0,50.61503417
20.0,50.62045455
20.0,50.6122449
20.0,50.61538462
20.0,50.6027088
20.0,50.62387387
20.0,50.63820225
20.0,50.64125561
20.0,50.63087248
20.0,50.625
20.0,50.61915367
20.0,50.62222222
20.0,50.6075388
20.0,50.59734513
20.0,50.6004415
20.0,50.5969163
20.0,50.61538462
20.0,50.63815789
20.0,50.64551422
20.0,50.64628821
20.0,50.63616558
20.0,50.6326087
20.0,50.64208243
20.0,50.61255411
20.0,50.6112311
20.0,50.60991379
20.0,50.60430108
20.0,50.61802575
20.0,50.62740899
20.0,50.63461538
20.0,50.64605544
20.0,50.64255319
20.0,50.63694268
20.0,50.64618644
20.0,50.62367865
20.0,50.61814346
20.0,50.61052632
20.0,50.6197479
20.0,50.62054507
20.0,50.62552301
20.0,50.63256785
20.0,50.63333333
20.0,50.64033264
20.0,50.6473029
20.0,50.65424431
20.0,50.64049587
20.0,50.62474227
20.0,50.62139918
20.0,50.62217659
20.0,50.62090164
20.0,50.62576687
20.0,50.63061224
20.0,50.65376782
20.0,50.65243902
20.0,50.6693712
20.0,50.66801619
20.0,50.65858586
20.0,50.64717742
20.0,50.63782696
20.0,50.63855422
20.0,50.63527054
20.0,0.0
20.0,0.0
20.0,42.0
20.0,57.0
20.0,55.33333333
20.0,52.25
20.0,51.0
20.0,52.83333333
20.0,53.14285714
20.0,51.875
20.0,52.55555556
20.0,53.6
20.0,54.36363636
20.0,55.08333333
20.0,55.76923077
20.0,55.71428571
20.0,55.8
20.0,55.75
20.0,55.41176471
20.0,55.5
20.0,55.63157895
20.0,55.5
20.0,55.61904762
20.0,55.86363636
20.0,56.30434783
20.0,56.79166667
20.0,56.52
20.0,56.34615385
20.0,56.81481481
20.0,56.60714286
20.0,56.55172414
20.0,56.56666667
20.0,56.29032258
20.0,56.09375
20.0,56.33333333
20.0,56.67647059
20.0,57.0
20.0,56.97222222
20.0,56.78378378
20.0,57.15789474
20.0,57.07692308
20.0,56.8
20.0,56.80487805
20.0,56.76190476
20.0,56.48837209
20.0,56.75
20.0,56.88888889
20.0,57.04347826
20.0,57.25531915
20.0,57.1875
20.0,57.2244898
20.0,57.38
20.0,57.2745098
20.0,57.09615385
20.0,57.01886792
20.0,56.94444444
20.0,57.09090909
20.0,57.26785714
20.0,57.26315789
20.0,57.34482759
20.0,57.38983051
20.0,57.41666667
20.0,57.55737705
20.0,57.46774194
20.0,57.19047619
20.0,57.0625
20.0,57.16923077
20.0,57.25757576
20.0,57.34328358
20.0,57.33823529
20.0,57.31884058
20.0,57.44285714
20.0,57.3943662
20.0,57.45833333
20.0,57.50684932
20.0,57.43243243
20.0,57.26666667
20.0,57.27631579
20.0,57.33766234
20.0,57.37179487
20.0,57.4556962
20.0,57.3875
20.0,57.45679012
20.0,57.57317073
20.0,57.53012048
20.0,57.52380952
20.0,57.47058824
20.0,57.37209302
20.0,57.3908046
20.0,57.5
20.0,57.52808989
