[run number],avg-attendance 
217.0,44.0625
217.0,44.07692308
217.0,44.13636364
217.0,44.04477612
217.0,44.08823529
217.0,44.02898551
217.0,43.98571429
217.0,43.95774648
217.0,43.86111111
217.0,43.98630137
217.0,43.97297297
217.0,43.88
217.0,43.92105263
217.0,43.88311688
217.0,43.8974359
217.0,43.88607595
217.0,43.925
217.0,43.9382716
217.0,43.84146341
217.0,43.77108434
217.0,43.75
217.0,43.8
217.0,43.87209302
217.0,43.88505747
217.0,43.77272727
217.0,43.71910112
217.0,43.68888889
217.0,43.63736264
217.0,43.67391304
217.0,43.68817204
217.0,43.74468085
217.0,43.72631579
217.0,43.60416667
217.0,43.64948454
217.0,43.58163265
217.0,43.60606061
217.0,43.69
217.0,43.7029703
217.0,43.7254902
217.0,43.61165049
217.0,43.53846154
217.0,43.59047619
217.0,43.55660377
217.0,43.53271028
217.0,43.53703704
217.0,43.5412844
217.0,43.53636364
217.0,43.5045045
217.0,43.49107143
217.0,43.51327434
217.0,43.47368421
217.0,43.44347826
217.0,43.5
217.0,43.5042735
217.0,43.55084746
217.0,43.5210084
217.0,43.45
217.0,43.46280992
217.0,43.46721311
217.0,43.48780488
217.0,43.51612903
217.0,43.48
217.0,43.49206349
217.0,43.42519685
217.0,43.3359375
217.0,43.41085271
217.0,43.42307692
217.0,43.42748092
217.0,43.46212121
217.0,43.40601504
217.0,43.3880597
217.0,43.37777778
217.0,43.36764706
217.0,43.42335766
217.0,43.42753623
217.0,43.43165468
217.0,43.38571429
217.0,43.31205674
217.0,43.38028169
217.0,43.3986014
217.0,43.35416667
217.0,43.39310345
217.0,43.41780822
217.0,43.3877551
217.0,43.36486486
217.0,43.34228188
217.0,43.31333333
217.0,43.30463576
217.0,43.31578947
217.0,43.33333333
217.0,43.33116883
217.0,43.31612903
217.0,43.32051282
217.0,43.24840764
217.0,43.29113924
217.0,43.34591195
217.0,43.3375
217.0,43.37888199
217.0,43.35802469
217.0,43.30674847
217.0,43.31707317
217.0,43.2969697
217.0,43.3373494
217.0,43.32934132
217.0,43.31547619
217.0,43.30769231
217.0,43.25294118
217.0,43.25730994
217.0,43.29651163
217.0,43.23121387
217.0,43.22988506
217.0,43.28
217.0,43.27272727
217.0,43.27683616
217.0,43.29775281
217.0,43.31843575
217.0,43.28888889
217.0,43.27624309
217.0,43.26923077
217.0,43.30054645
217.0,43.33695652
217.0,43.33513514
217.0,43.27956989
217.0,43.20855615
217.0,43.2287234
217.0,43.23809524
217.0,43.21578947
217.0,43.29319372
217.0,43.296875
217.0,43.2642487
217.0,43.25773196
217.0,43.22051282
217.0,43.25510204
217.0,43.26395939
217.0,43.26262626
217.0,43.32663317
217.0,43.325
217.0,43.29850746
217.0,43.28712871
217.0,43.26108374
217.0,43.29411765
217.0,43.27804878
217.0,43.26213592
217.0,43.26570048
217.0,43.26923077
217.0,43.27272727
217.0,43.24285714
217.0,43.21800948
217.0,43.25943396
217.0,43.2629108
217.0,43.25233645
217.0,43.26511628
217.0,43.2962963
217.0,43.2718894
217.0,43.23394495
217.0,43.21917808
217.0,43.26818182
217.0,43.27149321
217.0,43.3018018
217.0,43.28699552
217.0,43.25446429
217.0,43.25333333
217.0,43.23893805
217.0,43.23788546
217.0,43.26315789
217.0,43.26637555
217.0,43.26086957
217.0,43.22943723
217.0,43.23706897
217.0,43.24463519
217.0,43.22649573
217.0,43.21276596
217.0,43.25847458
217.0,43.25738397
217.0,43.24369748
217.0,43.25104603
217.0,43.2375
217.0,43.24481328
217.0,43.27272727
217.0,43.24279835
217.0,43.25409836
217.0,43.24081633
217.0,43.2398374
217.0,43.24696356
217.0,43.20564516
217.0,43.24899598
217.0,43.228
217.0,43.19920319
217.0,43.23809524
217.0,43.24505929
217.0,43.22047244
217.0,43.21176471
217.0,43.2265625
217.0,43.23735409
217.0,43.24031008
217.0,43.25868726
217.0,43.24615385
217.0,43.24904215
217.0,43.22519084
217.0,43.22053232
217.0,43.20454545
217.0,43.23018868
217.0,43.2443609
217.0,43.21722846
217.0,43.20149254
217.0,43.18959108
217.0,43.17777778
217.0,43.19188192
217.0,43.19852941
217.0,43.21978022
217.0,43.21532847
217.0,43.19636364
217.0,43.19565217
217.0,43.19133574
217.0,43.19784173
217.0,43.22222222
217.0,43.20714286
217.0,43.21352313
217.0,43.19503546
217.0,43.18727915
217.0,43.20070423
217.0,43.18245614
217.0,43.18531469
217.0,43.18815331
217.0,43.15277778
217.0,43.16262976
217.0,43.15862069
217.0,43.18556701
217.0,43.20547945
217.0,43.18430034
217.0,43.15306122
217.0,43.16271186
217.0,43.16891892
217.0,43.18855219
217.0,43.19127517
217.0,43.20401338
217.0,43.20666667
217.0,43.15614618
217.0,43.16225166
217.0,43.17161716
217.0,43.15789474
217.0,43.18360656
217.0,43.20915033
217.0,43.19543974
217.0,43.18181818
217.0,43.15533981
217.0,43.15806452
217.0,43.16398714
217.0,43.16987179
217.0,43.17571885
217.0,43.16242038
217.0,43.17777778
217.0,43.18987342
217.0,43.14826498
217.0,43.16037736
217.0,43.17241379
217.0,43.1625
217.0,43.16510903
217.0,43.17701863
217.0,43.19504644
217.0,43.18518519
217.0,43.14461538
217.0,43.14417178
217.0,43.15902141
217.0,43.17073171
217.0,43.18541033
217.0,43.18181818
217.0,43.18126888
217.0,43.18373494
217.0,43.13513514
217.0,43.16467066
217.0,43.18208955
217.0,43.1875
217.0,43.21661721
217.0,43.19230769
217.0,43.18584071
217.0,43.19117647
217.0,43.18181818
217.0,43.17836257
217.0,43.16909621
217.0,43.18895349
217.0,43.1942029
217.0,43.1734104
217.0,43.14985591
217.0,43.15517241
217.0,43.15759312
217.0,43.14571429
217.0,43.16239316
217.0,43.16193182
217.0,43.16997167
217.0,43.16666667
217.0,43.13802817
217.0,43.15168539
217.0,43.17366947
217.0,43.18435754
217.0,43.1810585
217.0,43.15555556
217.0,43.17451524
217.0,43.16022099
217.0,43.14325069
217.0,43.16208791
217.0,43.15890411
217.0,43.1420765
217.0,43.13896458
217.0,43.13315217
217.0,43.13279133
217.0,43.12432432
217.0,43.13477089
217.0,43.14784946
217.0,43.14477212
217.0,43.13636364
217.0,43.136
217.0,43.13031915
217.0,43.16180371
217.0,43.16402116
217.0,43.15831135
217.0,43.14736842
217.0,43.13385827
217.0,43.13089005
217.0,43.12010444
217.0,43.13020833
217.0,43.14285714
217.0,43.11139896
217.0,43.11111111
217.0,43.11082474
217.0,43.10282776
217.0,43.11282051
217.0,43.13554987
217.0,43.13265306
217.0,43.13486005
217.0,43.11928934
217.0,43.12151899
217.0,43.11616162
217.0,43.1209068
217.0,43.14321608
217.0,43.15037594
217.0,43.145
217.0,43.12967581
217.0,43.11940299
217.0,43.1191067
217.0,43.11881188
217.0,43.11358025
217.0,43.10837438
217.0,43.1031941
217.0,43.09803922
217.0,43.09535452
217.0,43.09268293
217.0,43.10462287
217.0,43.09466019
217.0,43.07263923
217.0,43.09903382
217.0,43.09879518
217.0,43.10576923
217.0,43.12230216
217.0,43.11004785
217.0,43.10023866
217.0,43.09285714
217.0,43.09026128
217.0,43.1042654
217.0,43.10165485
217.0,43.11556604
217.0,43.11058824
217.0,43.07981221
217.0,43.07962529
217.0,43.08411215
217.0,43.07925408
217.0,43.09767442
217.0,43.10672854
217.0,43.09953704
217.0,43.08775982
217.0,43.08064516
217.0,43.08505747
217.0,43.07568807
217.0,43.09382151
217.0,43.11187215
217.0,43.10250569
217.0,43.10909091
217.0,43.10884354
217.0,43.09276018
217.0,43.08577878
217.0,43.09009009
217.0,43.09438202
217.0,43.09641256
217.0,43.098434
217.0,43.09151786
217.0,43.077951
217.0,43.08
217.0,43.08203991
217.0,43.06858407
217.0,43.07726269
217.0,43.09471366
217.0,43.0967033
217.0,43.08114035
217.0,43.07658643
217.0,43.08078603
217.0,43.07407407
217.0,43.07173913
217.0,43.0824295
217.0,43.08225108
217.0,43.08207343
217.0,43.06465517
217.0,43.04946237
217.0,43.06223176
217.0,43.07494647
217.0,43.07264957
217.0,43.06823028
217.0,43.06170213
217.0,43.07430998
217.0,43.05084746
217.0,43.05285412
217.0,43.07172996
217.0,43.07157895
217.0,43.07563025
217.0,43.06498952
217.0,43.06694561
217.0,43.06471816
217.0,43.05833333
217.0,43.07068607
217.0,43.07261411
217.0,43.06832298
217.0,43.06198347
217.0,43.04123711
217.0,43.04320988
217.0,43.05749487
217.0,43.05737705
217.0,43.06134969
217.0,43.05510204
217.0,43.05295316
217.0,43.04878049
217.0,43.03042596
217.0,43.05465587
217.0,43.06262626
217.0,43.05443548
217.0,43.06237425
217.0,43.05421687
217.0,43.05210421
218.0,0.0
218.0,0.0
218.0,52.0
218.0,54.5
218.0,55.66666667
218.0,57.75
218.0,56.2
218.0,55.5
218.0,54.71428571
218.0,53.875
218.0,52.55555556
218.0,50.6
218.0,50.27272727
218.0,49.83333333
218.0,50.07692308
218.0,50.78571429
218.0,51.06666667
218.0,51.1875
218.0,51.41176471
218.0,51.27777778
218.0,51.15789474
218.0,51.45
218.0,51.9047619
218.0,51.68181818
218.0,51.82608696
218.0,51.70833333
218.0,51.16
218.0,51.15384615
218.0,51.14814815
218.0,51.0
218.0,50.62068966
218.0,50.86666667
218.0,50.96774194
218.0,50.84375
218.0,51.21212121
218.0,51.23529412
218.0,51.11428571
218.0,51.22222222
218.0,51.35135135
218.0,51.5
218.0,51.53846154
218.0,51.65
218.0,51.46341463
218.0,51.33333333
218.0,51.39534884
218.0,51.29545455
218.0,51.28888889
218.0,51.17391304
218.0,51.12765957
218.0,51.10416667
218.0,51.08163265
218.0,51.14
218.0,51.1372549
218.0,51.19230769
218.0,51.28301887
218.0,51.31481481
218.0,51.49090909
218.0,51.51785714
218.0,51.47368421
218.0,51.32758621
218.0,51.45762712
218.0,51.41666667
218.0,51.24590164
218.0,51.32258065
218.0,51.26984127
218.0,51.125
218.0,51.06153846
218.0,51.10606061
218.0,51.14925373
218.0,51.08823529
218.0,51.20289855
218.0,51.21428571
218.0,51.28169014
218.0,51.5
218.0,51.4109589
218.0,51.35135135
218.0,51.4
218.0,51.38157895
218.0,51.41558442
218.0,51.34615385
218.0,51.40506329
218.0,51.25
218.0,51.16049383
218.0,51.29268293
218.0,51.21686747
218.0,51.23809524
218.0,51.22352941
218.0,51.26744186
218.0,51.24137931
218.0,51.30681818
218.0,51.39325843
218.0,51.31111111
218.0,51.38461538
218.0,51.45652174
218.0,51.41935484
218.0,51.41489362
218.0,51.38947368
218.0,51.40625
218.0,51.34020619
218.0,51.32653061
218.0,51.33333333
218.0,51.25
218.0,51.25742574
218.0,51.20588235
218.0,51.18446602
218.0,51.27884615
218.0,51.23809524
218.0,51.32075472
218.0,51.34579439
218.0,51.37037037
218.0,51.37614679
218.0,51.37272727
218.0,51.34234234
218.0,51.33928571
218.0,51.36283186
218.0,51.35964912
218.0,51.35652174
218.0,51.26724138
218.0,51.28205128
218.0,51.27118644
218.0,51.24369748
218.0,51.26666667
218.0,51.25619835
218.0,51.29508197
218.0,51.3495935
218.0,51.35483871
218.0,51.392
218.0,51.34920635
218.0,51.36220472
218.0,51.3515625
218.0,51.31007752
218.0,51.33846154
218.0,51.28244275
218.0,51.29545455
218.0,51.2556391
218.0,51.2238806
218.0,51.22962963
218.0,51.21323529
218.0,51.22627737
218.0,51.21014493
218.0,51.24460432
218.0,51.27142857
218.0,51.29078014
218.0,51.33802817
218.0,51.32167832
218.0,51.36805556
218.0,51.33793103
218.0,51.30821918
218.0,51.28571429
218.0,51.26351351
218.0,51.30872483
218.0,51.23333333
218.0,51.2384106
218.0,51.23026316
218.0,51.15686275
218.0,51.15584416
218.0,51.19354839
218.0,51.19871795
218.0,51.19745223
218.0,51.25949367
218.0,51.26415094
218.0,51.3
218.0,51.39751553
218.0,51.32716049
218.0,51.29447853
218.0,51.26219512
218.0,51.28484848
218.0,51.26506024
218.0,51.25748503
218.0,51.30952381
218.0,51.19526627
218.0,51.12352941
218.0,51.14035088
218.0,51.11046512
218.0,51.12716763
218.0,51.17816092
218.0,51.22857143
218.0,51.23863636
218.0,51.28813559
218.0,51.28651685
218.0,51.24022346
218.0,51.27777778
218.0,51.28729282
218.0,51.28571429
218.0,51.31147541
218.0,51.29891304
218.0,51.24324324
218.0,51.18817204
218.0,51.17647059
218.0,51.13297872
218.0,51.14814815
218.0,51.17368421
218.0,51.17801047
218.0,51.15625
218.0,51.19170984
218.0,51.20618557
218.0,51.18461538
218.0,51.2244898
218.0,51.23350254
218.0,51.22222222
218.0,51.26633166
218.0,51.255
218.0,51.24875622
218.0,51.1980198
218.0,51.22167488
218.0,51.18137255
218.0,51.14634146
218.0,51.19902913
218.0,51.19323671
218.0,51.1875
218.0,51.1722488
218.0,51.18571429
218.0,51.18957346
218.0,51.19811321
218.0,51.21596244
218.0,51.22429907
218.0,51.26046512
218.0,51.28240741
218.0,51.2718894
218.0,51.23853211
218.0,51.24200913
218.0,51.22727273
218.0,51.18552036
218.0,51.2027027
218.0,51.19730942
218.0,51.17410714
218.0,51.16
218.0,51.16814159
218.0,51.17180617
218.0,51.15789474
218.0,51.19650655
218.0,51.19565217
218.0,51.20779221
218.0,51.27155172
218.0,51.24034335
218.0,51.23504274
218.0,51.24255319
218.0,51.23305085
218.0,51.22362869
218.0,51.18067227
218.0,51.20083682
218.0,51.16666667
218.0,51.14522822
218.0,51.19421488
218.0,51.18930041
218.0,51.17213115
218.0,51.16326531
218.0,51.21544715
218.0,51.20647773
218.0,51.23387097
218.0,51.24899598
218.0,51.228
218.0,51.25896414
218.0,51.25
218.0,51.22134387
218.0,51.20472441
218.0,51.20392157
218.0,51.203125
218.0,51.17120623
218.0,51.20155039
218.0,51.18532819
218.0,51.13461538
218.0,51.15708812
218.0,51.16793893
218.0,51.18631179
218.0,51.18181818
218.0,51.21132075
218.0,51.19924812
218.0,51.19850187
218.0,51.2238806
218.0,51.18959108
218.0,51.2037037
218.0,51.24723247
218.0,51.24264706
218.0,51.23443223
218.0,51.21167883
218.0,51.23272727
218.0,51.19565217
218.0,51.16967509
218.0,51.18345324
218.0,51.17562724
218.0,51.18928571
218.0,51.18505338
218.0,51.20212766
218.0,51.18727915
218.0,51.19366197
218.0,51.20701754
218.0,51.21678322
218.0,51.23344948
218.0,51.24652778
218.0,51.21799308
218.0,51.2137931
218.0,51.20962199
218.0,51.18150685
218.0,51.15358362
218.0,51.17687075
218.0,51.19661017
218.0,51.17567568
218.0,51.18518519
218.0,51.17114094
218.0,51.16722408
218.0,51.17666667
218.0,51.1627907
218.0,51.20198675
218.0,51.1980198
218.0,51.22697368
218.0,51.21639344
218.0,51.17973856
218.0,51.19218241
218.0,51.17532468
218.0,51.14886731
218.0,51.16129032
218.0,51.16720257
218.0,51.16987179
218.0,51.17252396
218.0,51.1910828
218.0,51.17777778
218.0,51.17721519
218.0,51.19873817
218.0,51.18867925
218.0,51.20062696
218.0,51.23125
218.0,51.22429907
218.0,51.20186335
218.0,51.19504644
218.0,51.19135802
218.0,51.16307692
218.0,51.16564417
218.0,51.1559633
218.0,51.15243902
218.0,51.17325228
218.0,51.17575758
218.0,51.17522659
218.0,51.1746988
218.0,51.16816817
218.0,51.16167665
218.0,51.16716418
218.0,51.21130952
218.0,51.22255193
218.0,51.21005917
218.0,51.20943953
218.0,51.17941176
218.0,51.15249267
218.0,51.14619883
218.0,51.13994169
218.0,51.13953488
218.0,51.14782609
218.0,51.14739884
218.0,51.13832853
218.0,51.14942529
218.0,51.16045845
218.0,51.14571429
218.0,51.14814815
218.0,51.17897727
218.0,51.20396601
218.0,51.20903955
218.0,51.2028169
218.0,51.19101124
218.0,51.1512605
218.0,51.15363128
218.0,51.14763231
218.0,51.13333333
218.0,51.13019391
218.0,51.13812155
218.0,51.12396694
218.0,51.10714286
218.0,51.1369863
218.0,51.12021858
218.0,51.11171662
218.0,51.14673913
218.0,51.14363144
218.0,51.17567568
218.0,51.18598383
218.0,51.1827957
218.0,51.16085791
218.0,51.14171123
218.0,51.17066667
218.0,51.16223404
218.0,51.16445623
218.0,51.15873016
218.0,51.13192612
218.0,51.12105263
218.0,51.1023622
218.0,51.11780105
218.0,51.10182768
218.0,51.109375
218.0,51.11688312
218.0,51.12694301
218.0,51.1498708
218.0,51.14175258
218.0,51.1311054
218.0,51.12820513
218.0,51.13810742
218.0,51.15306122
218.0,51.17302799
218.0,51.1751269
218.0,51.15696203
218.0,51.14141414
218.0,51.12846348
218.0,51.11809045
218.0,51.11528822
218.0,51.125
218.0,51.11221945
218.0,51.11442786
218.0,51.13647643
218.0,51.11881188
218.0,51.11851852
218.0,51.13300493
218.0,51.12285012
218.0,51.12990196
218.0,51.14180929
218.0,51.15609756
218.0,51.15328467
218.0,51.14563107
218.0,51.14043584
218.0,51.12560386
218.0,51.1253012
218.0,51.11778846
218.0,51.11510791
218.0,51.11004785
218.0,51.10501193
218.0,51.10238095
218.0,51.10213777
218.0,51.12085308
218.0,51.11111111
218.0,51.11320755
218.0,51.13647059
218.0,51.13615023
218.0,51.15222482
218.0,51.15420561
218.0,51.15151515
218.0,51.14418605
218.0,51.12296984
218.0,51.125
218.0,51.11778291
218.0,51.11520737
218.0,51.10344828
218.0,51.10321101
218.0,51.11441648
218.0,51.10730594
218.0,51.1047836
218.0,51.10681818
218.0,51.10884354
218.0,51.1199095
218.0,51.13318284
218.0,51.1509009
218.0,51.14831461
218.0,51.15919283
218.0,51.13646532
218.0,51.11830357
218.0,51.12917595
218.0,51.11333333
218.0,51.11751663
218.0,51.10840708
218.0,51.11479029
218.0,51.09911894
218.0,51.08571429
218.0,51.09868421
218.0,51.09628009
218.0,51.09825328
218.0,51.11328976
218.0,51.1326087
218.0,51.14099783
218.0,51.15800866
218.0,51.14902808
218.0,51.13362069
218.0,51.1483871
218.0,51.12660944
218.0,51.12847966
218.0,51.13461538
218.0,51.12153518
218.0,51.10212766
218.0,51.08280255
218.0,51.1059322
218.0,51.08033827
218.0,51.07805907
218.0,51.11157895
218.0,51.10714286
218.0,51.11740042
218.0,51.13598326
218.0,51.14196242
218.0,51.12291667
218.0,51.13097713
218.0,51.12655602
218.0,51.13664596
218.0,51.15082645
218.0,51.15051546
218.0,51.13580247
218.0,51.10677618
218.0,51.11680328
218.0,51.1002045
218.0,51.09387755
218.0,51.11405295
218.0,51.10772358
218.0,51.12170385
218.0,51.1194332
218.0,51.11717172
218.0,51.1108871
218.0,51.11267606
218.0,51.1184739
218.0,51.13426854
219.0,0.0
219.0,0.0
219.0,44.0
219.0,52.0
219.0,54.33333333
219.0,55.5
219.0,55.8
219.0,55.16666667
219.0,55.28571429
219.0,55.375
219.0,55.22222222
219.0,54.9
219.0,54.18181818
219.0,54.08333333
219.0,53.69230769
219.0,53.92857143
219.0,54.13333333
219.0,54.4375
219.0,54.70588235
219.0,54.77777778
219.0,55.05263158
219.0,55.35
219.0,55.52380952
219.0,55.59090909
219.0,55.7826087
219.0,55.875
219.0,56.0
219.0,55.88461538
219.0,55.7037037
219.0,55.57142857
219.0,55.37931034
219.0,55.33333333
219.0,55.19354839
219.0,55.25
219.0,55.33333333
219.0,55.29411765
219.0,55.34285714
219.0,55.41666667
219.0,55.59459459
219.0,55.78947368
219.0,55.84615385
219.0,55.875
219.0,56.07317073
219.0,55.97619048
219.0,55.97674419
219.0,56.0
219.0,55.95555556
219.0,55.97826087
219.0,55.80851064
219.0,55.75
219.0,55.65306122
219.0,55.66
219.0,55.62745098
219.0,55.65384615
219.0,55.73584906
219.0,55.7037037
219.0,55.83636364
219.0,55.91071429
219.0,56.05263158
219.0,56.06896552
219.0,56.08474576
219.0,56.08333333
219.0,56.09836066
219.0,56.12903226
219.0,56.0952381
219.0,56.109375
219.0,55.95384615
219.0,56.03030303
219.0,55.98507463
219.0,55.95588235
219.0,55.94202899
219.0,55.85714286
219.0,55.87323944
219.0,55.90277778
219.0,55.90410959
219.0,55.91891892
219.0,55.97333333
219.0,56.06578947
219.0,56.07792208
219.0,56.15384615
219.0,56.17721519
219.0,56.2
219.0,56.18518519
219.0,56.18292683
219.0,56.12048193
219.0,56.0952381
219.0,56.10588235
219.0,56.04651163
219.0,55.98850575
219.0,55.875
219.0,55.86516854
219.0,55.84444444
219.0,55.82417582
219.0,55.84782609
219.0,55.84946237
219.0,55.9787234
219.0,56.03157895
219.0,56.08333333
219.0,56.10309278
219.0,56.14285714
219.0,56.15151515
219.0,56.14
219.0,56.17821782
219.0,56.14705882
219.0,56.15533981
219.0,56.07692308
219.0,56.01904762
219.0,55.97169811
219.0,55.90654206
219.0,55.88888889
219.0,55.88073394
219.0,55.90909091
219.0,55.95495495
219.0,55.95535714
219.0,55.97345133
219.0,56.03508772
219.0,56.07826087
219.0,56.0862069
219.0,56.13675214
219.0,56.18644068
219.0,56.16806723
219.0,56.2
219.0,56.16528926
219.0,56.13114754
219.0,56.09756098
219.0,56.0483871
219.0,56.048
219.0,56.00793651
219.0,56.03937008
219.0,55.9921875
219.0,55.98449612
219.0,55.98461538
219.0,56.01526718
219.0,56.03787879
219.0,56.03759398
219.0,56.08955224
219.0,56.11851852
219.0,56.15441176
219.0,56.16058394
219.0,56.13043478
219.0,56.17266187
219.0,56.11428571
219.0,56.09929078
219.0,56.05633803
219.0,56.04195804
219.0,56.04166667
219.0,56.00689655
219.0,55.96575342
219.0,55.97278912
219.0,55.97972973
219.0,55.97986577
219.0,56.00666667
219.0,56.05298013
219.0,56.09868421
219.0,56.09803922
219.0,56.12987013
219.0,56.16774194
219.0,56.13461538
219.0,56.15286624
219.0,56.16455696
219.0,56.13207547
219.0,56.125
219.0,56.0931677
219.0,56.06790123
219.0,56.00613497
219.0,56.0
219.0,55.95757576
219.0,55.96987952
219.0,55.95808383
219.0,56.00595238
219.0,56.01775148
219.0,56.00588235
219.0,56.07017544
219.0,56.0755814
219.0,56.0982659
219.0,56.11494253
219.0,56.12
219.0,56.125
219.0,56.12429379
219.0,56.10674157
219.0,56.05586592
219.0,56.04444444
219.0,56.0
219.0,56.00549451
219.0,55.99453552
219.0,55.97282609
219.0,55.96216216
219.0,55.96774194
219.0,56.00534759
219.0,56.0212766
219.0,56.04761905
219.0,56.06842105
219.0,56.09424084
219.0,56.109375
219.0,56.11917098
219.0,56.12886598
219.0,56.1025641
219.0,56.12244898
219.0,56.07614213
219.0,56.07070707
219.0,56.04020101
219.0,56.015
219.0,56.0
219.0,55.98019802
219.0,55.99014778
219.0,55.9754902
219.0,55.9902439
219.0,55.99029126
219.0,56.03381643
219.0,56.0625
219.0,56.05263158
219.0,56.07619048
219.0,56.08056872
219.0,56.10377358
219.0,56.09859155
219.0,56.10747664
219.0,56.10232558
219.0,56.06018519
219.0,56.03225806
219.0,56.00458716
219.0,56.01369863
219.0,55.99090909
219.0,55.98642534
219.0,55.98648649
219.0,55.98654709
219.0,56.00892857
219.0,56.02222222
219.0,56.03539823
219.0,56.04845815
219.0,56.07894737
219.0,56.07860262
219.0,56.08695652
219.0,56.10822511
219.0,56.09051724
219.0,56.09012876
219.0,56.05555556
219.0,56.05957447
219.0,56.02966102
219.0,56.02531646
219.0,56.00420168
219.0,55.9916318
219.0,55.99583333
219.0,55.97925311
219.0,55.98760331
219.0,55.97942387
219.0,56.0204918
219.0,56.04081633
219.0,56.03252033
219.0,56.048583
219.0,56.0483871
219.0,56.07630522
219.0,56.084
219.0,56.08366534
219.0,56.07936508
219.0,56.07509881
219.0,56.07086614
219.0,56.04313725
219.0,56.03515625
219.0,55.99610895
219.0,56.02325581
219.0,56.02316602
219.0,56.00769231
219.0,56.01149425
219.0,56.00381679
219.0,56.02661597
219.0,56.03030303
219.0,56.05283019
219.0,56.07142857
219.0,56.07865169
219.0,56.09328358
219.0,56.09665428
219.0,56.11481481
219.0,56.10701107
219.0,56.09191176
219.0,56.06593407
219.0,56.06934307
219.0,56.06545455
219.0,56.04710145
219.0,56.03610108
219.0,56.00359712
219.0,56.01792115
219.0,56.01071429
219.0,56.02491103
219.0,56.03546099
219.0,56.02826855
219.0,56.05985915
219.0,56.07017544
219.0,56.0979021
219.0,56.11498258
219.0,56.10416667
219.0,56.09342561
219.0,56.09310345
219.0,56.08934708
219.0,56.06849315
219.0,56.06143345
219.0,56.04761905
219.0,56.05762712
219.0,56.04054054
219.0,56.03030303
219.0,56.02013423
219.0,56.00668896
219.0,56.03666667
219.0,56.04318937
219.0,56.05298013
219.0,56.06930693
219.0,56.08552632
219.0,56.0852459
219.0,56.09150327
219.0,56.10423453
219.0,56.09090909
219.0,56.09385113
219.0,56.08709677
219.0,56.07717042
219.0,56.06410256
219.0,56.04472843
219.0,56.03184713
219.0,56.00634921
219.0,56.01265823
219.0,56.00315457
219.0,56.01572327
219.0,56.03761755
219.0,56.040625
219.0,56.05919003
219.0,56.06832298
219.0,56.09597523
219.0,56.11111111
219.0,56.11076923
219.0,56.11656442
219.0,56.11620795
219.0,56.11890244
219.0,56.09726444
219.0,56.09393939
219.0,56.05740181
219.0,56.06927711
219.0,56.05105105
219.0,56.03592814
219.0,56.05074627
219.0,56.02678571
219.0,56.03560831
219.0,56.04733728
219.0,56.05899705
219.0,56.07058824
219.0,56.09090909
219.0,56.0994152
219.0,56.10204082
219.0,56.12209302
219.0,56.12463768
219.0,56.11271676
219.0,56.10951009
219.0,56.10344828
219.0,56.09169054
219.0,56.08285714
219.0,56.07407407
219.0,56.05965909
219.0,56.0509915
219.0,56.03672316
219.0,56.03380282
219.0,56.03370787
219.0,56.04201681
219.0,56.06424581
219.0,56.0724234
219.0,56.08055556
219.0,56.08864266
219.0,56.09944751
219.0,56.10192837
219.0,56.11263736
219.0,56.11232877
219.0,56.09836066
219.0,56.10081744
219.0,56.07608696
219.0,56.08130081
219.0,56.05135135
219.0,56.05121294
219.0,56.04569892
219.0,56.04021448
219.0,56.05080214
219.0,56.05066667
219.0,56.06117021
219.0,56.06366048
219.0,56.08201058
219.0,56.08970976
219.0,56.09473684
219.0,56.11023622
219.0,56.10732984
219.0,56.10966057
219.0,56.08854167
219.0,56.0961039
219.0,56.08031088
219.0,56.0749354
219.0,56.06185567
219.0,56.05398458
219.0,56.05384615
219.0,56.04092072
219.0,56.04336735
219.0,56.043257
219.0,56.06091371
219.0,56.06835443
219.0,56.07070707
219.0,56.08312343
219.0,56.07537688
219.0,56.09273183
219.0,56.1075
219.0,56.10224439
219.0,56.10199005
219.0,56.08933002
219.0,56.08663366
219.0,56.07901235
219.0,56.06896552
219.0,56.05651106
219.0,56.05392157
219.0,56.05134474
219.0,56.06097561
219.0,56.06082725
219.0,56.04854369
219.0,56.05326877
219.0,56.06763285
219.0,56.06987952
219.0,56.08894231
219.0,56.08872902
219.0,56.08373206
219.0,56.08591885
219.0,56.09285714
219.0,56.0807601
219.0,56.07582938
219.0,56.07092199
219.0,56.07075472
219.0,56.06823529
219.0,56.05633803
219.0,56.06323185
219.0,56.04906542
219.0,56.05594406
219.0,56.06046512
219.0,56.05568445
219.0,56.06944444
219.0,56.07159353
219.0,56.08525346
219.0,56.09425287
219.0,56.10550459
219.0,56.1006865
219.0,56.10045662
219.0,56.10250569
219.0,56.09545455
219.0,56.09750567
219.0,56.08371041
219.0,56.08352144
219.0,56.07657658
219.0,56.0741573
219.0,56.06502242
219.0,56.05369128
219.0,56.05580357
219.0,56.04899777
219.0,56.06
219.0,56.07317073
219.0,56.0840708
219.0,56.08609272
219.0,56.09030837
219.0,56.1010989
219.0,56.09868421
219.0,56.11159737
219.0,56.10480349
219.0,56.10675381
219.0,56.10652174
219.0,56.09761388
219.0,56.08658009
219.0,56.06695464
219.0,56.06896552
219.0,56.06666667
219.0,56.06223176
219.0,56.0620985
219.0,56.07264957
219.0,56.06823028
219.0,56.07446809
219.0,56.08492569
219.0,56.08050847
219.0,56.09302326
219.0,56.10337553
219.0,56.10526316
219.0,56.1092437
