memory-size,avg-attendance 
5.0,51.54352941
5.0,51.59859155
5.0,51.55269321
5.0,51.52803738
5.0,51.51748252
5.0,51.5255814
5.0,51.52204176
5.0,51.57638889
5.0,51.55427252
5.0,51.52764977
5.0,51.51724138
5.0,51.5206422
5.0,51.52173913
5.0,51.56621005
5.0,51.54897494
5.0,51.51136364
5.0,51.50793651
5.0,51.50452489
5.0,51.50790068
5.0,51.55855856
5.0,51.54606742
5.0,51.51793722
5.0,51.50559284
5.0,51.51116071
5.0,51.49888641
5.0,51.55111111
5.0,51.54545455
5.0,51.51327434
5.0,51.50551876
5.0,51.50220264
5.0,51.49450549
5.0,51.53947368
5.0,51.5404814
5.0,51.51746725
5.0,51.49891068
5.0,51.52173913
5.0,51.48373102
5.0,51.53030303
5.0,51.57019438
5.0,51.53448276
5.0,51.49892473
5.0,51.48712446
5.0,51.47965739
5.0,51.5
5.0,51.53731343
5.0,51.50851064
5.0,51.49681529
5.0,51.49788136
5.0,51.46934461
5.0,51.49578059
5.0,51.52631579
5.0,51.50840336
5.0,51.48218029
5.0,51.4832636
5.0,51.45302714
5.0,51.4875
5.0,51.51767152
5.0,51.49585062
5.0,51.47412008
5.0,51.48760331
5.0,51.43505155
5.0,51.48148148
5.0,51.51950719
5.0,51.5204918
5.0,51.48466258
5.0,51.48163265
5.0,51.42158859
5.0,51.46544715
5.0,51.51318458
5.0,51.50607287
5.0,51.49494949
5.0,51.49798387
5.0,51.43460765
5.0,51.47188755
5.0,51.51102204
5.0,0.0
5.0,0.0
5.0,71.0
5.0,71.5
5.0,70.0
5.0,62.25
5.0,57.6
5.0,58.0
5.0,57.71428571
5.0,58.5
5.0,59.66666667
5.0,59.3
5.0,57.90909091
5.0,58.25
5.0,57.30769231
5.0,58.07142857
5.0,57.93333333
5.0,58.75
5.0,57.82352941
5.0,57.16666667
5.0,57.05263158
5.0,57.15
5.0,57.9047619
5.0,58.27272727
5.0,57.56521739
5.0,57.66666667
5.0,57.0
5.0,56.96153846
5.0,57.11111111
5.0,58.03571429
5.0,57.51724138
5.0,57.2
5.0,56.77419355
5.0,56.375
5.0,56.78787879
5.0,57.38235294
5.0,57.17142857
5.0,57.36111111
5.0,56.97297297
5.0,56.73684211
5.0,56.61538462
5.0,57.325
5.0,56.97560976
5.0,57.16666667
5.0,56.93023256
5.0,56.38636364
5.0,56.37777778
5.0,56.93478261
5.0,56.82978723
5.0,57.08333333
5.0,56.71428571
5.0,56.48
5.0,56.19607843
5.0,56.76923077
5.0,56.71698113
5.0,56.96296296
5.0,56.89090909
5.0,56.35714286
5.0,56.15789474
5.0,56.56896552
5.0,56.42372881
5.0,56.88333333
5.0,56.55737705
5.0,56.33870968
5.0,56.03174603
5.0,56.296875
5.0,56.30769231
5.0,56.62121212
5.0,56.58208955
5.0,56.29411765
5.0,56.17391304
5.0,56.3
5.0,56.21126761
5.0,56.59722222
5.0,56.46575342
5.0,56.2972973
5.0,56.06666667
5.0,56.18421053
5.0,56.07792208
5.0,56.46153846
5.0,56.48101266
5.0,56.2625
5.0,56.09876543
5.0,56.13414634
5.0,56.01204819
5.0,56.41666667
5.0,56.34117647
5.0,56.20930233
5.0,56.11494253
5.0,56.15909091
5.0,55.95505618
5.0,56.35555556
5.0,56.38461538
5.0,56.17391304
5.0,56.06451613
5.0,56.0
5.0,55.93684211
5.0,56.22916667
5.0,56.2371134
5.0,56.18367347
5.0,56.05050505
5.0,56.07
5.0,55.95049505
5.0,56.20588235
5.0,56.26213592
5.0,56.15384615
5.0,56.08571429
5.0,56.05660377
5.0,55.92523364
5.0,56.19444444
5.0,56.18348624
5.0,56.13636364
5.0,56.02702703
5.0,56.0625
5.0,55.88495575
5.0,56.09649123
5.0,56.2173913
5.0,56.13793103
5.0,56.02564103
5.0,55.94067797
5.0,55.84033613
5.0,56.03333333
5.0,56.07438017
5.0,56.13114754
5.0,56.02439024
5.0,56.06451613
5.0,55.84
5.0,55.94444444
5.0,56.07874016
5.0,56.1328125
5.0,56.0620155
5.0,56.07692308
5.0,55.82442748
5.0,55.93181818
5.0,56.02255639
5.0,56.13432836
5.0,56.05185185
5.0,56.11764706
5.0,55.90510949
5.0,55.92028986
5.0,56.0647482
5.0,56.17142857
5.0,56.10638298
5.0,56.16901408
5.0,55.94405594
5.0,55.9375
5.0,56.05517241
5.0,56.2260274
5.0,56.12244898
5.0,56.22297297
5.0,56.04026846
5.0,55.90666667
5.0,56.05298013
5.0,56.20394737
5.0,56.12418301
5.0,56.20779221
5.0,56.06451613
5.0,56.0
5.0,56.04458599
5.0,56.22151899
5.0,56.11949686
5.0,56.21875
5.0,56.08074534
5.0,55.9382716
5.0,56.06134969
5.0,56.23170732
5.0,56.13939394
5.0,56.26506024
5.0,56.06586826
5.0,55.95238095
5.0,56.02366864
5.0,56.19411765
5.0,56.11695906
5.0,56.27906977
5.0,56.10982659
5.0,55.95977011
5.0,56.02285714
5.0,56.15340909
5.0,56.11864407
5.0,56.25280899
5.0,56.08938547
5.0,56.00555556
5.0,56.03314917
5.0,56.17032967
5.0,56.1147541
5.0,56.25543478
5.0,56.1027027
5.0,55.93010753
5.0,56.01604278
5.0,56.13297872
5.0,56.12698413
5.0,56.24736842
5.0,56.15706806
5.0,56.09375
5.0,56.06735751
5.0,56.18041237
5.0,56.13846154
5.0,56.2244898
5.0,56.17258883
5.0,56.06565657
5.0,56.02512563
5.0,56.145
5.0,56.11442786
5.0,56.24257426
5.0,56.13793103
5.0,56.0245098
5.0,55.9804878
5.0,56.09223301
5.0,56.0821256
5.0,56.21634615
5.0,56.13875598
5.0,56.05238095
5.0,56.01895735
5.0,56.08962264
5.0,56.06103286
5.0,56.19626168
5.0,56.11162791
5.0,56.00462963
5.0,55.99539171
5.0,56.06422018
5.0,56.0456621
5.0,56.17727273
5.0,56.07239819
5.0,56.0
5.0,55.99103139
5.0,56.08035714
5.0,56.06222222
5.0,56.16371681
5.0,56.06167401
5.0,55.97368421
5.0,56.00873362
5.0,56.06956522
5.0,56.05194805
5.0,56.15517241
5.0,56.06866953
5.0,56.01282051
5.0,56.0212766
5.0,56.09745763
5.0,56.08016878
5.0,56.16806723
5.0,56.05857741
5.0,55.97916667
5.0,56.01244813
5.0,56.07024793
5.0,56.05761317
5.0,56.16803279
5.0,56.05714286
5.0,55.99186992
5.0,56.00809717
5.0,56.10080645
5.0,56.08433735
5.0,56.172
5.0,56.07569721
5.0,55.98412698
5.0,56.02371542
5.0,56.07874016
5.0,56.06666667
5.0,56.171875
5.0,56.06614786
5.0,56.02713178
5.0,56.03474903
5.0,56.11153846
5.0,56.08045977
5.0,56.16412214
5.0,56.07604563
5.0,55.98863636
5.0,56.03773585
5.0,56.10150376
5.0,56.08614232
5.0,56.1641791
5.0,56.07806691
5.0,56.01851852
5.0,56.00738007
5.0,56.10661765
5.0,56.07326007
5.0,56.14963504
5.0,56.07272727
5.0,55.97101449
5.0,55.99277978
5.0,56.05395683
5.0,56.03584229
5.0,56.13928571
5.0,56.06049822
5.0,56.0212766
5.0,56.0
5.0,56.08802817
5.0,56.07368421
5.0,56.13636364
5.0,56.10801394
5.0,56.02430556
5.0,56.02076125
5.0,56.06896552
5.0,56.06185567
5.0,56.13013699
5.0,56.10238908
5.0,56.09183673
5.0,56.04067797
5.0,56.0777027
5.0,56.08417508
5.0,56.12751678
5.0,56.1270903
5.0,56.08666667
5.0,56.05980066
5.0,56.0794702
5.0,56.07920792
5.0,56.14473684
5.0,56.12459016
5.0,56.10784314
5.0,56.06514658
5.0,56.07792208
5.0,56.06796117
5.0,56.13870968
5.0,56.14469453
5.0,56.11858974
5.0,56.08626198
5.0,56.08598726
5.0,56.07619048
5.0,56.15506329
5.0,56.13564669
5.0,56.13836478
5.0,56.10031348
5.0,56.08125
5.0,56.0623053
5.0,56.14596273
5.0,56.12383901
5.0,56.12654321
5.0,56.11076923
5.0,56.04294479
5.0,56.04281346
5.0,56.1097561
5.0,56.11854103
5.0,56.13333333
5.0,56.11480363
5.0,56.0873494
5.0,56.06906907
5.0,56.13173653
5.0,56.10149254
5.0,56.14583333
5.0,56.10385757
5.0,56.05621302
5.0,56.03834808
5.0,56.10882353
5.0,56.1026393
5.0,56.16959064
5.0,56.11370262
5.0,56.0494186
5.0,56.04057971
5.0,56.08381503
5.0,56.06340058
5.0,56.15517241
5.0,56.09169054
5.0,56.04
5.0,56.01709402
5.0,56.08238636
5.0,56.07932011
5.0,56.14971751
5.0,56.10985915
5.0,56.05337079
5.0,56.04481793
5.0,56.07821229
5.0,56.06963788
5.0,56.14166667
5.0,56.09695291
5.0,56.05524862
5.0,56.04683196
5.0,56.07967033
5.0,56.0630137
5.0,56.13114754
5.0,56.07084469
5.0,56.01630435
5.0,56.01355014
5.0,56.06486486
5.0,56.06469003
5.0,56.13172043
5.0,56.0616622
5.0,56.02673797
5.0,56.024
5.0,56.07446809
5.0,56.06100796
5.0,56.12698413
5.0,56.06860158
5.0,56.00526316
5.0,56.02362205
5.0,56.06020942
5.0,56.05744125
5.0,56.125
5.0,56.07272727
5.0,56.0492228
5.0,56.02842377
5.0,56.08762887
5.0,56.07969152
5.0,56.12307692
5.0,56.11764706
5.0,56.05867347
5.0,56.05089059
5.0,56.08121827
5.0,56.08607595
5.0,56.13131313
5.0,56.1209068
5.0,56.10050251
5.0,56.07017544
5.0,56.1
5.0,56.08977556
5.0,56.13681592
5.0,56.12406948
5.0,56.09405941
5.0,56.0691358
5.0,56.08866995
5.0,56.07862408
5.0,56.14215686
5.0,56.12469438
5.0,56.08292683
5.0,56.06326034
5.0,56.07524272
5.0,56.05084746
5.0,56.13768116
5.0,56.10843373
5.0,56.06009615
5.0,56.03357314
5.0,56.05502392
5.0,56.04295943
5.0,56.12619048
5.0,56.09501188
5.0,56.05450237
5.0,56.03073286
5.0,56.05424528
5.0,56.03764706
5.0,56.11737089
5.0,56.08899297
5.0,56.03738318
5.0,56.01398601
5.0,56.04186047
5.0,56.03480278
5.0,56.11111111
5.0,56.07159353
5.0,56.02995392
5.0,56.01149425
5.0,56.04816514
5.0,56.03661327
5.0,56.10502283
5.0,56.05922551
5.0,56.01363636
5.0,56.00680272
5.0,56.04072398
5.0,56.03386005
5.0,56.09459459
5.0,56.04719101
5.0,56.00896861
5.0,56.01118568
5.0,56.04910714
5.0,56.04231626
5.0,56.09555556
5.0,56.05099778
5.0,56.01106195
5.0,56.01986755
5.0,56.05066079
5.0,56.04175824
5.0,56.09429825
5.0,56.04595186
5.0,56.01746725
5.0,56.01960784
5.0,56.06086957
5.0,56.05422993
5.0,56.1017316
5.0,56.0475162
5.0,56.00646552
5.0,56.02365591
5.0,56.05150215
5.0,56.04710921
5.0,56.10042735
5.0,56.04690832
5.0,56.0212766
5.0,56.02547771
5.0,56.0720339
5.0,56.06553911
5.0,56.10970464
5.0,56.05894737
5.0,56.01470588
5.0,56.03983229
5.0,56.06903766
5.0,56.0605428
5.0,56.11041667
5.0,56.06652807
5.0,56.03941909
5.0,56.0310559
5.0,56.08057851
5.0,56.07835052
5.0,56.1090535
5.0,56.09034908
5.0,56.05532787
5.0,56.03885481
5.0,56.07755102
5.0,56.06517312
5.0,56.11585366
5.0,56.07707911
5.0,56.02834008
5.0,56.01818182
5.0,56.05645161
5.0,56.04024145
5.0,56.10040161
5.0,56.06212425
5.0,0.0
5.0,0.0
5.0,80.0
5.0,72.0
5.0,64.0
5.0,59.25
5.0,61.2
5.0,60.66666667
5.0,62.28571429
5.0,64.0
5.0,62.77777778
5.0,61.4
5.0,62.90909091
5.0,62.08333333
5.0,63.07692308
5.0,64.07142857
5.0,63.6
5.0,62.0
5.0,62.64705882
5.0,62.27777778
5.0,63.21052632
5.0,63.9
5.0,63.19047619
5.0,62.18181818
5.0,62.73913043
5.0,62.16666667
5.0,63.0
5.0,63.53846154
5.0,63.22222222
5.0,62.46428571
5.0,62.86206897
5.0,62.5
5.0,63.19354839
5.0,63.65625
5.0,63.3030303
5.0,62.73529412
5.0,63.05714286
5.0,62.58333333
5.0,63.16216216
5.0,63.47368421
5.0,63.30769231
5.0,62.85
5.0,63.07317073
5.0,62.64285714
5.0,63.18604651
5.0,63.52272727
5.0,63.31111111
5.0,62.95652174
5.0,63.10638298
5.0,62.72916667
5.0,63.08163265
5.0,63.44
5.0,63.33333333
5.0,63.01923077
5.0,63.13207547
5.0,62.83333333
5.0,63.14545455
5.0,63.375
5.0,63.35087719
5.0,63.03448276
5.0,63.18644068
5.0,62.9
5.0,63.16393443
5.0,63.40322581
5.0,63.33333333
5.0,63.046875
5.0,63.16923077
5.0,62.93939394
5.0,63.20895522
5.0,63.42647059
5.0,63.36231884
5.0,63.04285714
5.0,63.14084507
5.0,62.88888889
5.0,63.1369863
5.0,63.36486486
5.0,63.32
5.0,63.03947368
5.0,63.15584416
5.0,62.87179487
5.0,63.11392405
5.0,63.3375
5.0,63.32098765
5.0,63.04878049
5.0,63.1686747
5.0,62.88095238
5.0,63.10588235
5.0,63.3255814
5.0,63.29885057
5.0,63.0
5.0,63.12359551
5.0,62.87777778
5.0,63.10989011
5.0,63.30434783
5.0,63.25806452
5.0,63.0106383
5.0,63.13684211
5.0,62.88541667
5.0,63.09278351
5.0,63.2755102
5.0,63.26262626
5.0,63.02
5.0,63.10891089
5.0,62.88235294
5.0,63.09708738
5.0,63.28846154
5.0,63.22857143
5.0,62.99056604
5.0,63.09345794
5.0,62.87037037
5.0,63.06422018
5.0,63.22727273
5.0,63.1981982
5.0,62.98214286
5.0,63.07964602
5.0,62.88596491
5.0,63.07826087
5.0,63.25862069
5.0,63.1965812
5.0,63.0
5.0,63.08403361
5.0,62.88333333
5.0,63.04958678
5.0,63.18032787
5.0,63.16260163
5.0,62.97580645
5.0,63.064
5.0,62.87301587
5.0,63.03937008
5.0,63.203125
5.0,63.1627907
5.0,62.98461538
5.0,63.0610687
5.0,62.89393939
5.0,63.04511278
5.0,63.17910448
5.0,63.14814815
5.0,62.96323529
5.0,63.03649635
5.0,62.88405797
5.0,63.03597122
5.0,63.17142857
5.0,63.12765957
5.0,62.96478873
5.0,63.04195804
5.0,62.88888889
5.0,63.02758621
5.0,63.15068493
5.0,63.12244898
5.0,62.9527027
5.0,63.01342282
5.0,62.88666667
5.0,63.02649007
5.0,63.13815789
5.0,63.11111111
5.0,62.97402597
5.0,63.03870968
5.0,62.88461538
5.0,63.01273885
5.0,63.12658228
5.0,63.13207547
5.0,62.975
5.0,63.03726708
5.0,62.88271605
5.0,63.00613497
5.0,63.12195122
5.0,63.12121212
5.0,62.97590361
5.0,63.04790419
5.0,62.89285714
5.0,63.01775148
5.0,63.12941176
5.0,63.12280702
5.0,62.97674419
5.0,63.04046243
5.0,62.89655172
5.0,63.01142857
5.0,63.11931818
5.0,63.10169492
5.0,62.97191011
5.0,63.03351955
5.0,62.91111111
5.0,63.03314917
5.0,63.13736264
5.0,63.10928962
5.0,62.98369565
5.0,63.04324324
5.0,62.91397849
5.0,63.02673797
5.0,63.12234043
5.0,63.0952381
5.0,62.98421053
5.0,63.03141361
5.0,62.91666667
5.0,63.02590674
5.0,63.12371134
5.0,63.1025641
5.0,62.98979592
5.0,63.04060914
5.0,62.92929293
5.0,63.03015075
5.0,63.125
5.0,63.11442786
5.0,62.9950495
5.0,63.05418719
5.0,62.95098039
5.0,63.04878049
5.0,63.13592233
5.0,63.11111111
5.0,63.00480769
5.0,63.06220096
5.0,62.95714286
5.0,63.05687204
5.0,63.13679245
5.0,63.11737089
5.0,63.01401869
5.0,63.06511628
5.0,62.97222222
5.0,63.07373272
5.0,63.15137615
5.0,63.11415525
5.0,63.02272727
5.0,63.06334842
5.0,62.97747748
5.0,63.05829596
5.0,63.13839286
5.0,63.11555556
5.0,63.02654867
5.0,63.0660793
5.0,62.98684211
5.0,63.07860262
5.0,63.13478261
5.0,63.11255411
5.0,63.05172414
5.0,63.09012876
5.0,63.0
5.0,63.07659574
5.0,63.14830508
5.0,63.13080169
5.0,63.06302521
5.0,63.08786611
5.0,63.02083333
5.0,63.08713693
5.0,63.14876033
5.0,63.14403292
5.0,63.06557377
5.0,63.09795918
5.0,63.0203252
5.0,63.08502024
5.0,63.14919355
5.0,63.14457831
5.0,63.064
5.0,63.10358566
5.0,63.01587302
5.0,63.08300395
5.0,63.1496063
5.0,63.15686275
5.0,63.0703125
5.0,63.09727626
5.0,63.00387597
5.0,63.07335907
5.0,63.14615385
5.0,63.14942529
5.0,63.0648855
5.0,63.11026616
5.0,63.01515152
5.0,63.08301887
5.0,63.15037594
5.0,63.15355805
5.0,63.05223881
5.0,63.08921933
5.0,63.01111111
5.0,63.08118081
5.0,63.14705882
5.0,63.13186813
5.0,63.05109489
5.0,63.09090909
5.0,63.01086957
5.0,63.07942238
5.0,63.14388489
5.0,63.13620072
5.0,63.04285714
5.0,63.0747331
5.0,62.9964539
5.0,63.07067138
5.0,63.13732394
5.0,63.12280702
5.0,63.04195804
5.0,63.08710801
5.0,63.00347222
5.0,63.07266436
5.0,63.13103448
5.0,63.13058419
5.0,63.04794521
5.0,63.07849829
5.0,63.00340136
5.0,63.07118644
5.0,63.13513514
5.0,63.12121212
5.0,63.04697987
5.0,63.08361204
5.0,63.00666667
5.0,63.06976744
5.0,63.12913907
5.0,63.12871287
5.0,63.04276316
5.0,63.07540984
5.0,63.00326797
5.0,63.07166124
5.0,63.13311688
5.0,63.1197411
5.0,63.0483871
5.0,63.08681672
5.0,63.01282051
5.0,63.07348243
5.0,63.13057325
5.0,63.13333333
5.0,63.05063291
5.0,63.07570978
5.0,63.0
5.0,63.06896552
5.0,63.128125
5.0,63.11838006
5.0,63.04658385
5.0,63.08359133
5.0,63.00308642
5.0,63.07076923
5.0,63.12269939
5.0,63.11926606
5.0,63.04268293
5.0,63.06990881
5.0,63.0030303
5.0,63.06344411
5.0,63.12650602
5.0,63.11111111
5.0,63.0508982
5.0,63.08059701
5.0,63.0
5.0,63.05934718
5.0,63.10650888
5.0,63.11504425
5.0,63.04117647
5.0,63.07038123
5.0,63.00292398
5.0,63.05247813
5.0,63.11337209
5.0,63.10144928
5.0,63.0433526
5.0,63.06916427
5.0,63.0
5.0,63.0487106
5.0,63.09714286
5.0,63.10541311
5.0,63.04261364
5.0,63.07365439
5.0,63.00282486
5.0,63.04788732
5.0,63.09831461
5.0,63.09803922
5.0,63.03351955
5.0,63.06685237
5.0,63.0
5.0,63.05263158
5.0,63.10220994
5.0,63.09090909
5.0,63.02472527
5.0,63.05479452
5.0,62.99453552
5.0,63.05177112
5.0,63.10326087
5.0,63.08401084
5.0,63.02432432
5.0,63.05121294
5.0,62.99193548
5.0,63.04825737
5.0,63.09358289
5.0,63.08266667
5.0,63.01861702
5.0,63.04774536
5.0,62.99206349
5.0,63.05013193
5.0,63.1
5.0,63.07874016
5.0,63.02094241
5.0,63.04177546
5.0,62.9921875
5.0,63.04675325
5.0,63.0880829
5.0,63.0749354
5.0,63.02319588
5.0,63.0437018
5.0,62.99230769
5.0,63.04092072
5.0,63.08928571
5.0,63.07633588
5.0,63.02538071
5.0,63.04556962
5.0,62.99242424
5.0,63.04030227
5.0,63.08291457
5.0,63.0726817
5.0,63.0175
5.0,63.03740648
5.0,62.98756219
5.0,63.03722084
5.0,63.08415842
5.0,63.06666667
5.0,63.01477833
5.0,63.03439803
5.0,62.98039216
5.0,63.02933985
5.0,63.07073171
5.0,63.06082725
5.0,63.00970874
5.0,63.03389831
5.0,62.98309179
5.0,63.03373494
5.0,63.07932692
5.0,63.0647482
5.0,63.01196172
5.0,63.03579952
5.0,62.98095238
5.0,63.02612827
5.0,63.06635071
5.0,63.06146572
5.0,63.00707547
5.0,63.03058824
5.0,62.97887324
5.0,63.03044496
5.0,63.07476636
5.0,63.06293706
5.0,63.00465116
5.0,63.02784223
5.0,62.97453704
5.0,63.02309469
5.0,63.06682028
5.0,63.05747126
5.0,63.00229358
5.0,63.02745995
5.0,62.98173516
5.0,63.02961276
5.0,63.07045455
5.0,63.05442177
5.0,63.00678733
5.0,63.02708804
5.0,62.97972973
5.0,63.0247191
5.0,63.06053812
5.0,63.05145414
5.0,63.00669643
5.0,63.02672606
5.0,62.97777778
5.0,63.02217295
5.0,63.06415929
5.0,63.05298013
5.0,63.00660793
5.0,63.02417582
5.0,62.97587719
5.0,63.01969365
5.0,63.05895197
5.0,63.05228758
5.0,63.00434783
5.0,63.02386117
5.0,62.97186147
5.0,63.01295896
5.0,63.05387931
5.0,63.0516129
5.0,63.0
5.0,63.0235546
5.0,62.97222222
5.0,63.01705757
5.0,63.05744681
5.0,63.04883227
5.0,63.0
5.0,63.02536998
5.0,62.97890295
5.0,63.02315789
5.0,63.06722689
5.0,63.05450734
5.0,63.0
5.0,63.02296451
5.0,62.98541667
5.0,63.02494802
5.0,63.06224066
5.0,63.05383023
5.0,63.00619835
5.0,63.02680412
5.0,62.98353909
5.0,63.02464066
5.0,63.06352459
5.0,63.05521472
5.0,63.00816327
5.0,63.0305499
5.0,62.98780488
5.0,63.02839757
5.0,63.06680162
5.0,63.06060606
5.0,63.01209677
5.0,63.03219316
5.0,62.98795181
5.0,63.03006012
10.0,0.0
10.0,0.0
10.0,49.0
10.0,43.5
10.0,48.66666667
10.0,42.75
10.0,47.8
10.0,45.33333333
10.0,48.57142857
10.0,47.625
10.0,45.66666667
10.0,44.9
10.0,44.36363636
10.0,44.41666667
10.0,44.69230769
10.0,44.28571429
10.0,45.0
10.0,45.3125
10.0,45.23529412
10.0,45.16666667
10.0,44.78947368
10.0,45.0
10.0,44.52380952
10.0,44.54545455
10.0,44.13043478
10.0,44.33333333
10.0,44.08
10.0,44.07692308
10.0,44.14814815
10.0,44.5
10.0,44.34482759
10.0,44.33333333
10.0,44.22580645
10.0,44.15625
10.0,44.06060606
10.0,43.73529412
10.0,43.91428571
10.0,43.55555556
10.0,43.83783784
10.0,43.89473684
10.0,43.87179487
10.0,43.825
10.0,43.90243902
10.0,43.80952381
10.0,44.02325581
10.0,43.77272727
10.0,43.66666667
10.0,43.7173913
10.0,43.44680851
10.0,43.66666667
10.0,43.6122449
10.0,43.66
10.0,43.64705882
10.0,43.63461538
10.0,43.67924528
10.0,43.64814815
10.0,43.50909091
10.0,43.5
10.0,43.52631579
10.0,43.39655172
10.0,43.40677966
10.0,43.36666667
10.0,43.44262295
10.0,43.4516129
10.0,43.3015873
10.0,43.328125
10.0,43.2
10.0,43.24242424
10.0,43.28358209
10.0,43.22058824
10.0,43.1884058
10.0,43.18571429
10.0,43.16901408
10.0,43.16666667
10.0,43.12328767
10.0,43.05405405
10.0,43.17333333
10.0,43.05263158
10.0,43.1038961
10.0,43.15384615
10.0,43.08860759
10.0,43.0625
10.0,42.98765432
10.0,43.04878049
10.0,43.09638554
10.0,43.0952381
10.0,43.03529412
10.0,43.01162791
10.0,42.94252874
10.0,42.95454545
10.0,43.01123596
10.0,43.02222222
10.0,43.03296703
10.0,42.92391304
10.0,42.96774194
10.0,42.95744681
10.0,42.89473684
10.0,42.89583333
10.0,42.89690722
10.0,42.87755102
10.0,42.90909091
10.0,42.92
10.0,42.93069307
10.0,42.94117647
10.0,42.81553398
10.0,42.83653846
10.0,42.8
10.0,42.80188679
10.0,42.8411215
10.0,42.78703704
10.0,42.82568807
10.0,42.82727273
10.0,42.83783784
10.0,42.85714286
10.0,42.91150442
10.0,42.83333333
10.0,42.77391304
10.0,42.74137931
10.0,42.73504274
10.0,42.83050847
10.0,42.77310924
10.0,42.85833333
10.0,42.84297521
10.0,42.81967213
10.0,42.87804878
10.0,42.87096774
10.0,42.84
10.0,42.83333333
10.0,42.81889764
10.0,42.8125
10.0,42.81395349
10.0,42.77692308
10.0,42.83969466
10.0,42.78787879
10.0,42.78195489
10.0,42.82089552
10.0,42.78518519
10.0,42.82352941
10.0,42.80291971
10.0,42.77536232
10.0,42.74100719
10.0,42.72857143
10.0,42.73049645
10.0,42.76056338
10.0,42.74825175
10.0,42.74305556
10.0,42.79310345
10.0,42.76027397
10.0,42.78231293
10.0,42.78378378
10.0,42.73825503
10.0,42.74666667
10.0,42.70860927
10.0,42.71052632
10.0,42.7124183
10.0,42.72727273
10.0,42.76129032
10.0,42.75641026
10.0,42.70063694
10.0,42.68987342
10.0,42.69811321
10.0,42.7375
10.0,42.77018634
10.0,42.75925926
10.0,42.76687117
10.0,42.73780488
10.0,42.72121212
10.0,42.69879518
10.0,42.68862275
10.0,42.70238095
10.0,42.69822485
10.0,42.72941176
10.0,42.7251462
10.0,42.72674419
10.0,42.70520231
10.0,42.6954023
10.0,42.70857143
10.0,42.69318182
10.0,42.68926554
10.0,42.64606742
10.0,42.67597765
10.0,42.68333333
10.0,42.65745856
10.0,42.65934066
10.0,42.67213115
10.0,42.67391304
10.0,42.66486486
10.0,42.67741935
10.0,42.67914439
10.0,42.63297872
10.0,42.6031746
10.0,42.58947368
10.0,42.62827225
10.0,42.66666667
10.0,42.65803109
10.0,42.69587629
10.0,42.69230769
10.0,42.67346939
10.0,42.68020305
10.0,42.66666667
10.0,42.66834171
10.0,42.63
10.0,42.60696517
10.0,42.61881188
10.0,42.63054187
10.0,42.65196078
10.0,42.64390244
10.0,42.64563107
10.0,42.62318841
10.0,42.65384615
10.0,42.6507177
10.0,42.67142857
10.0,42.65876777
10.0,42.60377358
10.0,42.62441315
10.0,42.60747664
10.0,42.62325581
10.0,42.62962963
10.0,42.64516129
10.0,42.66055046
10.0,42.65753425
10.0,42.61818182
10.0,42.62895928
10.0,42.6036036
10.0,42.60538117
10.0,42.59375
10.0,42.56888889
10.0,42.59734513
10.0,42.56828194
10.0,42.62280702
10.0,42.65938865
10.0,42.66086957
10.0,42.6017316
10.0,42.62068966
10.0,42.61802575
10.0,42.62820513
10.0,42.60851064
10.0,42.6059322
10.0,42.61181435
10.0,42.57983193
10.0,42.63179916
10.0,42.6625
10.0,42.65975104
10.0,42.64049587
10.0,42.64609053
10.0,42.65163934
10.0,42.66938776
10.0,42.62601626
10.0,42.65182186
10.0,42.6733871
10.0,42.63855422
10.0,42.656
10.0,42.64143426
10.0,42.65873016
10.0,42.68379447
10.0,42.66141732
10.0,42.66666667
10.0,42.6484375
10.0,42.64202335
10.0,42.65503876
10.0,42.67567568
10.0,42.67692308
10.0,42.6743295
10.0,42.64885496
10.0,42.66920152
10.0,42.67045455
10.0,42.6490566
10.0,42.65789474
10.0,42.65168539
10.0,42.65671642
10.0,42.67286245
10.0,42.66296296
10.0,42.64944649
10.0,42.66544118
10.0,42.64102564
10.0,42.66058394
10.0,42.65454545
10.0,42.63405797
10.0,42.64259928
10.0,42.63309353
10.0,42.64874552
10.0,42.66428571
10.0,42.65480427
10.0,42.63120567
10.0,42.6360424
10.0,42.63380282
10.0,42.65964912
10.0,42.66433566
10.0,42.67944251
10.0,42.67013889
10.0,42.63321799
10.0,42.66206897
10.0,42.65635739
10.0,42.65410959
10.0,42.64846416
10.0,42.6462585
10.0,42.64745763
10.0,42.65878378
10.0,42.63973064
10.0,42.66442953
10.0,42.66889632
10.0,42.65333333
10.0,42.64784053
10.0,42.62913907
10.0,42.65016502
10.0,42.64473684
10.0,42.64590164
10.0,42.64705882
10.0,42.64169381
10.0,42.63961039
10.0,42.64724919
10.0,42.65483871
10.0,42.66237942
10.0,42.6474359
10.0,42.63258786
10.0,42.64012739
10.0,42.62857143
10.0,42.63291139
10.0,42.61829653
10.0,42.63836478
10.0,42.63636364
10.0,42.61875
10.0,42.61993769
10.0,42.6242236
10.0,42.63157895
10.0,42.64814815
10.0,42.62461538
10.0,42.61349693
10.0,42.59633028
10.0,42.59756098
10.0,42.61094225
10.0,42.61212121
10.0,42.62537764
10.0,42.61445783
10.0,42.61561562
10.0,42.59281437
10.0,42.60895522
10.0,42.60714286
10.0,42.58753709
10.0,42.57988166
10.0,42.56637168
