attendance,avg-attendance
60.0,59.9754902
60.0,59.97555012
60.0,59.97560976
60.0,59.9756691
60.0,59.97572816
60.0,59.97578692
60.0,59.97584541
60.0,59.97590361
60.0,59.97596154
60.0,59.97601918
60.0,59.97607656
60.0,59.97613365
60.0,59.97619048
60.0,59.97624703
60.0,59.97630332
60.0,59.97635934
60.0,59.97641509
60.0,59.97647059
60.0,59.97652582
60.0,59.9765808
60.0,59.97663551
60.0,59.97668998
60.0,59.97674419
60.0,59.97679814
60.0,59.97685185
60.0,59.97690531
60.0,59.97695853
60.0,59.97701149
60.0,59.97706422
60.0,59.9771167
60.0,59.97716895
60.0,59.97722096
60.0,59.97727273
60.0,59.97732426
60.0,59.97737557
60.0,59.97742664
60.0,59.97747748
60.0,59.97752809
60.0,59.97757848
60.0,59.97762864
60.0,59.97767857
60.0,59.97772829
60.0,59.97777778
60.0,59.97782705
60.0,59.97787611
60.0,59.97792494
60.0,59.97797357
60.0,59.97802198
60.0,59.97807018
60.0,59.97811816
60.0,59.97816594
60.0,59.97821351
60.0,59.97826087
60.0,59.97830803
60.0,59.97835498
60.0,59.97840173
60.0,59.97844828
60.0,59.97849462
60.0,59.97854077
60.0,59.97858672
60.0,59.97863248
60.0,59.97867804
60.0,59.9787234
60.0,59.97876858
60.0,59.97881356
60.0,59.97885835
60.0,59.97890295
60.0,59.97894737
60.0,59.9789916
60.0,59.97903564
60.0,59.9790795
60.0,59.97912317
60.0,59.97916667
60.0,59.97920998
60.0,59.97925311
60.0,59.97929607
60.0,59.97933884
60.0,59.97938144
60.0,59.97942387
60.0,59.97946612
60.0,59.9795082
60.0,59.9795501
60.0,59.97959184
60.0,59.9796334
60.0,59.9796748
60.0,59.97971602
60.0,59.97975709
60.0,59.97979798
60.0,59.97983871
60.0,59.97987928
60.0,59.97991968
60.0,59.97995992
20.0,0.0
80.0,0.0
73.0,73.0
67.0,70.0
73.0,71.0
60.0,68.25
46.0,63.8
62.0,63.5
75.0,65.14285714
71.0,65.875
63.0,65.55555556
63.0,65.3
60.0,64.81818182
59.0,64.33333333
69.0,64.69230769
73.0,65.28571429
64.0,65.2
63.0,65.0625
64.0,65.0
62.0,64.83333333
67.0,64.94736842
68.0,65.1
68.0,65.23809524
64.0,65.18181818
64.0,65.13043478
65.0,65.125
64.0,65.08
68.0,65.19230769
68.0,65.2962963
66.0,65.32142857
64.0,65.27586207
66.0,65.3
65.0,65.29032258
67.0,65.34375
67.0,65.39393939
67.0,65.44117647
65.0,65.42857143
66.0,65.44444444
66.0,65.45945946
66.0,65.47368421
67.0,65.51282051
67.0,65.55
66.0,65.56097561
65.0,65.54761905
66.0,65.55813953
67.0,65.59090909
66.0,65.6
66.0,65.60869565
66.0,65.61702128
66.0,65.625
66.0,65.63265306
67.0,65.66
67.0,65.68627451
66.0,65.69230769
65.0,65.67924528
67.0,65.7037037
65.0,65.69090909
67.0,65.71428571
67.0,65.73684211
67.0,65.75862069
65.0,65.74576271
66.0,65.75
67.0,65.7704918
64.0,65.74193548
67.0,65.76190476
68.0,65.796875
64.0,65.76923077
66.0,65.77272727
66.0,65.7761194
65.0,65.76470588
66.0,65.76811594
68.0,65.8
67.0,65.81690141
65.0,65.80555556
64.0,65.78082192
66.0,65.78378378
64.0,65.76
68.0,65.78947368
68.0,65.81818182
66.0,65.82051282
65.0,65.81012658
65.0,65.8
64.0,65.77777778
67.0,65.79268293
68.0,65.81927711
67.0,65.83333333
65.0,65.82352941
64.0,65.80232558
66.0,65.8045977
64.0,65.78409091
68.0,65.80898876
68.0,65.83333333
66.0,65.83516484
65.0,65.82608696
65.0,65.8172043
64.0,65.79787234
67.0,65.81052632
68.0,65.83333333
67.0,65.84536082
65.0,65.83673469
64.0,65.81818182
66.0,65.82
64.0,65.8019802
68.0,65.82352941
68.0,65.84466019
66.0,65.84615385
65.0,65.83809524
65.0,65.83018868
64.0,65.81308411
67.0,65.82407407
68.0,65.8440367
67.0,65.85454545
65.0,65.84684685
64.0,65.83035714
66.0,65.83185841
64.0,65.81578947
68.0,65.83478261
68.0,65.85344828
66.0,65.85470085
65.0,65.84745763
65.0,65.84033613
64.0,65.825
67.0,65.83471074
68.0,65.85245902
67.0,65.86178862
65.0,65.85483871
64.0,65.84
66.0,65.84126984
64.0,65.82677165
68.0,65.84375
68.0,65.86046512
66.0,65.86153846
65.0,65.85496183
65.0,65.84848485
64.0,65.83458647
67.0,65.84328358
68.0,65.85925926
67.0,65.86764706
65.0,65.86131387
64.0,65.84782609
66.0,65.84892086
64.0,65.83571429
68.0,65.85106383
68.0,65.86619718
66.0,65.86713287
65.0,65.86111111
65.0,65.85517241
64.0,65.84246575
67.0,65.85034014
68.0,65.86486486
67.0,65.87248322
65.0,65.86666667
64.0,65.85430464
66.0,65.85526316
64.0,65.84313725
68.0,65.85714286
68.0,65.87096774
66.0,65.87179487
65.0,65.86624204
65.0,65.86075949
64.0,65.8490566
67.0,65.85625
68.0,65.86956522
67.0,65.87654321
65.0,65.87116564
64.0,65.8597561
66.0,65.86060606
64.0,65.84939759
68.0,65.86227545
68.0,65.875
66.0,65.87573964
65.0,65.87058824
65.0,65.86549708
64.0,65.85465116
67.0,65.86127168
68.0,65.87356322
67.0,65.88
65.0,65.875
64.0,65.86440678
66.0,65.86516854
64.0,65.8547486
68.0,65.86666667
68.0,65.87845304
66.0,65.87912088
65.0,65.87431694
65.0,65.86956522
64.0,65.85945946
67.0,65.8655914
68.0,65.87700535
67.0,65.88297872
65.0,65.87830688
64.0,65.86842105
66.0,65.86910995
64.0,65.859375
68.0,65.87046632
68.0,65.8814433
66.0,65.88205128
65.0,65.87755102
65.0,65.87309645
64.0,65.86363636
67.0,65.86934673
68.0,65.88
67.0,65.88557214
65.0,65.88118812
64.0,65.87192118
66.0,65.87254902
64.0,65.86341463
68.0,65.87378641
68.0,65.88405797
66.0,65.88461538
65.0,65.88038278
65.0,65.87619048
64.0,65.86729858
67.0,65.87264151
68.0,65.88262911
67.0,65.88785047
65.0,65.88372093
64.0,65.875
66.0,65.87557604
64.0,65.86697248
68.0,65.87671233
68.0,65.88636364
66.0,65.88687783
65.0,65.88288288
65.0,65.87892377
64.0,65.87053571
67.0,65.87555556
68.0,65.88495575
67.0,65.88986784
65.0,65.88596491
64.0,65.87772926
66.0,65.87826087
64.0,65.87012987
68.0,65.87931034
68.0,65.88841202
66.0,65.88888889
65.0,65.88510638
65.0,65.88135593
64.0,65.87341772
67.0,65.87815126
68.0,65.88702929
67.0,65.89166667
65.0,65.8879668
64.0,65.88016529
66.0,65.88065844
64.0,65.87295082
68.0,65.88163265
68.0,65.8902439
66.0,65.89068826
65.0,65.88709677
65.0,65.88353414
64.0,65.876
67.0,65.88047809
68.0,65.88888889
67.0,65.89328063
65.0,65.88976378
64.0,65.88235294
66.0,65.8828125
64.0,65.87548638
68.0,65.88372093
68.0,65.89189189
66.0,65.89230769
65.0,65.88888889
65.0,65.88549618
64.0,65.878327
67.0,65.88257576
68.0,65.89056604
67.0,65.89473684
65.0,65.89138577
64.0,65.88432836
66.0,65.88475836
64.0,65.87777778
68.0,65.88560886
68.0,65.89338235
66.0,65.89377289
65.0,65.89051095
65.0,65.88727273
64.0,65.88043478
67.0,65.88447653
68.0,65.89208633
67.0,65.89605735
65.0,65.89285714
64.0,65.886121
66.0,65.88652482
64.0,65.87985866
68.0,65.88732394
68.0,65.89473684
66.0,65.8951049
65.0,65.89198606
65.0,65.88888889
64.0,65.88235294
67.0,65.8862069
68.0,65.89347079
67.0,65.89726027
65.0,65.89419795
64.0,65.8877551
66.0,65.88813559
64.0,65.88175676
68.0,65.88888889
68.0,65.89597315
66.0,65.89632107
65.0,65.89333333
65.0,65.89036545
64.0,65.88410596
67.0,65.88778878
68.0,65.89473684
67.0,65.89836066
65.0,65.89542484
64.0,65.88925081
66.0,65.88961039
64.0,65.88349515
68.0,65.89032258
68.0,65.89710611
66.0,65.8974359
65.0,65.89456869
65.0,65.89171975
64.0,65.88571429
67.0,65.88924051
68.0,65.89589905
67.0,65.89937107
65.0,65.89655172
64.0,65.890625
66.0,65.89096573
64.0,65.88509317
68.0,65.89164087
68.0,65.89814815
66.0,65.89846154
65.0,65.89570552
65.0,65.89296636
64.0,65.88719512
67.0,65.89057751
68.0,65.8969697
67.0,65.90030211
65.0,65.89759036
64.0,65.89189189
66.0,65.89221557
64.0,65.88656716
68.0,65.89285714
68.0,65.89910979
66.0,65.89940828
65.0,65.89675516
65.0,65.89411765
64.0,65.88856305
67.0,65.89181287
68.0,65.89795918
67.0,65.90116279
65.0,65.89855072
64.0,65.89306358
66.0,65.89337176
64.0,65.88793103
68.0,65.89398281
68.0,65.9
66.0,65.9002849
65.0,65.89772727
65.0,65.89518414
64.0,65.88983051
67.0,65.89295775
68.0,65.8988764
67.0,65.90196078
65.0,65.89944134
64.0,65.89415042
66.0,65.89444444
64.0,65.88919668
68.0,65.89502762
68.0,65.90082645
66.0,65.9010989
65.0,65.89863014
65.0,65.89617486
64.0,65.89100817
67.0,65.89402174
68.0,65.899729
67.0,65.9027027
65.0,65.90026954
64.0,65.89516129
66.0,65.89544236
64.0,65.89037433
68.0,65.896
68.0,65.90159574
66.0,65.90185676
65.0,65.8994709
65.0,65.89709763
64.0,65.89210526
67.0,65.89501312
68.0,65.90052356
67.0,65.90339426
65.0,65.90104167
64.0,65.8961039
66.0,65.89637306
64.0,65.89147287
68.0,65.89690722
68.0,65.90231362
66.0,65.9025641
65.0,65.90025575
65.0,65.89795918
64.0,65.89312977
67.0,65.89593909
68.0,65.90126582
67.0,65.9040404
65.0,65.90176322
64.0,65.89698492
66.0,65.89724311
64.0,65.8925
68.0,65.89775561
68.0,65.90298507
66.0,65.90322581
65.0,65.9009901
65.0,65.89876543
64.0,65.89408867
67.0,65.8968059
68.0,65.90196078
67.0,65.90464548
65.0,65.90243902
64.0,65.89781022
66.0,65.89805825
64.0,65.89346247
68.0,65.89855072
68.0,65.90361446
66.0,65.90384615
65.0,65.90167866
65.0,65.89952153
64.0,65.89498807
67.0,65.89761905
68.0,65.90261283
67.0,65.90521327
65.0,65.90307329
64.0,65.89858491
66.0,65.89882353
64.0,65.8943662
68.0,65.89929742
68.0,65.90420561
66.0,65.9044289
65.0,65.90232558
65.0,65.90023202
64.0,65.89583333
67.0,65.89838337
68.0,65.90322581
67.0,65.90574713
65.0,65.90366972
64.0,65.8993135
66.0,65.89954338
64.0,65.8952164
68.0,65.9
68.0,65.9047619
66.0,65.90497738
65.0,65.90293454
65.0,65.9009009
64.0,65.89662921
67.0,65.89910314
68.0,65.90380313
67.0,65.90625
65.0,65.90423163
64.0,65.9
66.0,65.90022173
64.0,65.8960177
68.0,65.90066225
68.0,65.90528634
66.0,65.90549451
65.0,65.90350877
65.0,65.90153173
64.0,65.89737991
67.0,65.89978214
68.0,65.90434783
67.0,65.90672451
65.0,65.9047619
64.0,65.90064795
66.0,65.90086207
64.0,65.89677419
68.0,65.90128755
68.0,65.90578158
66.0,65.90598291
65.0,65.90405117
65.0,65.90212766
64.0,65.89808917
67.0,65.90042373
68.0,65.90486258
67.0,65.907173
65.0,65.90526316
64.0,65.9012605
66.0,65.90146751
64.0,65.89748954
68.0,65.90187891
68.0,65.90625
66.0,65.90644491
65.0,65.90456432
65.0,65.90269151
64.0,65.89876033
67.0,65.90103093
68.0,65.90534979
67.0,65.90759754
65.0,65.9057377
64.0,65.90184049
66.0,65.90204082
64.0,65.89816701
68.0,65.90243902
68.0,65.90669371
66.0,65.90688259
65.0,65.90505051
65.0,65.90322581
64.0,65.89939638
67.0,65.90160643
68.0,65.90581162
12.0,0.0
58.0,0.0
55.0,55.0
49.0,52.0
53.0,52.33333333
51.0,52.0
49.0,51.4
50.0,51.16666667
45.0,50.28571429
48.0,50.0
52.0,50.22222222
32.0,48.4
43.0,47.90909091
44.0,47.58333333
45.0,47.38461538
45.0,47.21428571
46.0,47.13333333
48.0,47.1875
41.0,46.82352941
47.0,46.83333333
43.0,46.63157895
49.0,46.75
40.0,46.42857143
46.0,46.40909091
45.0,46.34782609
45.0,46.29166667
44.0,46.2
44.0,46.11538462
47.0,46.14814815
42.0,46.0
46.0,46.0
42.0,45.86666667
45.0,45.83870968
42.0,45.71875
46.0,45.72727273
44.0,45.67647059
44.0,45.62857143
46.0,45.63888889
42.0,45.54054054
47.0,45.57894737
45.0,45.56410256
46.0,45.575
42.0,45.48780488
45.0,45.47619048
45.0,45.46511628
45.0,45.45454545
42.0,45.37777778
45.0,45.36956522
47.0,45.40425532
40.0,45.29166667
45.0,45.28571429
45.0,45.28
45.0,45.2745098
42.0,45.21153846
46.0,45.22641509
45.0,45.22222222
45.0,45.21818182
44.0,45.19642857
44.0,45.1754386
47.0,45.20689655
42.0,45.15254237
46.0,45.16666667
45.0,45.16393443
45.0,45.16129032
42.0,45.11111111
43.0,45.078125
46.0,45.09230769
44.0,45.07575758
46.0,45.08955224
42.0,45.04411765
46.0,45.05797101
42.0,45.01428571
46.0,45.02816901
42.0,44.98611111
44.0,44.97260274
45.0,44.97297297
43.0,44.94666667
45.0,44.94736842
44.0,44.93506494
46.0,44.94871795
41.0,44.89873418
45.0,44.9
44.0,44.88888889
46.0,44.90243902
43.0,44.87951807
43.0,44.85714286
47.0,44.88235294
42.0,44.84883721
46.0,44.86206897
45.0,44.86363636
45.0,44.86516854
41.0,44.82222222
44.0,44.81318681
44.0,44.80434783
45.0,44.80645161
45.0,44.80851064
44.0,44.8
46.0,44.8125
41.0,44.77319588
45.0,44.7755102
45.0,44.77777778
46.0,44.79
43.0,44.77227723
43.0,44.75490196
45.0,44.75728155
43.0,44.74038462
46.0,44.75238095
44.0,44.74528302
46.0,44.75700935
43.0,44.74074074
43.0,44.72477064
43.0,44.70909091
47.0,44.72972973
45.0,44.73214286
43.0,44.71681416
44.0,44.71052632
44.0,44.70434783
45.0,44.70689655
43.0,44.69230769
45.0,44.69491525
46.0,44.70588235
46.0,44.71666667
44.0,44.7107438
44.0,44.70491803
46.0,44.71544715
44.0,44.70967742
45.0,44.712
44.0,44.70634921
46.0,44.71653543
45.0,44.71875
43.0,44.70542636
45.0,44.70769231
45.0,44.70992366
46.0,44.71969697
42.0,44.69924812
45.0,44.70149254
46.0,44.71111111
43.0,44.69852941
45.0,44.70072993
45.0,44.70289855
46.0,44.71223022
43.0,44.7
45.0,44.70212766
45.0,44.70422535
46.0,44.71328671
42.0,44.69444444
44.0,44.68965517
47.0,44.70547945
44.0,44.70068027
46.0,44.70945946
44.0,44.70469799
46.0,44.71333333
44.0,44.70860927
45.0,44.71052632
44.0,44.70588235
47.0,44.72077922
46.0,44.72903226
43.0,44.71794872
45.0,44.71974522
44.0,44.71518987
45.0,44.71698113
42.0,44.7
45.0,44.70186335
45.0,44.7037037
45.0,44.70552147
44.0,44.70121951
44.0,44.6969697
47.0,44.71084337
42.0,44.69461078
45.0,44.69642857
45.0,44.69822485
46.0,44.70588235
43.0,44.69590643
42.0,44.68023256
46.0,44.68786127
44.0,44.68390805
46.0,44.69142857
42.0,44.67613636
46.0,44.68361582
43.0,44.6741573
45.0,44.67597765
42.0,44.66111111
45.0,44.66298343
47.0,44.67582418
41.0,44.6557377
47.0,44.66847826
45.0,44.67027027
46.0,44.67741935
41.0,44.65775401
45.0,44.65957447
46.0,44.66666667
47.0,44.67894737
43.0,44.67015707
45.0,44.671875
46.0,44.67875648
39.0,44.64948454
46.0,44.65641026
45.0,44.65816327
46.0,44.66497462
41.0,44.64646465
44.0,44.64321608
45.0,44.645
46.0,44.65174129
44.0,44.64851485
44.0,44.6453202
46.0,44.65196078
41.0,44.63414634
46.0,44.6407767
43.0,44.63285024
46.0,44.63942308
42.0,44.62679426
44.0,44.62380952
45.0,44.62559242
43.0,44.61792453
45.0,44.61971831
43.0,44.61214953
46.0,44.61860465
42.0,44.60648148
45.0,44.60829493
44.0,44.60550459
44.0,44.60273973
45.0,44.60454545
44.0,44.60180995
46.0,44.60810811
42.0,44.59641256
45.0,44.59821429
44.0,44.59555556
47.0,44.60619469
43.0,44.59911894
42.0,44.5877193
47.0,44.59825328
43.0,44.59130435
46.0,44.5974026
43.0,44.59051724
45.0,44.59227468
43.0,44.58547009
45.0,44.58723404
42.0,44.57627119
45.0,44.57805907
47.0,44.58823529
42.0,44.57740586
45.0,44.57916667
45.0,44.58091286
44.0,44.5785124
41.0,44.56378601
46.0,44.56967213
45.0,44.57142857
46.0,44.57723577
44.0,44.57489879
44.0,44.57258065
47.0,44.58232932
41.0,44.568
47.0,44.57768924
45.0,44.57936508
46.0,44.58498024
42.0,44.57480315
43.0,44.56862745
45.0,44.5703125
44.0,44.56809339
45.0,44.56976744
42.0,44.55984556
46.0,44.56538462
42.0,44.55555556
46.0,44.5610687
42.0,44.5513308
47.0,44.56060606
43.0,44.55471698
43.0,44.54887218
46.0,44.55430712
46.0,44.55970149
46.0,44.56505576
41.0,44.55185185
47.0,44.56088561
43.0,44.55514706
44.0,44.55311355
42.0,44.54379562
44.0,44.54181818
47.0,44.55072464
42.0,44.54151625
49.0,44.55755396
43.0,44.55197133
45.0,44.55357143
43.0,44.5480427
45.0,44.54964539
44.0,44.54770318
46.0,44.5528169
46.0,44.55789474
43.0,44.55244755
46.0,44.55749129
42.0,44.54861111
45.0,44.55017301
44.0,44.54827586
46.0,44.5532646
43.0,44.54794521
42.0,44.53924915
46.0,44.54421769
45.0,44.54576271
47.0,44.55405405
41.0,44.54208754
45.0,44.54362416
43.0,44.53846154
47.0,44.54666667
42.0,44.53820598
43.0,44.53311258
47.0,44.54125413
41.0,44.52960526
48.0,44.54098361
41.0,44.52941176
47.0,44.53745928
42.0,44.52922078
44.0,44.52750809
44.0,44.52580645
46.0,44.53054662
45.0,44.53205128
42.0,44.52396166
46.0,44.52866242
42.0,44.52063492
45.0,44.5221519
43.0,44.51735016
44.0,44.51572327
46.0,44.52037618
46.0,44.525
45.0,44.52647975
43.0,44.52173913
45.0,44.52321981
44.0,44.52160494
46.0,44.52615385
43.0,44.52147239
45.0,44.52293578
45.0,44.52439024
41.0,44.51367781
45.0,44.51515152
46.0,44.51963746
46.0,44.52409639
40.0,44.51051051
45.0,44.51197605
45.0,44.51343284
46.0,44.51785714
42.0,44.51038576
45.0,44.51183432
47.0,44.51917404
41.0,44.50882353
48.0,44.51906158
43.0,44.51461988
45.0,44.51603499
42.0,44.50872093
43.0,44.50434783
45.0,44.50578035
47.0,44.5129683
45.0,44.51436782
42.0,44.50716332
46.0,44.51142857
41.0,44.5014245
47.0,44.50852273
42.0,44.50141643
44.0,44.5
45.0,44.50140845
44.0,44.5
46.0,44.50420168
44.0,44.5027933
45.0,44.50417827
42.0,44.49722222
44.0,44.49584488
43.0,44.49171271
46.0,44.49586777
45.0,44.49725275
44.0,44.49589041
46.0,44.5
42.0,44.49318801
44.0,44.49184783
45.0,44.49322493
46.0,44.4972973
43.0,44.49326146
45.0,44.49462366
46.0,44.49865952
42.0,44.49197861
47.0,44.49866667
44.0,44.49734043
46.0,44.50132626
43.0,44.4973545
44.0,44.49604222
45.0,44.49736842
45.0,44.49868766
44.0,44.4973822
44.0,44.49608355
45.0,44.49739583
42.0,44.49090909
45.0,44.49222798
44.0,44.49095607
45.0,44.49226804
46.0,44.49614396
43.0,44.49230769
46.0,44.49616368
44.0,44.49489796
45.0,44.49618321
42.0,44.48984772
44.0,44.48860759
46.0,44.49242424
47.0,44.49874055
42.0,44.49246231
46.0,44.4962406
47.0,44.5025
42.0,44.49625935
44.0,44.49502488
44.0,44.49379653
47.0,44.5
42.0,44.49382716
47.0,44.5
43.0,44.4963145
42.0,44.49019608
46.0,44.49388753
45.0,44.49512195
46.0,44.49878345
41.0,44.49029126
47.0,44.49636804
43.0,44.49275362
44.0,44.49156627
43.0,44.48798077
46.0,44.49160671
47.0,44.49760766
42.0,44.49164678
48.0,44.5
44.0,44.49881235
44.0,44.49763033
42.0,44.49172577
44.0,44.49056604
46.0,44.49411765
46.0,44.49765258
45.0,44.49882904
42.0,44.49299065
