avg-attendance,attendance
59.97572816,60.0
59.97578692,60.0
59.97584541,60.0
59.97590361,60.0
59.97596154,60.0
59.97601918,60.0
59.97607656,60.0
59.97613365,60.0
59.97619048,60.0
59.97624703,60.0
59.97630332,60.0
59.97635934,60.0
59.97641509,60.0
59.97647059,60.0
59.97652582,60.0
59.9765808,60.0
59.97663551,60.0
59.97668998,60.0
59.97674419,60.0
59.97679814,60.0
59.97685185,60.0
59.97690531,60.0
59.97695853,60.0
59.97701149,60.0
59.97706422,60.0
59.9771167,60.0
59.97716895,60.0
59.97722096,60.0
59.97727273,60.0
59.97732426,60.0
59.97737557,60.0
59.97742664,60.0
59.97747748,60.0
59.97752809,60.0
59.97757848,60.0
59.97762864,60.0
59.97767857,60.0
59.97772829,60.0
59.97777778,60.0
59.97782705,60.0
59.97787611,60.0
59.97792494,60.0
59.97797357,60.0
59.97802198,60.0
59.97807018,60.0
59.97811816,60.0
59.97816594,60.0
59.97821351,60.0
59.97826087,60.0
59.97830803,60.0
59.97835498,60.0
59.97840173,60.0
59.97844828,60.0
59.97849462,60.0
59.97854077,60.0
59.97858672,60.0
59.97863248,60.0
59.97867804,60.0
59.9787234,60.0
59.97876858,60.0
59.97881356,60.0
59.97885835,60.0
59.97890295,60.0
59.97894737,60.0
59.9789916,60.0
59.97903564,60.0
59.9790795,60.0
59.97912317,60.0
59.97916667,60.0
59.97920998,60.0
59.97925311,60.0
59.97929607,60.0
59.97933884,60.0
59.97938144,60.0
59.97942387,60.0
59.97946612,60.0
59.9795082,60.0
59.9795501,60.0
59.97959184,60.0
59.9796334,60.0
59.9796748,60.0
59.97971602,60.0
59.97975709,60.0
59.97979798,60.0
59.97983871,60.0
59.97987928,60.0
59.97991968,60.0
59.97995992,60.0
0.0,20.0
0.0,80.0
73.0,73.0
70.0,67.0
71.0,73.0
68.25,60.0
63.8,46.0
63.5,62.0
65.14285714,75.0
65.875,71.0
65.55555556,63.0
65.3,63.0
64.81818182,60.0
64.33333333,59.0
64.69230769,69.0
65.28571429,73.0
65.2,64.0
65.0625,63.0
65.0,64.0
64.83333333,62.0
64.94736842,67.0
65.1,68.0
65.23809524,68.0
65.18181818,64.0
65.13043478,64.0
65.125,65.0
65.08,64.0
65.19230769,68.0
65.2962963,68.0
65.32142857,66.0
65.27586207,64.0
65.3,66.0
65.29032258,65.0
65.34375,67.0
65.39393939,67.0
65.44117647,67.0
65.42857143,65.0
65.44444444,66.0
65.45945946,66.0
65.47368421,66.0
65.51282051,67.0
65.55,67.0
65.56097561,66.0
65.54761905,65.0
65.55813953,66.0
65.59090909,67.0
65.6,66.0
65.60869565,66.0
65.61702128,66.0
65.625,66.0
65.63265306,66.0
65.66,67.0
65.68627451,67.0
65.69230769,66.0
65.67924528,65.0
65.7037037,67.0
65.69090909,65.0
65.71428571,67.0
65.73684211,67.0
65.75862069,67.0
65.74576271,65.0
65.75,66.0
65.7704918,67.0
65.74193548,64.0
65.76190476,67.0
65.796875,68.0
65.76923077,64.0
65.77272727,66.0
65.7761194,66.0
65.76470588,65.0
65.76811594,66.0
65.8,68.0
65.81690141,67.0
65.80555556,65.0
65.78082192,64.0
65.78378378,66.0
65.76,64.0
65.78947368,68.0
65.81818182,68.0
65.82051282,66.0
65.81012658,65.0
65.8,65.0
65.77777778,64.0
65.79268293,67.0
65.81927711,68.0
65.83333333,67.0
65.82352941,65.0
65.80232558,64.0
65.8045977,66.0
65.78409091,64.0
65.80898876,68.0
65.83333333,68.0
65.83516484,66.0
65.82608696,65.0
65.8172043,65.0
65.79787234,64.0
65.81052632,67.0
65.83333333,68.0
65.84536082,67.0
65.83673469,65.0
65.81818182,64.0
65.82,66.0
65.8019802,64.0
65.82352941,68.0
65.84466019,68.0
65.84615385,66.0
65.83809524,65.0
65.83018868,65.0
65.81308411,64.0
65.82407407,67.0
65.8440367,68.0
65.85454545,67.0
65.84684685,65.0
65.83035714,64.0
65.83185841,66.0
65.81578947,64.0
65.83478261,68.0
65.85344828,68.0
65.85470085,66.0
65.84745763,65.0
65.84033613,65.0
65.825,64.0
65.83471074,67.0
65.85245902,68.0
65.86178862,67.0
65.85483871,65.0
65.84,64.0
65.84126984,66.0
65.82677165,64.0
65.84375,68.0
65.86046512,68.0
65.86153846,66.0
65.85496183,65.0
65.84848485,65.0
65.83458647,64.0
65.84328358,67.0
65.85925926,68.0
65.86764706,67.0
65.86131387,65.0
65.84782609,64.0
65.84892086,66.0
65.83571429,64.0
65.85106383,68.0
65.86619718,68.0
65.86713287,66.0
65.86111111,65.0
65.85517241,65.0
65.84246575,64.0
65.85034014,67.0
65.86486486,68.0
65.87248322,67.0
65.86666667,65.0
65.85430464,64.0
65.85526316,66.0
65.84313725,64.0
65.85714286,68.0
65.87096774,68.0
65.87179487,66.0
65.86624204,65.0
65.86075949,65.0
65.8490566,64.0
65.85625,67.0
65.86956522,68.0
65.87654321,67.0
65.87116564,65.0
65.8597561,64.0
65.86060606,66.0
65.84939759,64.0
65.86227545,68.0
65.875,68.0
65.87573964,66.0
65.87058824,65.0
65.86549708,65.0
65.85465116,64.0
65.86127168,67.0
65.87356322,68.0
65.88,67.0
65.875,65.0
65.86440678,64.0
65.86516854,66.0
65.8547486,64.0
65.86666667,68.0
65.87845304,68.0
65.87912088,66.0
65.87431694,65.0
65.86956522,65.0
65.85945946,64.0
65.8655914,67.0
65.87700535,68.0
65.88297872,67.0
65.87830688,65.0
65.86842105,64.0
65.86910995,66.0
65.859375,64.0
65.87046632,68.0
65.8814433,68.0
65.88205128,66.0
65.87755102,65.0
65.87309645,65.0
65.86363636,64.0
65.86934673,67.0
65.88,68.0
65.88557214,67.0
65.88118812,65.0
65.87192118,64.0
65.87254902,66.0
65.86341463,64.0
65.87378641,68.0
65.88405797,68.0
65.88461538,66.0
65.88038278,65.0
65.87619048,65.0
65.86729858,64.0
65.87264151,67.0
65.88262911,68.0
65.88785047,67.0
65.88372093,65.0
65.875,64.0
65.87557604,66.0
65.86697248,64.0
65.87671233,68.0
65.88636364,68.0
65.88687783,66.0
65.88288288,65.0
65.87892377,65.0
65.87053571,64.0
65.87555556,67.0
65.88495575,68.0
65.88986784,67.0
65.88596491,65.0
65.87772926,64.0
65.87826087,66.0
65.87012987,64.0
65.87931034,68.0
65.88841202,68.0
65.88888889,66.0
65.88510638,65.0
65.88135593,65.0
65.87341772,64.0
65.87815126,67.0
65.88702929,68.0
65.89166667,67.0
65.8879668,65.0
65.88016529,64.0
65.88065844,66.0
65.87295082,64.0
65.88163265,68.0
65.8902439,68.0
65.89068826,66.0
65.88709677,65.0
65.88353414,65.0
65.876,64.0
65.88047809,67.0
65.88888889,68.0
65.89328063,67.0
65.88976378,65.0
65.88235294,64.0
65.8828125,66.0
65.87548638,64.0
65.88372093,68.0
65.89189189,68.0
65.89230769,66.0
65.88888889,65.0
65.88549618,65.0
65.878327,64.0
65.88257576,67.0
65.89056604,68.0
65.89473684,67.0
65.89138577,65.0
65.88432836,64.0
65.88475836,66.0
65.87777778,64.0
65.88560886,68.0
65.89338235,68.0
65.89377289,66.0
65.89051095,65.0
65.88727273,65.0
65.88043478,64.0
65.88447653,67.0
65.89208633,68.0
65.89605735,67.0
65.89285714,65.0
65.886121,64.0
65.88652482,66.0
65.87985866,64.0
65.88732394,68.0
65.89473684,68.0
65.8951049,66.0
65.89198606,65.0
65.88888889,65.0
65.88235294,64.0
65.8862069,67.0
65.89347079,68.0
65.89726027,67.0
65.89419795,65.0
65.8877551,64.0
65.88813559,66.0
65.88175676,64.0
65.88888889,68.0
65.89597315,68.0
65.89632107,66.0
65.89333333,65.0
65.89036545,65.0
65.88410596,64.0
65.88778878,67.0
65.89473684,68.0
65.89836066,67.0
65.89542484,65.0
65.88925081,64.0
65.88961039,66.0
65.88349515,64.0
65.89032258,68.0
65.89710611,68.0
65.8974359,66.0
65.89456869,65.0
65.89171975,65.0
65.88571429,64.0
65.88924051,67.0
65.89589905,68.0
65.89937107,67.0
65.89655172,65.0
65.890625,64.0
65.89096573,66.0
65.88509317,64.0
65.89164087,68.0
65.89814815,68.0
65.89846154,66.0
65.89570552,65.0
65.89296636,65.0
65.88719512,64.0
65.89057751,67.0
65.8969697,68.0
65.90030211,67.0
65.89759036,65.0
65.89189189,64.0
65.89221557,66.0
65.88656716,64.0
65.89285714,68.0
65.89910979,68.0
65.89940828,66.0
65.89675516,65.0
65.89411765,65.0
65.88856305,64.0
65.89181287,67.0
65.89795918,68.0
65.90116279,67.0
65.89855072,65.0
65.89306358,64.0
65.89337176,66.0
65.88793103,64.0
65.89398281,68.0
65.9,68.0
65.9002849,66.0
65.89772727,65.0
65.89518414,65.0
65.88983051,64.0
65.89295775,67.0
65.8988764,68.0
65.90196078,67.0
65.89944134,65.0
65.89415042,64.0
65.89444444,66.0
65.88919668,64.0
65.89502762,68.0
65.90082645,68.0
65.9010989,66.0
65.89863014,65.0
65.89617486,65.0
65.89100817,64.0
65.89402174,67.0
65.899729,68.0
65.9027027,67.0
65.90026954,65.0
65.89516129,64.0
65.89544236,66.0
65.89037433,64.0
65.896,68.0
65.90159574,68.0
65.90185676,66.0
65.8994709,65.0
65.89709763,65.0
65.89210526,64.0
65.89501312,67.0
65.90052356,68.0
65.90339426,67.0
65.90104167,65.0
65.8961039,64.0
65.89637306,66.0
65.89147287,64.0
65.89690722,68.0
65.90231362,68.0
65.9025641,66.0
65.90025575,65.0
65.89795918,65.0
65.89312977,64.0
65.89593909,67.0
65.90126582,68.0
65.9040404,67.0
65.90176322,65.0
65.89698492,64.0
65.89724311,66.0
65.8925,64.0
65.89775561,68.0
65.90298507,68.0
65.90322581,66.0
65.9009901,65.0
65.89876543,65.0
65.89408867,64.0
65.8968059,67.0
65.90196078,68.0
65.90464548,67.0
65.90243902,65.0
65.89781022,64.0
65.89805825,66.0
65.89346247,64.0
65.89855072,68.0
65.90361446,68.0
65.90384615,66.0
65.90167866,65.0
65.89952153,65.0
65.89498807,64.0
65.89761905,67.0
65.90261283,68.0
65.90521327,67.0
65.90307329,65.0
65.89858491,64.0
65.89882353,66.0
65.8943662,64.0
65.89929742,68.0
65.90420561,68.0
65.9044289,66.0
65.90232558,65.0
65.90023202,65.0
65.89583333,64.0
65.89838337,67.0
65.90322581,68.0
65.90574713,67.0
65.90366972,65.0
65.8993135,64.0
65.89954338,66.0
65.8952164,64.0
65.9,68.0
65.9047619,68.0
65.90497738,66.0
65.90293454,65.0
65.9009009,65.0
65.89662921,64.0
65.89910314,67.0
65.90380313,68.0
65.90625,67.0
65.90423163,65.0
65.9,64.0
65.90022173,66.0
65.8960177,64.0
65.90066225,68.0
65.90528634,68.0
65.90549451,66.0
65.90350877,65.0
65.90153173,65.0
65.89737991,64.0
65.89978214,67.0
65.90434783,68.0
65.90672451,67.0
65.9047619,65.0
65.90064795,64.0
65.90086207,66.0
65.89677419,64.0
65.90128755,68.0
65.90578158,68.0
65.90598291,66.0
65.90405117,65.0
65.90212766,65.0
65.89808917,64.0
65.90042373,67.0
65.90486258,68.0
65.907173,67.0
65.90526316,65.0
65.9012605,64.0
65.90146751,66.0
65.89748954,64.0
65.90187891,68.0
65.90625,68.0
65.90644491,66.0
65.90456432,65.0
65.90269151,65.0
65.89876033,64.0
65.90103093,67.0
65.90534979,68.0
65.90759754,67.0
65.9057377,65.0
65.90184049,64.0
65.90204082,66.0
65.89816701,64.0
65.90243902,68.0
65.90669371,68.0
65.90688259,66.0
65.90505051,65.0
65.90322581,65.0
65.89939638,64.0
65.90160643,67.0
65.90581162,68.0
0.0,12.0
0.0,58.0
55.0,55.0
52.0,49.0
52.33333333,53.0
52.0,51.0
51.4,49.0
51.16666667,50.0
50.28571429,45.0
50.0,48.0
50.22222222,52.0
48.4,32.0
47.90909091,43.0
47.58333333,44.0
47.38461538,45.0
47.21428571,45.0
47.13333333,46.0
47.1875,48.0
46.82352941,41.0
46.83333333,47.0
46.63157895,43.0
46.75,49.0
46.42857143,40.0
46.40909091,46.0
46.34782609,45.0
46.29166667,45.0
46.2,44.0
46.11538462,44.0
46.14814815,47.0
46.0,42.0
46.0,46.0
45.86666667,42.0
45.83870968,45.0
45.71875,42.0
45.72727273,46.0
45.67647059,44.0
45.62857143,44.0
45.63888889,46.0
45.54054054,42.0
45.57894737,47.0
45.56410256,45.0
45.575,46.0
45.48780488,42.0
45.47619048,45.0
45.46511628,45.0
45.45454545,45.0
45.37777778,42.0
45.36956522,45.0
45.40425532,47.0
45.29166667,40.0
45.28571429,45.0
45.28,45.0
45.2745098,45.0
45.21153846,42.0
45.22641509,46.0
45.22222222,45.0
45.21818182,45.0
45.19642857,44.0
45.1754386,44.0
45.20689655,47.0
45.15254237,42.0
45.16666667,46.0
45.16393443,45.0
45.16129032,45.0
45.11111111,42.0
45.078125,43.0
45.09230769,46.0
45.07575758,44.0
45.08955224,46.0
45.04411765,42.0
45.05797101,46.0
45.01428571,42.0
45.02816901,46.0
44.98611111,42.0
44.97260274,44.0
44.97297297,45.0
44.94666667,43.0
44.94736842,45.0
44.93506494,44.0
44.94871795,46.0
44.89873418,41.0
44.9,45.0
44.88888889,44.0
44.90243902,46.0
44.87951807,43.0
44.85714286,43.0
44.88235294,47.0
44.84883721,42.0
44.86206897,46.0
44.86363636,45.0
44.86516854,45.0
44.82222222,41.0
44.81318681,44.0
44.80434783,44.0
44.80645161,45.0
44.80851064,45.0
44.8,44.0
44.8125,46.0
44.77319588,41.0
44.7755102,45.0
44.77777778,45.0
44.79,46.0
44.77227723,43.0
44.75490196,43.0
44.75728155,45.0
44.74038462,43.0
44.75238095,46.0
44.74528302,44.0
44.75700935,46.0
44.74074074,43.0
44.72477064,43.0
44.70909091,43.0
44.72972973,47.0
44.73214286,45.0
44.71681416,43.0
44.71052632,44.0
44.70434783,44.0
44.70689655,45.0
44.69230769,43.0
44.69491525,45.0
44.70588235,46.0
44.71666667,46.0
44.7107438,44.0
44.70491803,44.0
44.71544715,46.0
44.70967742,44.0
44.712,45.0
44.70634921,44.0
44.71653543,46.0
44.71875,45.0
44.70542636,43.0
44.70769231,45.0
44.70992366,45.0
44.71969697,46.0
44.69924812,42.0
44.70149254,45.0
44.71111111,46.0
44.69852941,43.0
44.70072993,45.0
44.70289855,45.0
44.71223022,46.0
44.7,43.0
44.70212766,45.0
44.70422535,45.0
44.71328671,46.0
44.69444444,42.0
44.68965517,44.0
44.70547945,47.0
44.70068027,44.0
44.70945946,46.0
44.70469799,44.0
44.71333333,46.0
44.70860927,44.0
44.71052632,45.0
44.70588235,44.0
44.72077922,47.0
44.72903226,46.0
44.71794872,43.0
44.71974522,45.0
44.71518987,44.0
44.71698113,45.0
44.7,42.0
44.70186335,45.0
44.7037037,45.0
44.70552147,45.0
44.70121951,44.0
44.6969697,44.0
44.71084337,47.0
44.69461078,42.0
44.69642857,45.0
44.69822485,45.0
44.70588235,46.0
44.69590643,43.0
44.68023256,42.0
44.68786127,46.0
44.68390805,44.0
44.69142857,46.0
44.67613636,42.0
44.68361582,46.0
44.6741573,43.0
44.67597765,45.0
44.66111111,42.0
44.66298343,45.0
44.67582418,47.0
44.6557377,41.0
44.66847826,47.0
44.67027027,45.0
44.67741935,46.0
44.65775401,41.0
44.65957447,45.0
44.66666667,46.0
44.67894737,47.0
44.67015707,43.0
44.671875,45.0
44.67875648,46.0
44.64948454,39.0
44.65641026,46.0
44.65816327,45.0
44.66497462,46.0
44.64646465,41.0
44.64321608,44.0
44.645,45.0
44.65174129,46.0
44.64851485,44.0
44.6453202,44.0
44.65196078,46.0
44.63414634,41.0
44.6407767,46.0
44.63285024,43.0
44.63942308,46.0
44.62679426,42.0
44.62380952,44.0
44.62559242,45.0
44.61792453,43.0
44.61971831,45.0
44.61214953,43.0
44.61860465,46.0
44.60648148,42.0
44.60829493,45.0
44.60550459,44.0
44.60273973,44.0
44.60454545,45.0
44.60180995,44.0
44.60810811,46.0
44.59641256,42.0
44.59821429,45.0
44.59555556,44.0
44.60619469,47.0
44.59911894,43.0
44.5877193,42.0
44.59825328,47.0
44.59130435,43.0
44.5974026,46.0
44.59051724,43.0
44.59227468,45.0
44.58547009,43.0
44.58723404,45.0
44.57627119,42.0
44.57805907,45.0
44.58823529,47.0
44.57740586,42.0
44.57916667,45.0
44.58091286,45.0
44.5785124,44.0
44.56378601,41.0
44.56967213,46.0
44.57142857,45.0
44.57723577,46.0
44.57489879,44.0
44.57258065,44.0
44.58232932,47.0
44.568,41.0
44.57768924,47.0
44.57936508,45.0
44.58498024,46.0
44.57480315,42.0
44.56862745,43.0
44.5703125,45.0
44.56809339,44.0
44.56976744,45.0
44.55984556,42.0
44.56538462,46.0
44.55555556,42.0
44.5610687,46.0
44.5513308,42.0
44.56060606,47.0
44.55471698,43.0
44.54887218,43.0
44.55430712,46.0
44.55970149,46.0
44.56505576,46.0
44.55185185,41.0
44.56088561,47.0
44.55514706,43.0
44.55311355,44.0
44.54379562,42.0
44.54181818,44.0
44.55072464,47.0
44.54151625,42.0
44.55755396,49.0
44.55197133,43.0
44.55357143,45.0
44.5480427,43.0
44.54964539,45.0
44.54770318,44.0
44.5528169,46.0
44.55789474,46.0
44.55244755,43.0
44.55749129,46.0
44.54861111,42.0
44.55017301,45.0
44.54827586,44.0
44.5532646,46.0
44.54794521,43.0
44.53924915,42.0
44.54421769,46.0
44.54576271,45.0
44.55405405,47.0
44.54208754,41.0
44.54362416,45.0
44.53846154,43.0
44.54666667,47.0
44.53820598,42.0
44.53311258,43.0
44.54125413,47.0
44.52960526,41.0
44.54098361,48.0
44.52941176,41.0
44.53745928,47.0
44.52922078,42.0
44.52750809,44.0
44.52580645,44.0
44.53054662,46.0
44.53205128,45.0
44.52396166,42.0
44.52866242,46.0
44.52063492,42.0
44.5221519,45.0
44.51735016,43.0
44.51572327,44.0
44.52037618,46.0
44.525,46.0
44.52647975,45.0
44.52173913,43.0
44.52321981,45.0
44.52160494,44.0
44.52615385,46.0
44.52147239,43.0
44.52293578,45.0
44.52439024,45.0
44.51367781,41.0
44.51515152,45.0
44.51963746,46.0
44.52409639,46.0
44.51051051,40.0
44.51197605,45.0
44.51343284,45.0
44.51785714,46.0
44.51038576,42.0
44.51183432,45.0
44.51917404,47.0
44.50882353,41.0
44.51906158,48.0
44.51461988,43.0
44.51603499,45.0
44.50872093,42.0
44.50434783,43.0
44.50578035,45.0
44.5129683,47.0
44.51436782,45.0
44.50716332,42.0
44.51142857,46.0
44.5014245,41.0
44.50852273,47.0
44.50141643,42.0
44.5,44.0
44.50140845,45.0
44.5,44.0
44.50420168,46.0
44.5027933,44.0
44.50417827,45.0
44.49722222,42.0
44.49584488,44.0
44.49171271,43.0
44.49586777,46.0
44.49725275,45.0
44.49589041,44.0
44.5,46.0
44.49318801,42.0
44.49184783,44.0
44.49322493,45.0
44.4972973,46.0
44.49326146,43.0
44.49462366,45.0
44.49865952,46.0
44.49197861,42.0
44.49866667,47.0
44.49734043,44.0
44.50132626,46.0
44.4973545,43.0
44.49604222,44.0
44.49736842,45.0
44.49868766,45.0
44.4973822,44.0
44.49608355,44.0
44.49739583,45.0
44.49090909,42.0
44.49222798,45.0
44.49095607,44.0
44.49226804,45.0
44.49614396,46.0
44.49230769,43.0
44.49616368,46.0
44.49489796,44.0
44.49618321,45.0
44.48984772,42.0
44.48860759,44.0
44.49242424,46.0
44.49874055,47.0
44.49246231,42.0
44.4962406,46.0
44.5025,47.0
44.49625935,42.0
44.49502488,44.0
44.49379653,44.0
44.5,47.0
44.49382716,42.0
44.5,47.0
44.4963145,43.0
44.49019608,42.0
44.49388753,46.0
44.49512195,45.0
44.49878345,46.0
44.49029126,41.0
44.49636804,47.0
44.49275362,43.0
44.49156627,44.0
44.48798077,43.0
44.49160671,46.0
44.49760766,47.0
44.49164678,42.0
44.5,48.0
44.49881235,44.0
44.49763033,44.0
44.49172577,42.0
44.49056604,44.0
44.49411765,46.0
44.49765258,46.0
44.49882904,45.0
44.49299065,42.0
