overcrowding-threshold,[run number] 
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
50.0,86.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
60.0,87.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
70.0,88.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
40.0,89.0
