number-strategies,std 
20.0,2.792650889
20.0,0.740678616
20.0,3.558546257
20.0,6.322243816
20.0,0.041594517
20.0,1.36859377
20.0,4.184748904
20.0,1.352367488
20.0,0.766717527
20.0,2.879666747
20.0,4.98653337
20.0,1.44681791
20.0,0.032510657
20.0,7.083224375
20.0,7.743829407
20.0,2.149524033
20.0,2.848515386
20.0,5.620797813
20.0,7.720247766
20.0,1.35246621
20.0,2.176935484
20.0,4.991341985
20.0,1.451741576
20.0,2.857971976
20.0,7.786031335
20.0,2.812757168
20.0,1.425933564
20.0,0.011687715
20.0,5.629657835
20.0,5.614234115
20.0,1.452853277
20.0,5.602906048
20.0,5.695283966
20.0,0.743516073
20.0,1.446702252
20.0,9.200011948
20.0,1.402808614
20.0,5.653062792
20.0,2.119429684
20.0,2.113777871
20.0,2.108156122
20.0,2.834053969
20.0,14.09911061
20.0,2.86387575
20.0,1.445847287
20.0,0.736801554
20.0,2.850639903
20.0,0.683105768
20.0,8.487122798
20.0,0.707106781
20.0,1.410549797
20.0,2.817464229
20.0,0.716218982
20.0,9.864957587
20.0,5.676798287
20.0,1.430489678
20.0,8.447400654
20.0,0.037784332
20.0,2.153624714
20.0,7.790705599
20.0,5.655068626
20.0,7.055037683
20.0,2.131980245
20.0,2.83197152
20.0,2.112481509
20.0,0.008816793
20.0,0.71414267
20.0,11.27861635
20.0,1.375707748
20.0,0.038410739
20.0,9.913428075
20.0,6.362223668
20.0,7.760843544
20.0,4.954934071
20.0,0.005173952
20.0,4.227156597
20.0,0.72083701
20.0,3.540670275
20.0,12.69205433
20.0,2.785830331
20.0,8.422389665
20.0,14.17096252
20.0,11.31540014
20.0,5.641665798
20.0,2.836845063
20.0,1.402456442
20.0,4.220857777
20.0,6.327184791
20.0,7.796519344
20.0,15.50144442
20.0,6.999693184
20.0,4.866948079
20.0,9.958971208
20.0,12.05213236
20.0,6.317916868
20.0,0.659528831
20.0,9.218577295
20.0,5.617661264
20.0,2.07732983
20.0,7.09870187
20.0,16.19858379
20.0,10.51760659
20.0,5.55514711
20.0,7.861932116
20.0,5.727564928
20.0,0.634953028
20.0,4.161051443
20.0,5.019979293
20.0,3.457497347
20.0,2.744209913
20.0,8.550284464
20.0,14.04564007
20.0,6.959004014
20.0,6.943505119
20.0,6.477098116
20.0,2.935041894
20.0,0.599163489
20.0,2.008932511
20.0,8.57873161
20.0,2.728965951
20.0,3.428537485
20.0,13.51239282
20.0,15.44518829
20.0,8.355876212
20.0,9.043280856
20.0,0.148783856
20.0,2.265190554
20.0,3.67145724
20.0,7.62578089
20.0,8.619099432
20.0,0.133530894
20.0,0.133244961
20.0,10.71689829
20.0,9.768325875
20.0,6.925133008
20.0,4.088007994
20.0,10.73843519
20.0,4.102116295
20.0,0.140227927
20.0,7.621866778
20.0,2.272843225
20.0,2.973702732
20.0,2.967481596
20.0,11.42885324
20.0,5.530164285
20.0,7.635577176
20.0,1.268977937
20.0,0.14493493
20.0,4.089239423
20.0,0.858733802
20.0,6.199551429
20.0,3.692346087
20.0,1.567806429
20.0,5.798564811
20.0,12.13770436
20.0,3.411682209
20.0,6.933095757
20.0,1.97932527
20.0,2.258733807
20.0,8.331003531
20.0,0.859647962
20.0,9.727342179
20.0,6.522989062
20.0,0.158709338
20.0,0.0
20.0,0.0
20.0,0.0
20.0,0.353553391
20.0,0.23570226
20.0,1.944543648
20.0,2.969848481
20.0,9.310239286
20.0,11.61675426
20.0,5.922019292
20.0,4.006938427
20.0,1.697056275
20.0,2.185602778
20.0,6.540737726
20.0,0.163178488
20.0,7.374113575
20.0,2.357022604
20.0,12.1533978
20.0,6.779906196
20.0,7.071067812
20.0,7.368796983
20.0,1.626345597
20.0,5.185449729
20.0,0.899954085
20.0,3.197352402
20.0,1.679378605
20.0,11.96424674
20.0,6.744710836
20.0,0.314269681
20.0,7.121575439
20.0,8.924175238
20.0,4.360491817
20.0,5.360325599
20.0,3.137786342
20.0,2.442732517
20.0,6.48874458
20.0,2.868833227
20.0,6.913932972
20.0,1.911099409
20.0,5.303300859
20.0,4.478342948
20.0,7.813529932
20.0,3.414808358
20.0,7.020560185
20.0,1.331991844
20.0,0.610683129
20.0,4.242640687
20.0,1.383469789
20.0,4.874523343
20.0,1.311093823
20.0,6.13306902
20.0,2.545584412
20.0,4.436748431
20.0,0.190374903
20.0,6.430669218
20.0,0.06547285
20.0,2.712718742
20.0,1.275317587
20.0,2.642346393
20.0,0.877787728
20.0,1.917577712
20.0,5.362226424
20.0,4.578806206
20.0,5.23487117
20.0,3.894699255
20.0,8.6952037
20.0,0.489535464
20.0,1.607060866
20.0,3.292795757
20.0,2.547664138
20.0,4.457847099
20.0,0.484873221
20.0,5.358076736
20.0,4.58637315
20.0,2.450657748
20.0,2.417540752
20.0,0.989949494
20.0,1.814287136
20.0,3.094740068
20.0,3.227307873
20.0,1.0024805
20.0,0.989949494
20.0,0.279350827
20.0,3.216473529
20.0,2.479133414
20.0,3.846997607
20.0,3.884927845
20.0,3.140869656
20.0,1.007830355
20.0,0.401765217
20.0,0.397251001
20.0,1.704913017
20.0,3.908513307
20.0,2.467187791
20.0,1.041651925
20.0,1.030570522
20.0,3.118713066
20.0,0.412478956
20.0,1.108043616
20.0,9.495433919
20.0,2.499872459
20.0,1.074802307
20.0,1.0641607
20.0,3.84749278
20.0,1.791794853
20.0,1.074258379
20.0,5.266261932
20.0,3.815708291
20.0,1.823938987
20.0,0.995187322
20.0,6.020138467
20.0,1.76133871
20.0,1.057475006
20.0,0.353553391
20.0,3.153821396
20.0,2.481076425
20.0,1.057585794
20.0,4.553523841
20.0,4.514604834
20.0,1.671888067
20.0,2.359003295
20.0,6.075225762
20.0,1.817439743
20.0,1.101231872
20.0,1.092278768
20.0,3.187682989
20.0,3.852317744
20.0,1.790214787
20.0,5.239271505
20.0,3.795174677
20.0,3.064129385
20.0,1.637224163
20.0,4.690654907
20.0,2.549869908
20.0,0.276462802
20.0,3.234749678
20.0,1.00042515
20.0,1.112653317
20.0,1.806477178
20.0,5.226441426
20.0,5.188841128
20.0,1.166726189
20.0,0.947823983
20.0,1.165232301
20.0,0.454921845
20.0,3.260547935
20.0,0.975319698
20.0,1.67090301
20.0,2.554242863
20.0,6.048629628
20.0,4.527381673
20.0,3.794806392
20.0,7.984218953
20.0,4.010039772
20.0,1.636050984
20.0,0.48211826
20.0,1.884097423
20.0,1.16944583
20.0,2.567202964
20.0,2.550954844
20.0,4.642889809
20.0,1.100434928
20.0,0.311829699
20.0,12.25651754
20.0,0.937024937
20.0,2.336901679
20.0,0.214274782
20.0,1.192710233
20.0,0.220176962
20.0,3.295622677
20.0,2.573199233
20.0,1.855115438
20.0,3.953181771
20.0,0.990771711
20.0,8.015239294
20.0,1.170383638
20.0,3.054701295
20.0,0.478100608
20.0,2.337047836
20.0,1.894887273
20.0,2.587457775
20.0,0.942809042
20.0,3.984800645
20.0,5.369349295
20.0,5.208633558
20.0,2.367270528
20.0,2.568517605
20.0,2.368427552
20.0,1.160865143
20.0,6.582110995
20.0,2.59646617
20.0,1.176030226
20.0,3.983491605
20.0,0.257799347
20.0,5.371080524
20.0,3.801610169
20.0,0.968192362
20.0,0.963252605
20.0,2.365397811
20.0,0.460690782
20.0,3.762945132
20.0,1.633416665
20.0,2.596242809
20.0,5.397815132
20.0,3.963977916
20.0,0.277296777
20.0,1.13137085
20.0,3.096166586
20.0,5.363080418
20.0,8.73684821
20.0,0.954086662
20.0,1.865415032
20.0,0.958448054
20.0,2.361469816
20.0,0.942809042
20.0,1.876806784
20.0,5.387167012
20.0,1.843060731
20.0,0.980825535
20.0,0.272463163
20.0,3.086730972
20.0,0.446762921
20.0,4.482609052
20.0,1.87287742
20.0,5.174880121
20.0,0.224127596
20.0,4.000653033
20.0,1.871017058
20.0,2.566766466
20.0,0.260513025
20.0,0.963394392
20.0,0.448859087
20.0,1.665221164
20.0,1.658043487
20.0,2.573504508
20.0,8.702852692
20.0,4.007941415
20.0,0.470405782
20.0,6.805529822
20.0,2.552120693
20.0,0.275150337
20.0,5.907287901
20.0,4.679814589
20.0,3.085556863
20.0,3.072859098
20.0,4.686031415
20.0,7.304845972
20.0,1.175636884
20.0,0.46663322
20.0,5.394540444
20.0,6.077142617
20.0,4.511341264
20.0,8.014815906
20.0,6.807305759
20.0,6.60152655
20.0,0.236630222
20.0,9.624971127
20.0,0.430893195
20.0,0.429216568
20.0,3.094277349
20.0,5.370189338
20.0,3.236373345
20.0,2.411207032
20.0,15.08134616
20.0,1.177615096
20.0,5.871129032
20.0,4.717602978
20.0,9.631007023
20.0,1.141434542
20.0,2.546112104
20.0,3.945603266
20.0,0.295937282
20.0,3.932139923
20.0,1.013866341
20.0,10.16886895
20.0,0.972916995
20.0,1.673914598
20.0,1.66784969
20.0,1.860941673
20.0,2.55881087
20.0,0.43592246
20.0,2.548109794
20.0,0.279319761
20.0,8.881461769
20.0,5.946693071
20.0,4.516520074
20.0,1.682169816
20.0,1.142249416
20.0,0.975659531
20.0,1.676923373
20.0,1.852179354
20.0,1.845792529
20.0,3.248803321
20.0,3.104489361
20.0,8.181201325
20.0,5.940659012
20.0,5.215811376
20.0,2.379318764
20.0,2.561774062
20.0,3.962645385
20.0,0.983800739
20.0,1.685271162
20.0,2.548873281
20.0,3.949964039
20.0,2.406030005
20.0,6.764034604
20.0,9.468275719
20.0,7.322945718
20.0,5.184681969
20.0,0.234171726
20.0,5.405133389
20.0,3.070212024
20.0,2.578325048
20.0,5.389422839
20.0,1.143118311
20.0,0.270231891
20.0,8.893831959
20.0,9.460909718
20.0,2.382302973
20.0,8.013876853
20.0,1.879707055
20.0,3.988524188
20.0,1.663132772
20.0,2.362878561
20.0,7.513283198
20.0,5.375320994
20.0,0.985598067
20.0,3.951989434
20.0,3.109539912
20.0,3.805010576
20.0,8.023190317
20.0,3.280546915
20.0,2.56566539
20.0,0.966947225
20.0,0.259060142
20.0,3.266663962
20.0,5.371900771
20.0,2.535903784
20.0,2.528378847
20.0,2.414204809
20.0,3.112104182
20.0,6.628086211
20.0,2.556781998
20.0,0.434188374
20.0,1.137967764
20.0,3.095647711
20.0,2.553782752
20.0,3.956528117
20.0,1.82991899
20.0,4.644960063
20.0,1.008994777
20.0,4.531544315
20.0,3.108449468
20.0,7.330206377
20.0,0.446699185
20.0,2.560765236
20.0,2.382252705
20.0,4.675644278
20.0,1.842042875
20.0,5.362555617
20.0,2.408890232
20.0,3.944084491
20.0,1.002877208
20.0,1.000106829
20.0,5.933463514
20.0,6.62232697
20.0,0.447511415
20.0,3.266987888
20.0,0.972994345
20.0,0.265165043
20.0,1.851125069
20.0,3.961709074
20.0,2.540628947
20.0,0.992230483
20.0,1.831273862
20.0,6.636216048
20.0,3.797634819
20.0,4.492760905
20.0,3.276699063
20.0,1.668622351
20.0,1.664219654
20.0,2.571635715
20.0,6.796391162
20.0,0.273957601
20.0,2.54779989
20.0,0.425368923
20.0,0.986276212
20.0,5.92064538
20.0,5.905346555
20.0,1.868001162
20.0,3.273777154
20.0,1.671672954
20.0,2.3726959
20.0,3.275780394
20.0,7.499290239
20.0,3.953696038
20.0,1.698846419
20.0,1.694556402
20.0,3.806264966
20.0,5.912691879
20.0,0.960531016
20.0,0.958129689
20.0,2.570976775
20.0,6.604940207
20.0,4.697084003
20.0,6.096170591
20.0,6.786479157
20.0,0.989252837
20.0,1.129286014
20.0,4.516471254
20.0,3.09467271
20.0,6.61403538
20.0,0.249465896
20.0,1.161920609
20.0,3.778655366
20.0,3.284459759
20.0,3.981948308
20.0,7.499411343
20.0,5.215972324
20.0,1.850657461
20.0,2.551659793
20.0,1.686954749
20.0,5.915510887
20.0,1.668906052
20.0,2.370395782
20.0,1.867829233
20.0,1.863434341
20.0,4.680847706
20.0,1.142631567
20.0,1.139961867
20.0,0.979070928
20.0,4.666904756
20.0,3.104051114
20.0,4.50780573
20.0,4.497395093
20.0,1.66512242
20.0,5.393517931
20.0,3.790157219
20.0,1.156936724
20.0,3.976264845
20.0,2.556215175
20.0,1.682592727
20.0,2.554242863
20.0,0.979070928
20.0,3.961713388
20.0,6.629922365
20.0,4.498470332
20.0,0.960777375
20.0,3.274521336
20.0,1.856155301
20.0,1.852021324
20.0,0.97423601
20.0,4.672235494
20.0,3.250813919
20.0,0.989637305
20.0,1.129190344
20.0,5.928818396
20.0,7.326928818
20.0,2.37197964
20.0,0.250112006
20.0,3.278264118
20.0,1.15442868
20.0,3.081513066
20.0,9.625529322
20.0,0.432205657
20.0,0.431274179
20.0,1.841518951
20.0,4.512737269
20.0,3.091888752
20.0,2.379686283
20.0,3.785810507
20.0,1.1614605
20.0,1.864600047
20.0,3.078611092
20.0,7.512075212
20.0,1.851306995
20.0,2.553027642
20.0,3.097305964
20.0,0.268315152
20.0,1.67900878
20.0,2.381134109
20.0,0.259272486
20.0,2.375643573
20.0,2.370714851
20.0,2.365806539
20.0,4.695539659
20.0,5.391506963
20.0,1.146502353
20.0,0.267161494
20.0,0.43904376
20.0,1.678836346
20.0,1.675410149
20.0,8.022997715
20.0,0.461344058
20.0,5.890644118
20.0,0.472358781
20.0,3.294117651
20.0,3.993157448
20.0,3.279438895
20.0,0.255580764
20.0,1.156310889
20.0,0.0
20.0,0.0
20.0,0.0
20.0,10.60660172
20.0,2.357022604
20.0,6.540737726
20.0,3.535533906
20.0,6.481812161
20.0,1.313198308
20.0,6.275572683
20.0,3.849803586
20.0,6.646803743
20.0,5.399724511
20.0,5.597928684
20.0,5.820032737
20.0,0.505076272
20.0,0.848528137
20.0,0.530330086
20.0,3.826695522
20.0,1.060660172
20.0,1.674726587
20.0,1.767766953
20.0,1.683587574
20.0,3.631957558
20.0,6.8558614
20.0,7.925488506
20.0,4.610336213
20.0,3.073194857
20.0,8.616227074
20.0,3.964848737
20.0,1.09723466
20.0,0.306412939
20.0,5.862143315
20.0,4.308931948
20.0,5.421151989
20.0,8.006944434
20.0,7.778174593
20.0,0.687464926
20.0,4.796859516
20.0,9.787846497
20.0,2.175713173
20.0,7.636753237
20.0,0.137972055
20.0,1.245854805
20.0,8.123505812
20.0,7.954951288
20.0,4.321208107
20.0,4.919003695
20.0,6.89052991
20.0,2.253902865
20.0,1.255475305
20.0,5.388153673
20.0,3.72964165
20.0,6.431952067
20.0,2.841768762
20.0,2.789143415
20.0,5.592571815
20.0,6.88166421
20.0,0.186080732
20.0,3.291703981
20.0,1.845668548
20.0,1.119585737
20.0,5.96983594
20.0,3.8662774
20.0,12.15550229
20.0,5.701048423
20.0,4.830083244
20.0,4.060507122
20.0,3.999902538
20.0,0.23916847
20.0,0.932561117
20.0,6.050813742
20.0,2.400179356
20.0,3.211443298
20.0,2.470030537
20.0,3.841309811
20.0,8.673843183
20.0,0.511722013
20.0,3.296770577
20.0,1.858421669
20.0,4.627521593
20.0,3.809537784
20.0,3.919641293
20.0,6.665774901
20.0,2.496172131
20.0,0.370389266
20.0,3.161183257
20.0,5.919963749
20.0,1.137872981
20.0,6.717514421
20.0,1.747904403
20.0,0.369266875
20.0,3.861890882
20.0,0.322809617
20.0,12.97122762
20.0,3.95678901
20.0,2.515811495
20.0,1.090122954
20.0,5.977603717
20.0,3.816933543
20.0,8.121014245
20.0,1.739482682
20.0,1.022154357
20.0,0.311958874
20.0,0.39131152
20.0,7.315835544
20.0,0.942809042
20.0,11.67393271
20.0,3.859349161
20.0,3.181980515
20.0,0.350309782
20.0,5.958981692
20.0,3.803087823
20.0,3.939594924
20.0,0.400485257
20.0,1.798780408
20.0,2.42260932
20.0,9.411835088
20.0,4.689870617
20.0,6.753469003
20.0,0.386234796
20.0,0.318198052
20.0,0.315568316
20.0,3.118224986
20.0,4.495589454
20.0,2.554708371
20.0,5.181678493
20.0,1.874394166
20.0,3.051137922
20.0,3.027300907
20.0,4.012419875
20.0,6.086557601
20.0,3.082121924
20.0,2.357022604
20.0,1.871440504
20.0,3.055334525
20.0,2.582249208
20.0,1.648182718
20.0,5.145879276
20.0,2.30065902
20.0,0.17804847
20.0,0.525279323
20.0,4.032013135
20.0,0.911271415
20.0,5.117870759
20.0,3.344025819
20.0,0.190187341
20.0,1.21564248
20.0,3.708702914
20.0,7.897618306
20.0,2.225725372
20.0,3.408254685
20.0,0.828860267
20.0,2.688866576
20.0,6.183718126
20.0,2.989133211
20.0,1.245420331
20.0,0.534862822
20.0,2.98155853
20.0,0.152162219
20.0,7.88046048
20.0,7.831207602
20.0,4.866300084
20.0,6.241745044
20.0,1.986839913
20.0,2.67752019
20.0,2.258456204
20.0,1.269384463
20.0,5.479019011
20.0,2.988367944
20.0,2.970685294
20.0,5.062052663
20.0,7.844336631
20.0,0.63721832
20.0,11.17882686
20.0,0.568936491
20.0,1.268751596
20.0,1.964631909
20.0,0.858915017
20.0,6.880387332
20.0,3.705397546
20.0,6.497525645
20.0,0.836026802
20.0,5.753984302
20.0,2.909570526
20.0,9.06172712
20.0,2.239808507
20.0,2.931071657
20.0,6.227833522
20.0,1.974633299
20.0,6.184378356
20.0,1.585407836
20.0,12.12817704
20.0,2.92049832
20.0,1.315291888
20.0,2.912259372
20.0,4.137481217
20.0,2.005874338
20.0,5.742999238
20.0,0.085709913
20.0,2.728934713
20.0,8.343860018
20.0,0.56287107
20.0,13.51204047
20.0,1.483879255
20.0,1.337956949
20.0,0.77954211
20.0,0.631590523
20.0,3.443302587
20.0,5.721445734
20.0,2.750611546
20.0,6.959951032
20.0,2.704432097
20.0,8.321846316
20.0,12.12704728
20.0,7.143761032
20.0,5.558188187
20.0,0.605623864
20.0,5.027952827
20.0,5.553058759
20.0,2.214955488
20.0,0.09320953
20.0,4.834562653
20.0,6.220628575
20.0,9.008476975
20.0,8.630490803
20.0,12.11195349
20.0,3.42915501
20.0,5.52602392
20.0,7.170310869
20.0,4.125304191
20.0,2.228923549
20.0,4.331411668
20.0,6.952200724
20.0,1.289787047
20.0,11.14146454
20.0,0.875608823
20.0,10.02533597
20.0,4.350049312
20.0,6.934400115
20.0,2.952688567
20.0,1.532064693
20.0,3.403501519
20.0,2.948226208
20.0,4.810072055
20.0,8.311402658
20.0,4.052154779
20.0,4.415105756
20.0,14.25664684
20.0,7.156604922
20.0,9.070277346
20.0,0.582655988
20.0,2.236823842
20.0,9.040865274
20.0,2.968171548
20.0,2.678097337
20.0,9.710933128
20.0,2.629553343
20.0,0.902455347
20.0,10.0557162
20.0,10.01689104
20.0,6.222539674
20.0,5.494300966
20.0,3.683972352
20.0,9.009562068
20.0,1.226723128
20.0,0.891221377
20.0,6.861062414
20.0,5.426448669
20.0,3.04741915
20.0,4.445046717
20.0,15.70038946
20.0,1.969983837
20.0,6.894291117
20.0,0.880645808
20.0,4.054250924
20.0,8.266721096
20.0,1.191321207
20.0,0.222087689
20.0,11.75628612
20.0,1.672725719
20.0,3.780495898
20.0,13.63130759
20.0,7.24157583
20.0,13.21764973
20.0,3.73969854
20.0,2.317325381
20.0,8.964927233
20.0,3.296546597
20.0,3.05676369
20.0,15.27497452
20.0,0.424264069
20.0,1.691224466
20.0,7.322914063
20.0,10.82138842
20.0,8.242363739
20.0,1.167325432
20.0,3.769643583
20.0,6.109212123
20.0,6.793445351
20.0,3.24701542
20.0,3.940941794
20.0,8.156394499
20.0,9.48974763
20.0,6.639335949
20.0,10.84618066
20.0,5.399513749
20.0,7.496256203
20.0,6.624231605
20.0,3.26462936
20.0,5.368519446
20.0,4.646375849
20.0,1.81210323
20.0,12.37890141
20.0,7.396382114
20.0,7.372826757
20.0,7.349420957
20.0,1.687210484
20.0,7.481502032
20.0,2.410389153
20.0,5.222393657
20.0,7.482073628
20.0,6.753861032
20.0,3.135864856
20.0,12.38203082
20.0,1.04974803
20.0,6.68596658
20.0,5.960519738
20.0,5.237347474
20.0,7.46773747
20.0,1.100421495
20.0,8.067445549
20.0,3.941426016
20.0,11.68430061
20.0,0.369479219
20.0,8.828249334
20.0,0.36305184
20.0,12.34701037
20.0,8.080321111
20.0,4.531341089
20.0,7.467381347
20.0,3.920283184
20.0,8.07677687
20.0,1.112349264
20.0,18.03019215
20.0,3.878809582
20.0,11.64369166
20.0,5.969534416
20.0,6.738911024
20.0,10.94999553
20.0,7.393216747
20.0,3.204203871
20.0,3.900167317
20.0,3.161892255
20.0,0.332520469
20.0,15.88593286
20.0,4.559344851
20.0,7.367019807
20.0,5.231005628
20.0,7.475975326
20.0,4.634602385
20.0,5.326871085
20.0,1.786375026
20.0,2.449480397
20.0,2.493379284
20.0,6.717514421
20.0,8.814618779
20.0,3.854311553
20.0,1.023089103
20.0,5.251420742
20.0,8.866620804
20.0,3.906287191
20.0,0.36975395
20.0,0.336445968
20.0,3.156388179
20.0,1.788564211
20.0,12.36211215
20.0,4.596194078
20.0,8.110158413
20.0,3.857286198
20.0,5.962831854
20.0,4.631549417
20.0,8.145647408
20.0,6.008556575
20.0,0.354476506
20.0,3.172773396
20.0,1.753992146
20.0,5.275822616
20.0,5.317004479
20.0,8.829722564
20.0,3.870000867
20.0,2.449490414
20.0,0.377967563
20.0,3.19821511
20.0,6.716614794
20.0,2.469489672
20.0,3.884611937
20.0,0.348196521
20.0,4.579273386
20.0,2.451777282
20.0,5.313047945
20.0,12.35315547
20.0,0.331511409
20.0,1.785356674
20.0,3.156538708
20.0,8.136978777
20.0,2.463525107
20.0,2.480098661
20.0,3.179374471
20.0,3.171581886
20.0,1.068440075
20.0,0.344930137
20.0,10.23670401
20.0,5.274124123
20.0,3.203382052
20.0,1.742147142
20.0,6.021482807
20.0,1.069159051
20.0,3.888239447
20.0,2.468107162
20.0,5.989312569
20.0,5.311718797
20.0,1.066538732
20.0,6.002029598
20.0,3.871535001
20.0,3.191986743
20.0,1.048181817
20.0,3.186960141
20.0,1.063144153
20.0,2.471569497
20.0,1.054891235
20.0,8.812523815
20.0,6.728178445
20.0,4.596194078
20.0,1.76368435
20.0,0.348665556
20.0,1.768579719
20.0,3.880978274
20.0,3.182789562
20.0,2.470030537
20.0,3.179564433
20.0,3.87783787
20.0,9.513071503
20.0,1.730971804
20.0,1.800488599
20.0,1.796433444
20.0,3.203432069
20.0,3.196249486
20.0,4.600148814
20.0,3.87646039
20.0,2.48196055
20.0,0.345696649
20.0,3.167085805
20.0,9.509960449
20.0,1.727962929
20.0,2.42970612
20.0,6.042266297
20.0,3.20679128
20.0,6.678058791
20.0,4.625528202
20.0,3.909884555
20.0,4.606954398
20.0,5.302533932
20.0,3.881434626
20.0,13.04558558
20.0,4.550475967
20.0,5.246276118
20.0,1.820875831
20.0,8.167310445
20.0,1.022887374
20.0,1.096090895
20.0,4.62177028
20.0,4.611957605
20.0,7.424621202
20.0,2.469641443
20.0,15.17594364
20.0,3.854104119
20.0,0.317900948
20.0,1.022858866
20.0,3.918673354
20.0,2.440182692
20.0,0.318198052
20.0,2.505010302
20.0,5.322372204
20.0,6.016995591
20.0,8.121501233
20.0,13.77035783
20.0,6.685505472
20.0,3.913044713
20.0,8.091156283
20.0,6.744265905
20.0,1.085192448
20.0,2.445350946
20.0,3.204975858
20.0,7.432509818
20.0,6.006113469
20.0,5.288301624
20.0,10.95302702
20.0,8.813936639
20.0,5.31749979
20.0,5.278502525
20.0,0.0
20.0,0.0
20.0,0.0
20.0,3.535533906
20.0,6.12825877
20.0,3.00520382
20.0,8.909545443
20.0,4.478342948
20.0,0.202030509
20.0,8.838834765
20.0,8.485281374
20.0,14.63711037
20.0,4.306923122
20.0,2.651650429
20.0,2.447677319
20.0,4.949747468
20.0,8.579562278
20.0,1.237436867
20.0,0.499134198
20.0,0.19641855
20.0,0.855971367
20.0,1.48492424
20.0,9.495433919
20.0,9.73878885
20.0,2.18280789
20.0,4.006938427
20.0,2.2627417
20.0,1.903749026
20.0,4.556910368
20.0,0.984898731
20.0,2.462682238
20.0,2.404163056
20.0,0.273718754
20.0,6.430252291
20.0,9.663792676
20.0,1.601388887
20.0,2.565787463
20.0,0.255344115
20.0,2.312430284
20.0,6.01040764
20.0,3.100391271
20.0,5.25026785
20.0,1.086529932
20.0,0.370389266
20.0,4.505750187
20.0,8.549563809
20.0,2.137033828
20.0,0.676363008
20.0,3.43022013
20.0,0.589255651
20.0,2.886150127
20.0,6.293250353
20.0,5.615259733
20.0,2.814828917
20.0,1.400871925
20.0,3.483155626
20.0,4.808326112
20.0,6.111422895
20.0,2.33221184
20.0,0.487659849
20.0,0.215727493
20.0,2.993418707
20.0,6.792861865
20.0,3.75222792
20.0,2.57027703
20.0,1.834058214
20.0,1.109613718
20.0,1.092801389
20.0,10.13167925
20.0,3.951479071
20.0,3.197352402
20.0,3.151675939
20.0,1.712991076
20.0,4.58637315
20.0,5.220966508
20.0,2.36020777
20.0,3.252691193
20.0,0.279121098
20.0,0.275496149
20.0,7.950418553
20.0,0.868219719
20.0,0.857366972
20.0,0.148405127
20.0,1.948855275
20.0,0.868974599
20.0,2.256007349
20.0,0.831890331
20.0,2.672205859
20.0,5.047279438
20.0,2.699862255
20.0,9.216223215
20.0,0.722820265
20.0,2.7818047
20.0,0.04611566
20.0,1.353387173
20.0,0.060179301
20.0,2.858200042
20.0,0.729203868
20.0,6.276483903
20.0,1.486367316
20.0,4.128360803
20.0,13.41381564
20.0,1.42121462
20.0,4.20797859
20.0,2.066399429
20.0,6.248376268
20.0,2.215601248
20.0,3.595571274
20.0,0.059476271
20.0,2.042752923
20.0,6.383422685
20.0,4.184786496
20.0,6.363961031
20.0,3.503966639
20.0,1.432986309
20.0,5.625840794
20.0,3.47404636
20.0,4.968034713
20.0,1.42025721
20.0,2.810449834
20.0,5.627143881
20.0,4.236748131
20.0,0.695419066
20.0,3.494962205
20.0,6.973337606
20.0,0.798346366
20.0,5.000659157
20.0,4.259476563
20.0,0.01670331
20.0,2.789757223
20.0,4.873007197
20.0,2.882819954
20.0,4.85798552
20.0,0.610683129
20.0,0.606091527
20.0,2.70705805
20.0,3.62981481
20.0,2.012134738
20.0,1.512279466
20.0,1.501320919
20.0,2.019578361
20.0,6.91954493
20.0,3.660907449
20.0,0.577636525
20.0,2.937212783
20.0,1.296362432
20.0,8.309723829
20.0,0.174355097
20.0,3.684651663
20.0,5.064413433
20.0,2.220979689
20.0,2.710575995
20.0,6.907168889
20.0,2.972639692
20.0,6.179096513
20.0,1.588694456
20.0,0.875900013
20.0,2.642584958
20.0,2.292467208
20.0,1.937830609
20.0,0.88499528
20.0,4.392900878
20.0,0.553387916
20.0,6.874649262
20.0,3.709057042
20.0,4.044305858
20.0,1.911331057
20.0,3.020112698
20.0,3.323825289
20.0,0.210448447
20.0,2.60248768
20.0,3.739347037
20.0,5.123422818
20.0,1.936321476
20.0,8.252303995
20.0,0.231638428
20.0,2.339513293
20.0,0.216953217
20.0,4.434398458
20.0,6.840662231
20.0,0.932274862
20.0,1.182439673
20.0,0.472706743
20.0,3.045998442
20.0,0.486860407
20.0,6.110324903
20.0,2.362118869
20.0,0.942809042
20.0,3.985510949
20.0,2.365798752
20.0,3.977007981
20.0,2.549306027
20.0,1.684469034
20.0,0.434576043
20.0,0.271118662
20.0,0.973183044
20.0,4.659652379
20.0,1.6956132
20.0,3.09404084
20.0,0.439263303
20.0,1.140609431
20.0,3.949191373
20.0,3.225954818
20.0,0.395559734
20.0,3.124506319
20.0,1.701908968
20.0,2.397264453
20.0,7.465811889
20.0,1.014544512
20.0,0.305959665
20.0,1.102951247
20.0,1.01351972
20.0,1.806305948
20.0,3.205328381
20.0,1.032442296
20.0,0.323815255
20.0,2.492962512
20.0,5.964576645
20.0,6.028329701
20.0,3.889087297
20.0,4.57520689
20.0,1.07673078
20.0,0.335955711
20.0,1.073400835
20.0,6.700074568
20.0,1.742513139
20.0,8.824692629
20.0,0.366068555
20.0,4.563486495
20.0,6.720615767
20.0,3.875192185
20.0,1.069883304
20.0,0.361206061
20.0,5.288061489
