std,overcrowding-threshold
0.017946873,60.0
0.017901437,60.0
0.017856232,60.0
0.017811254,60.0
0.017766502,60.0
0.017721974,60.0
0.01767767,60.0
0.017633586,60.0
0.017589721,60.0
0.017546074,60.0
0.017502643,60.0
0.017459427,60.0
0.017416423,60.0
0.017373631,60.0
0.017331049,60.0
0.017288674,60.0
0.017246507,60.0
0.017204545,60.0
0.017162786,60.0
0.01712123,60.0
0.017079874,60.0
0.017038718,60.0
0.016997759,60.0
0.016956997,60.0
0.01691643,60.0
0.016876057,60.0
0.016835876,60.0
0.016795886,60.0
0.016756085,60.0
0.016716472,60.0
0.016677047,60.0
0.016637807,60.0
0.016598751,60.0
0.016559878,60.0
0.016521186,60.0
0.016482676,60.0
0.016444344,60.0
0.01640619,60.0
0.016368213,60.0
0.016330411,60.0
0.016292783,60.0
0.016255328,60.0
0.016218045,60.0
0.016180933,60.0
0.01614399,60.0
0.016107216,60.0
0.016070609,60.0
0.016034167,60.0
0.015997891,60.0
0.015961778,60.0
0.015925828,60.0
0.01589004,60.0
0.015854412,60.0
0.015818944,60.0
0.015783634,60.0
0.015748481,60.0
0.015713484,60.0
0.015678643,60.0
0.015643955,60.0
0.015609421,60.0
0.015575039,60.0
0.015540808,60.0
0.015506728,60.0
0.015472796,60.0
0.015439013,60.0
0.015405376,60.0
0.015371887,60.0
0.015338542,60.0
0.015305342,60.0
0.015272285,60.0
0.01523937,60.0
0.015206597,60.0
0.015173965,60.0
0.015141473,60.0
0.015109119,60.0
0.015076904,60.0
0.015044825,60.0
0.015012883,60.0
0.014981076,60.0
0.014949403,60.0
0.014917865,60.0
0.014886459,60.0
0.014855184,60.0
0.014824042,60.0
0.014793029,60.0
0.014762146,60.0
0.014731391,60.0
0.014700765,60.0
0.014670265,60.0
0.014639892,60.0
0.014609644,60.0
0.014579521,60.0
0.014549522,60.0
0.014519646,60.0
0.014489893,60.0
0.014460261,60.0
0.014430751,60.0
0.01440136,60.0
0.014372089,60.0
0.014342937,60.0
0.014313902,60.0
0.014284985,60.0
0.014256185,60.0
0.014227501,60.0
0.014198931,60.0
0.014170477,60.0
0.0,70.0
0.0,70.0
0.0,70.0
2.121320344,70.0
1.414213562,70.0
5.833630945,70.0
12.58650071,70.0
1.060660172,70.0
6.970052557,70.0
3.623922254,70.0
1.807050663,70.0
1.626345597,70.0
3.406969037,70.0
3.771236166,70.0
3.045998442,70.0
5.454823741,70.0
0.848528137,70.0
1.458407736,70.0
0.707106781,70.0
2.003469213,70.0
1.451429709,70.0
2.050609665,70.0
1.952961586,70.0
0.83567165,70.0
0.7993381,70.0
0.088388348,70.0
0.763675324,70.0
1.98533827,70.0
1.911807223,70.0
0.479822459,70.0
0.902170721,70.0
0.494974747,70.0
0.205289066,70.0
1.171145606,70.0
1.135656346,70.0
1.102254688,70.0
0.303045763,70.0
0.392837101,70.0
0.382219882,70.0
0.372161464,70.0
1.0515947,70.0
1.025304833,70.0
0.310437123,70.0
0.387225142,70.0
0.312442531,70.0
0.996377737,70.0
0.282842712,70.0
0.276693958,70.0
0.270806852,70.0
0.265165043,70.0
0.259753511,70.0
0.947523087,70.0
0.928944203,70.0
0.217571317,70.0
0.480298946,70.0
0.916619902,70.0
0.488546503,70.0
0.90913729,70.0
0.893187513,70.0
0.877787728,70.0
0.527333871,70.0
0.176776695,70.0
0.869393583,70.0
1.231734393,70.0
0.875465539,70.0
1.557844627,70.0
1.251035074,70.0
0.160706087,70.0
0.158307488,70.0
0.540728715,70.0
0.16396679,70.0
1.555634919,70.0
0.836577037,70.0
0.569613796,70.0
1.259231254,70.0
0.152887953,70.0
1.244507935,70.0
1.563078148,70.0
1.542778432,70.0
0.126916602,70.0
0.572846,70.0
0.565685425,70.0
1.257078722,70.0
0.853702089,70.0
1.542003945,70.0
0.824957911,70.0
0.582323232,70.0
1.274436641,70.0
0.138170291,70.0
1.26154278,70.0
1.549278903,70.0
1.532064693,70.0
0.116556063,70.0
0.584131689,70.0
0.577850703,70.0
1.271287724,70.0
0.841084908,70.0
1.532064693,70.0
0.816453191,70.0
0.591660776,70.0
1.285648693,70.0
0.127279221,70.0
1.274192418,70.0
1.538997112,70.0
1.524055392,70.0
0.108785659,70.0
0.592622826,70.0
0.587032045,70.0
1.282044071,70.0
0.831505196,70.0
1.524496271,70.0
0.809958677,70.0
0.598811148,70.0
1.294257948,70.0
0.118894061,70.0
1.28395705,70.0
1.5310399,70.0
1.51784128,70.0
0.102742011,70.0
0.599243035,70.0
0.594207379,70.0
1.290469876,70.0
0.823983935,70.0
1.518540792,70.0
0.804836987,70.0
0.604462248,70.0
1.301076477,70.0
0.112239172,70.0
1.291722624,70.0
1.524698997,70.0
1.512879625,70.0
0.097907093,70.0
0.604549309,70.0
0.59996939,70.0
1.297248531,70.0
0.817922023,70.0
1.513732295,70.0
0.800694443,70.0
0.609040877,70.0
1.306610357,70.0
0.106829082,70.0
1.29804602,70.0
1.519527338,70.0
1.508826442,70.0
0.093951251,70.0
0.608897506,70.0
0.604698213,70.0
1.302820028,70.0
0.812932286,70.0
1.509768533,70.0
0.79727476,70.0
0.612825877,70.0
1.311191382,70.0
0.102344403,70.0
1.303294852,70.0
1.515228817,70.0
1.505453147,70.0
0.090654716,70.0
0.612525619,70.0
0.608648875,70.0
1.307480463,70.0
0.808753381,70.0
1.506444882,70.0
0.794403915,70.0
0.616007135,70.0
1.315046148,70.0
0.0985664,70.0
1.307721577,70.0
1.511599526,70.0
1.50260191,70.0
0.08786534,70.0
0.615598845,70.0
0.611998852,70.0
1.311436414,70.0
0.80520252,70.0
1.503617868,70.0
0.791959595,70.0
0.618718434,70.0
1.318334677,70.0
0.09534024,70.0
1.311505315,70.0
1.508494467,70.0
1.500160243,70.0
0.085474446,70.0
0.618235437,70.0
0.614875462,70.0
1.314836393,70.0
0.802148015,70.0
1.501183915,70.0
0.789853319,70.0
0.62105675,70.0
1.321173196,70.0
0.092553244,70.0
1.314776671,70.0
1.505807705,70.0
1.49804581,70.0
0.083402338,70.0
0.620522277,70.0
0.617372418,70.0
1.31778991,70.0
0.799492592,70.0
1.499066376,70.0
0.788019497,70.0
0.623094094,70.0
1.323648162,70.0
0.090121453,70.0
1.317633124,70.0
1.503460049,70.0
1.496196957,70.0
0.081589244,70.0
0.62252463,70.0
0.619560227,70.0
1.320379487,70.0
0.797162834,70.0
1.497207316,70.0
0.786408476,70.0
0.624885062,70.0
1.325825215,70.0
0.087981028,70.0
1.320148899,70.0
1.501391111,70.0
1.494566606,70.0
0.079989455,70.0
0.624292473,70.0
0.621492956,70.0
1.322668488,70.0
0.795102292,70.0
1.49556213,70.0
0.784981977,70.0
0.626471797,70.0
1.327755091,70.0
0.086082565,70.0
1.322381513,70.0
1.499554036,70.0
1.493118182,70.0
0.07856742,70.0
0.625864725,70.0
0.623212756,70.0
1.324706375,70.0
0.793266851,70.0
1.494095918,70.0
0.783710016,70.0
0.627887349,70.0
1.329477626,70.0
0.084387229,70.0
1.324376225,70.0
1.497911916,70.0
1.491822843,70.0
0.077295073,70.0
0.627272145,70.0
0.624752979,70.0
1.326532322,70.0
0.791621536,70.0
1.492780983,70.0
0.78256877,70.0
0.629158002,70.0
1.331024529,70.0
0.082864076,70.0
1.326169138,70.0
1.496435281,70.0
1.490657539,70.0
0.076149961,70.0
0.628539361,70.0
0.626140356,70.0
1.328177756,70.0
0.790138259,70.0
1.491595059,70.0
0.781539074,70.0
0.630304921,70.0
1.33242136,70.0
0.081488142,70.0
1.3277894,70.0
1.495100316,70.0
1.489603624,70.0
0.075113907,70.0
0.629686331,70.0
0.627396562,70.0
1.329668186,70.0
0.788794207,70.0
1.49052005,70.0
0.780605336,70.0
0.63134534,70.0
1.333688947,70.0
0.080239067,70.0
1.329260804,70.0
1.493887566,70.0
1.488645855,70.0
0.07417204,70.0
0.630729394,70.0
0.628539361,70.0
1.331024529,70.0
0.787570656,70.0
1.489541089,70.0
0.779754738,70.0
0.632293436,70.0
1.334844434,70.0
0.079100081,70.0
1.330602963,70.0
1.492780983,70.0
1.48777165,70.0
0.073312074,70.0
0.631682058,70.0
0.629583446,70.0
1.332264101,70.0
0.786452097,70.0
1.488645855,70.0
0.778976651,70.0
0.633160974,70.0
1.335902062,70.0
0.078057242,70.0
1.33183219,70.0
1.491767209,70.0
1.48697053,70.0
0.072523772,70.0
0.632555587,70.0
0.630541079,70.0
1.333401359,70.0
0.78542557,70.0
1.487824047,70.0
0.778262181,70.0
0.633957804,70.0
1.336873758,70.0
0.07709887,70.0
1.332962162,70.0
1.49083504,70.0
1.486233697,70.0
0.071798535,70.0
0.633359448,70.0
0.631422569,70.0
1.334448468,70.0
0.784480168,70.0
1.487066988,70.0
0.777603832,70.0
0.634692231,70.0
1.337769586,70.0
0.076215102,70.0
1.334004435,70.0
1.489975003,70.0
1.485553712,70.0
0.071129084,70.0
0.634101656,70.0
0.632236651,70.0
1.335415739,70.0
0.783606638,70.0
1.486367316,70.0
0.776995242,70.0
0.635371311,70.0
1.338598097,70.0
0.075397553,70.0
1.334968837,70.0
1.489179038,70.0
1.48492424,70.0
0.070509223,70.0
0.634789042,70.0
0.632990773,70.0
1.336311968,70.0
0.782797085,70.0
1.485718742,70.0
0.776430975,70.0
0.636001071,70.0
1.339366605,70.0
0.074639049,70.0
1.335863781,70.0
1.488440241,70.0
1.484339855,70.0
0.069933638,70.0
0.635427464,70.0
0.633691323,70.0
1.337144703,70.0
0.782044728,70.0
1.485115868,70.0
0.77590636,70.0
0.636586698,70.0
1.3400814,70.0
0.073933417,70.0
1.336696509,70.0
1.487752668,70.0
1.483795879,70.0
0.069397748,70.0
0.636021972,70.0
0.634343814,70.0
1.337920462,70.0
0.781343714,70.0
1.484554028,70.0
0.775417358,70.0
0.637132673,70.0
1.340747923,70.0
0.073275314,70.0
1.337473292,70.0
1.487111169,70.0
1.483288261,70.0
0.068897584,70.0
0.636576949,70.0
0.634953028,70.0
1.338644899,70.0
0.780688959,70.0
1.484029169,70.0
0.774960462,70.0
0.637642891,70.0
1.341370904,70.0
0.072660095,70.0
1.338199583,70.0
1.486511263,70.0
1.482813474,70.0
0.068429689,70.0
0.637096209,70.0
0.635523132,70.0
1.339322943,70.0
0.780076031,70.0
1.483537757,70.0
0.774532611,70.0
0.638120754,70.0
1.341954475,70.0
0.072083701,70.0
1.338880152,70.0
1.485949033,70.0
1.482368433,70.0
0.067991037,70.0
0.637583093,70.0
0.636057774,70.0
1.339958912,70.0
0.779501047,70.0
1.483076693,70.0
0.774131121,70.0
0.638569244,70.0
1.342502261,70.0
0.071542568,70.0
1.339519184,70.0
1.485421037,70.0
1.481950427,70.0
0.06757897,70.0
0.638040537,70.0
0.636560165,70.0
1.340556606,70.0
0.778960588,70.0
1.482643251,70.0
0.773753627,70.0
0.63899099,70.0
1.343017456,70.0
0.071033558,70.0
1.340120369,70.0
1.48492424,70.0
1.481557065,70.0
0.067191142,70.0
0.638471134,70.0
0.637033136,70.0
1.341119378,70.0
0.778451636,70.0
1.48223502,70.0
0.773398042,70.0
0.639388314,70.0
1.343502884,70.0
0.070553892,70.0
1.340686972,70.0
1.484455958,70.0
1.481186231,70.0
0.066825476,70.0
0.638877179,70.0
0.637479199,70.0
1.341650203,70.0
0.777971513,70.0
1.481849863,70.0
0.773062511,70.0
0.639763278,70.0
1.343961053,70.0
0.070101103,70.0
1.341221895,70.0
1.484013803,70.0
1.480836043,70.0
0.066480125,70.0
0.639260715,70.0
0.637900586,70.0
1.342151725,70.0
0.777517838,70.0
1.481485878,70.0
0.772745385,70.0
0.640117718,70.0
1.344394195,70.0
0.069672995,70.0
1.341727721,70.0
1.483595647,70.0
1.480504823,70.0
0.066153441,70.0
0.639623561,70.0
0.638299289,70.0
1.342626306,70.0
0.777088483,70.0
1.481141365,70.0
0.77244519,70.0
0.640453273,70.0
1.344804308,70.0
0.069267603,70.0
1.342206762,70.0
1.48319959,70.0
1.480191071,70.0
0.065843951,70.0
0.639967349,70.0
0.638677093,70.0
1.343076059,70.0
0.776681545,70.0
1.480814802,70.0
0.0,40.0
0.0,40.0
0.0,40.0
2.121320344,40.0
0.471404521,40.0
0.707106781,40.0
1.697056275,40.0
0.824957911,40.0
3.737564415,40.0
1.414213562,40.0
1.257078722,40.0
11.59655121,40.0
3.471251471,40.0
2.533799299,40.0
1.686177709,40.0
1.565736444,40.0
0.801387685,40.0
0.57452426,40.0
4.117857137,40.0
0.11785113,40.0
2.5679141,40.0
1.590990258,40.0
4.54568645,40.0
0.289270956,40.0
0.953056966,40.0
0.913346259,40.0
1.555634919,40.0
1.495802806,40.0
0.602350221,40.0
2.828427125,40.0
0.0,40.0
2.734146221,40.0
0.5930573,40.0
2.629553343,40.0
0.192847304,40.0
1.185443721,40.0
1.151573901,40.0
0.255344115,40.0
2.503540225,40.0
1.004835952,40.0
0.398880748,40.0
0.300520382,40.0
2.466250481,40.0
0.336717515,40.0
0.328886875,40.0
0.321412173,40.0
2.388449572,40.0
0.261322071,40.0
1.128361885,40.0
3.741773384,40.0
0.202030509,40.0
0.197989899,40.0
0.194107744,40.0
2.270900624,40.0
0.547007133,40.0
0.15713484,40.0
0.154277843,40.0
0.846002756,40.0
0.831160602,40.0
1.267915608,40.0
2.22918409,40.0
0.589255651,40.0
0.115919144,40.0
0.114049481,40.0
2.199887764,40.0
1.46945628,40.0
0.641835386,40.0
0.760675477,40.0
0.643783786,40.0
2.152516231,40.0
0.666115084,40.0
2.131421869,40.0
0.68718828,40.0
2.111499416,40.0
0.687733993,40.0
0.019110994,40.0
1.376501201,40.0
0.037216146,40.0
0.661190756,40.0
0.743368667,40.0
2.756821375,40.0
0.070710678,40.0
0.628539361,40.0
0.776092809,40.0
1.329019974,40.0
1.313198308,40.0
1.497402595,40.0
2.014432109,40.0
0.804638751,40.0
0.096423652,40.0
0.09534024,40.0
2.702719253,40.0
0.57500991,40.0
0.568759802,40.0
0.136859377,40.0
0.135403426,40.0
0.565685425,40.0
0.839689303,40.0
2.668052391,40.0
0.158738257,40.0
0.15713484,40.0
0.855599205,40.0
1.253189246,40.0
1.240903077,40.0
0.17162786,40.0
1.230637763,40.0
0.882199889,40.0
0.526994677,40.0
0.878927121,40.0
1.230889582,40.0
1.219597017,40.0
1.208509771,40.0
1.605323503,40.0
0.189403602,40.0
1.213970934,40.0
0.502417976,40.0
0.498049124,40.0
0.207255436,40.0
1.196642245,40.0
0.215727493,40.0
0.915079364,40.0
0.907453703,40.0
0.502571762,40.0
0.498452321,40.0
0.908316028,40.0
0.501817716,40.0
0.203646753,40.0
0.499464314,40.0
0.907546499,40.0
0.198873782,40.0
1.205918542,40.0
0.206692751,40.0
0.205114944,40.0
0.905310955,40.0
1.90865665,40.0
0.211076651,40.0
0.911382074,40.0
1.201041665,40.0
0.211615898,40.0
0.210082449,40.0
0.910590747,40.0
1.202081528,40.0
0.210627552,40.0
0.209144259,40.0
0.90984369,40.0
1.905259938,40.0
0.487659849,40.0
1.622471039,40.0
0.495455772,40.0
0.912549968,40.0
0.498296725,40.0
0.909810725,40.0
0.501062421,40.0
0.204688805,40.0
0.499134198,40.0
1.611652469,40.0
0.898709909,40.0
1.214773188,40.0
0.198170053,40.0
0.505715609,40.0
0.200124561,40.0
1.909188309,40.0
0.210814444,40.0
0.20951312,40.0
0.208227764,40.0
0.495837072,40.0
0.492831999,40.0
1.618678174,40.0
1.905377554,40.0
0.214657416,40.0
0.213387253,40.0
0.915079364,40.0
1.199186939,40.0
1.895210617,40.0
0.927822193,40.0
0.483596017,40.0
0.925299731,40.0
1.89231417,40.0
0.930824181,40.0
1.183807982,40.0
0.229118398,40.0
1.881689712,40.0
0.238306705,40.0
1.643440486,40.0
2.584996921,40.0
1.648634832,40.0
0.233154128,40.0
0.935205743,40.0
2.586422665,40.0
0.240717202,40.0
0.942809042,40.0
1.641232055,40.0
1.180979388,40.0
0.232019413,40.0
0.934260255,40.0
3.994788826,40.0
0.950061419,40.0
0.241715073,40.0
0.9440055,40.0
2.578439879,40.0
0.454822452,40.0
0.251022907,40.0
0.953362874,40.0
0.458569249,40.0
0.456310287,40.0
0.953207671,40.0
2.569729522,40.0
0.961116013,40.0
1.154599478,40.0
0.962073169,40.0
1.857424033,40.0
0.441099944,40.0
0.264746141,40.0
1.144045405,40.0
0.268899762,40.0
1.139961867,40.0
0.976794019,40.0
1.843060731,40.0
0.276977311,40.0
0.4281564,40.0
0.426201348,40.0
0.279628591,40.0
0.4255439,40.0
0.984216195,40.0
1.835940925,40.0
0.284105403,40.0
0.421121372,40.0
1.692675967,40.0
1.130747848,40.0
1.829793864,40.0
1.698291396,40.0
1.125222095,40.0
0.991786135,40.0
1.124665527,40.0
0.28830534,40.0
1.121096649,40.0
0.291869608,40.0
1.821698826,40.0
0.298357292,40.0
1.705375178,40.0
1.82250116,40.0
0.297574104,40.0
0.296339356,40.0
0.409070039,40.0
2.519977253,40.0
1.011394535,40.0
0.303045763,40.0
1.006046233,40.0
0.40651483,40.0
0.404875657,40.0
1.709551334,40.0
2.522956995,40.0
1.712832362,40.0
0.297433805,40.0
1.00057007,40.0
1.820660767,40.0
1.109187108,40.0
0.303834945,40.0
0.401702685,40.0
0.304220359,40.0
1.810084154,40.0
1.014426267,40.0
1.807050663,40.0
1.017478078,40.0
1.804063309,40.0
1.724911997,40.0
1.09935092,40.0
1.095218022,40.0
1.022259242,40.0
1.018444842,40.0
1.014658801,40.0
2.51153853,40.0
1.724714326,40.0
1.099655031,40.0
0.391110344,40.0
1.798735133,40.0
0.383123311,40.0
1.731899218,40.0
1.797123372,40.0
3.141283722,40.0
1.097409449,40.0
0.31567267,40.0
1.094631494,40.0
0.318448799,40.0
0.387284633,40.0
1.023312983,40.0
1.019722411,40.0
1.097746192,40.0
1.020007691,40.0
1.802140199,40.0
0.318075715,40.0
0.38768958,40.0
1.022996409,40.0
1.094562552,40.0
1.795520291,40.0
1.029393545,40.0
0.321194267,40.0
1.729544965,40.0
2.504634121,40.0
0.32270645,40.0
1.087856586,40.0
1.734768637,40.0
1.794782661,40.0
1.084074304,40.0
1.738595881,40.0
2.495807816,40.0
2.445893948,40.0
2.495670992,40.0
1.74127924,40.0
1.788429164,40.0
0.373004548,40.0
0.371801308,40.0
1.039060447,40.0
0.330889712,40.0
1.784710406,40.0
1.04039278,40.0
1.782358045,40.0
0.337889633,40.0
1.072928586,40.0
0.364671422,40.0
1.04625204,40.0
1.042982502,40.0
0.334829379,40.0
1.076032058,40.0
0.337134502,40.0
0.368830389,40.0
1.04216661,40.0
1.075843446,40.0
0.337335345,40.0
0.336306884,40.0
2.484545407,40.0
0.342839651,40.0
1.046774389,40.0
1.043621454,40.0
3.189412569,40.0
0.345085046,40.0
0.344054941,40.0
1.048033265,40.0
1.775110792,40.0
0.345185263,40.0
1.754208858,40.0
2.481112912,40.0
2.461395159,40.0
1.07099799,40.0
0.342214944,40.0
1.773933582,40.0
1.063734549,40.0
0.349466068,40.0
1.75859698,40.0
0.34339381,40.0
1.772832188,40.0
1.052578951,40.0
2.475881009,40.0
1.761740475,40.0
1.768768521,40.0
0.353553391,40.0
0.352557466,40.0
0.353553391,40.0
1.057689135,40.0
0.355528549,40.0
0.350598905,40.0
1.765802767,40.0
0.350615274,40.0
1.054800171,40.0
1.063582101,40.0
0.355495992,40.0
0.350647472,40.0
1.060660172,40.0
1.762950149,40.0
0.347788933,40.0
0.358344087,40.0
1.062571271,40.0
1.055895301,40.0
0.35735504,40.0
1.061608036,40.0
1.762094973,40.0
1.768709762,40.0
0.351672787,40.0
1.059722364,40.0
1.058789519,40.0
0.350754815,40.0
0.355414198,40.0
0.354481352,40.0
0.351702326,40.0
