avg-attendance,overcrowding-threshold 
56.15151515,60.0
56.14,60.0
56.17821782,60.0
56.14705882,60.0
56.15533981,60.0
56.07692308,60.0
56.01904762,60.0
55.97169811,60.0
55.90654206,60.0
55.88888889,60.0
55.88073394,60.0
55.90909091,60.0
55.95495495,60.0
55.95535714,60.0
55.97345133,60.0
56.03508772,60.0
56.07826087,60.0
56.0862069,60.0
56.13675214,60.0
56.18644068,60.0
56.16806723,60.0
56.2,60.0
56.16528926,60.0
56.13114754,60.0
56.09756098,60.0
56.0483871,60.0
56.048,60.0
56.00793651,60.0
56.03937008,60.0
55.9921875,60.0
55.98449612,60.0
55.98461538,60.0
56.01526718,60.0
56.03787879,60.0
56.03759398,60.0
56.08955224,60.0
56.11851852,60.0
56.15441176,60.0
56.16058394,60.0
56.13043478,60.0
56.17266187,60.0
56.11428571,60.0
56.09929078,60.0
56.05633803,60.0
56.04195804,60.0
56.04166667,60.0
56.00689655,60.0
55.96575342,60.0
55.97278912,60.0
55.97972973,60.0
55.97986577,60.0
56.00666667,60.0
56.05298013,60.0
56.09868421,60.0
56.09803922,60.0
56.12987013,60.0
56.16774194,60.0
56.13461538,60.0
56.15286624,60.0
56.16455696,60.0
56.13207547,60.0
56.125,60.0
56.0931677,60.0
56.06790123,60.0
56.00613497,60.0
56.0,60.0
55.95757576,60.0
55.96987952,60.0
55.95808383,60.0
56.00595238,60.0
56.01775148,60.0
56.00588235,60.0
56.07017544,60.0
56.0755814,60.0
56.0982659,60.0
56.11494253,60.0
56.12,60.0
56.125,60.0
56.12429379,60.0
56.10674157,60.0
56.05586592,60.0
56.04444444,60.0
56.0,60.0
56.00549451,60.0
55.99453552,60.0
55.97282609,60.0
55.96216216,60.0
55.96774194,60.0
56.00534759,60.0
56.0212766,60.0
56.04761905,60.0
56.06842105,60.0
56.09424084,60.0
56.109375,60.0
56.11917098,60.0
56.12886598,60.0
56.1025641,60.0
56.12244898,60.0
56.07614213,60.0
56.07070707,60.0
56.04020101,60.0
56.015,60.0
56.0,60.0
55.98019802,60.0
55.99014778,60.0
55.9754902,60.0
55.9902439,60.0
55.99029126,60.0
56.03381643,60.0
56.0625,60.0
56.05263158,60.0
56.07619048,60.0
56.08056872,60.0
56.10377358,60.0
56.09859155,60.0
56.10747664,60.0
56.10232558,60.0
56.06018519,60.0
56.03225806,60.0
56.00458716,60.0
56.01369863,60.0
55.99090909,60.0
55.98642534,60.0
55.98648649,60.0
55.98654709,60.0
56.00892857,60.0
56.02222222,60.0
56.03539823,60.0
56.04845815,60.0
56.07894737,60.0
56.07860262,60.0
56.08695652,60.0
56.10822511,60.0
56.09051724,60.0
56.09012876,60.0
56.05555556,60.0
56.05957447,60.0
56.02966102,60.0
56.02531646,60.0
56.00420168,60.0
55.9916318,60.0
55.99583333,60.0
55.97925311,60.0
55.98760331,60.0
55.97942387,60.0
56.0204918,60.0
56.04081633,60.0
56.03252033,60.0
56.048583,60.0
56.0483871,60.0
56.07630522,60.0
56.084,60.0
56.08366534,60.0
56.07936508,60.0
56.07509881,60.0
56.07086614,60.0
56.04313725,60.0
56.03515625,60.0
55.99610895,60.0
56.02325581,60.0
56.02316602,60.0
56.00769231,60.0
56.01149425,60.0
56.00381679,60.0
56.02661597,60.0
56.03030303,60.0
56.05283019,60.0
56.07142857,60.0
56.07865169,60.0
56.09328358,60.0
56.09665428,60.0
56.11481481,60.0
56.10701107,60.0
56.09191176,60.0
56.06593407,60.0
56.06934307,60.0
56.06545455,60.0
56.04710145,60.0
56.03610108,60.0
56.00359712,60.0
56.01792115,60.0
56.01071429,60.0
56.02491103,60.0
56.03546099,60.0
56.02826855,60.0
56.05985915,60.0
56.07017544,60.0
56.0979021,60.0
56.11498258,60.0
56.10416667,60.0
56.09342561,60.0
56.09310345,60.0
56.08934708,60.0
56.06849315,60.0
56.06143345,60.0
56.04761905,60.0
56.05762712,60.0
56.04054054,60.0
56.03030303,60.0
56.02013423,60.0
56.00668896,60.0
56.03666667,60.0
56.04318937,60.0
56.05298013,60.0
56.06930693,60.0
56.08552632,60.0
56.0852459,60.0
56.09150327,60.0
56.10423453,60.0
56.09090909,60.0
56.09385113,60.0
56.08709677,60.0
56.07717042,60.0
56.06410256,60.0
56.04472843,60.0
56.03184713,60.0
56.00634921,60.0
56.01265823,60.0
56.00315457,60.0
56.01572327,60.0
56.03761755,60.0
56.040625,60.0
56.05919003,60.0
56.06832298,60.0
56.09597523,60.0
56.11111111,60.0
56.11076923,60.0
56.11656442,60.0
56.11620795,60.0
56.11890244,60.0
56.09726444,60.0
56.09393939,60.0
56.05740181,60.0
56.06927711,60.0
56.05105105,60.0
56.03592814,60.0
56.05074627,60.0
56.02678571,60.0
56.03560831,60.0
56.04733728,60.0
56.05899705,60.0
56.07058824,60.0
56.09090909,60.0
56.0994152,60.0
56.10204082,60.0
56.12209302,60.0
56.12463768,60.0
56.11271676,60.0
56.10951009,60.0
56.10344828,60.0
56.09169054,60.0
56.08285714,60.0
56.07407407,60.0
56.05965909,60.0
56.0509915,60.0
56.03672316,60.0
56.03380282,60.0
56.03370787,60.0
56.04201681,60.0
56.06424581,60.0
56.0724234,60.0
56.08055556,60.0
56.08864266,60.0
56.09944751,60.0
56.10192837,60.0
56.11263736,60.0
56.11232877,60.0
56.09836066,60.0
56.10081744,60.0
56.07608696,60.0
56.08130081,60.0
56.05135135,60.0
56.05121294,60.0
56.04569892,60.0
56.04021448,60.0
56.05080214,60.0
56.05066667,60.0
56.06117021,60.0
56.06366048,60.0
56.08201058,60.0
56.08970976,60.0
56.09473684,60.0
56.11023622,60.0
56.10732984,60.0
56.10966057,60.0
56.08854167,60.0
56.0961039,60.0
56.08031088,60.0
56.0749354,60.0
56.06185567,60.0
56.05398458,60.0
56.05384615,60.0
56.04092072,60.0
56.04336735,60.0
56.043257,60.0
56.06091371,60.0
56.06835443,60.0
56.07070707,60.0
56.08312343,60.0
56.07537688,60.0
56.09273183,60.0
56.1075,60.0
56.10224439,60.0
56.10199005,60.0
56.08933002,60.0
56.08663366,60.0
56.07901235,60.0
56.06896552,60.0
56.05651106,60.0
56.05392157,60.0
56.05134474,60.0
56.06097561,60.0
56.06082725,60.0
56.04854369,60.0
56.05326877,60.0
56.06763285,60.0
56.06987952,60.0
56.08894231,60.0
56.08872902,60.0
56.08373206,60.0
56.08591885,60.0
56.09285714,60.0
56.0807601,60.0
56.07582938,60.0
56.07092199,60.0
56.07075472,60.0
56.06823529,60.0
56.05633803,60.0
56.06323185,60.0
56.04906542,60.0
56.05594406,60.0
56.06046512,60.0
56.05568445,60.0
56.06944444,60.0
56.07159353,60.0
56.08525346,60.0
56.09425287,60.0
56.10550459,60.0
56.1006865,60.0
56.10045662,60.0
56.10250569,60.0
56.09545455,60.0
56.09750567,60.0
56.08371041,60.0
56.08352144,60.0
56.07657658,60.0
56.0741573,60.0
56.06502242,60.0
56.05369128,60.0
56.05580357,60.0
56.04899777,60.0
56.06,60.0
56.07317073,60.0
56.0840708,60.0
56.08609272,60.0
56.09030837,60.0
56.1010989,60.0
56.09868421,60.0
56.11159737,60.0
56.10480349,60.0
56.10675381,60.0
56.10652174,60.0
56.09761388,60.0
56.08658009,60.0
56.06695464,60.0
56.06896552,60.0
56.06666667,60.0
56.06223176,60.0
56.0620985,60.0
56.07264957,60.0
56.06823028,60.0
56.07446809,60.0
56.08492569,60.0
56.08050847,60.0
56.09302326,60.0
56.10337553,60.0
56.10526316,60.0
56.1092437,60.0
56.11320755,60.0
56.10460251,60.0
56.10647182,60.0
56.10208333,60.0
56.09147609,60.0
56.08506224,60.0
56.07660455,60.0
56.08057851,60.0
56.07216495,60.0
56.06378601,60.0
56.05544148,60.0
56.06147541,60.0
56.07566462,60.0
56.0877551,60.0
56.09164969,60.0
56.09349593,60.0
56.10953347,60.0
56.10323887,60.0
56.10505051,60.0
56.1108871,60.0
56.10865191,60.0
56.1064257,60.0
56.1002004,60.0
0.0,70.0
0.0,70.0
48.0,70.0
45.5,70.0
49.33333333,70.0
49.75,70.0
54.2,70.0
53.5,70.0
54.85714286,70.0
55.0,70.0
54.88888889,70.0
54.9,70.0
56.27272727,70.0
57.25,70.0
58.23076923,70.0
58.92857143,70.0
59.2,70.0
59.0625,70.0
59.05882353,70.0
58.77777778,70.0
58.84210526,70.0
58.6,70.0
58.66666667,70.0
58.59090909,70.0
58.65217391,70.0
58.95833333,70.0
58.92,70.0
59.07692308,70.0
59.33333333,70.0
59.53571429,70.0
59.89655172,70.0
60.2,70.0
60.38709677,70.0
60.5,70.0
60.66666667,70.0
60.76470588,70.0
60.74285714,70.0
60.86111111,70.0
60.89189189,70.0
60.86842105,70.0
61.0,70.0
61.075,70.0
61.04878049,70.0
60.95238095,70.0
61.1627907,70.0
61.13636364,70.0
61.17777778,70.0
61.2826087,70.0
61.34042553,70.0
61.41666667,70.0
61.53061224,70.0
61.64,70.0
61.58823529,70.0
61.67307692,70.0
61.71698113,70.0
61.74074074,70.0
61.72727273,70.0
61.73214286,70.0
61.78947368,70.0
61.72413793,70.0
61.81355932,70.0
61.91666667,70.0
61.86885246,70.0
61.90322581,70.0
61.95238095,70.0
62.0,70.0
62.01538462,70.0
62.18181818,70.0
62.20895522,70.0
62.16176471,70.0
62.28985507,70.0
62.3,70.0
62.30985915,70.0
62.27777778,70.0
62.28767123,70.0
62.25675676,70.0
62.24,70.0
62.23684211,70.0
62.23376623,70.0
62.24358974,70.0
62.29113924,70.0
62.3375,70.0
62.35802469,70.0
62.40243902,70.0
62.43373494,70.0
62.44047619,70.0
62.54117647,70.0
62.51162791,70.0
62.57471264,70.0
62.55681818,70.0
62.61797753,70.0
62.58888889,70.0
62.54945055,70.0
62.59782609,70.0
62.51612903,70.0
62.53191489,70.0
62.57894737,70.0
62.59375,70.0
62.56701031,70.0
62.56122449,70.0
62.57575758,70.0
62.56,70.0
62.61386139,70.0
62.62745098,70.0
62.60194175,70.0
62.61538462,70.0
62.68571429,70.0
62.72641509,70.0
62.68224299,70.0
62.72222222,70.0
62.68807339,70.0
62.68181818,70.0
62.72072072,70.0
62.72321429,70.0
62.69911504,70.0
62.65789474,70.0
62.67826087,70.0
62.67241379,70.0
62.69230769,70.0
62.70338983,70.0
62.66386555,70.0
62.675,70.0
62.7107438,70.0
62.7295082,70.0
62.7398374,70.0
62.75,70.0
62.76,70.0
62.77777778,70.0
62.82677165,70.0
62.8359375,70.0
62.79069767,70.0
62.8,70.0
62.82442748,70.0
62.84090909,70.0
62.81954887,70.0
62.82089552,70.0
62.78518519,70.0
62.77941176,70.0
62.81021898,70.0
62.84057971,70.0
62.82014388,70.0
62.85,70.0
62.85815603,70.0
62.87323944,70.0
62.9020979,70.0
62.93055556,70.0
62.91034483,70.0
62.87671233,70.0
62.91156463,70.0
62.91891892,70.0
62.9261745,70.0
62.92666667,70.0
62.90066225,70.0
62.88815789,70.0
62.88888889,70.0
62.90909091,70.0
62.89677419,70.0
62.91025641,70.0
62.93630573,70.0
62.93670886,70.0
62.97484277,70.0
62.98125,70.0
62.98136646,70.0
62.9691358,70.0
63.01226994,70.0
62.99390244,70.0
62.98787879,70.0
63.0060241,70.0
62.98802395,70.0
62.97619048,70.0
62.98224852,70.0
63.0,70.0
62.96491228,70.0
62.98255814,70.0
63.0,70.0
63.0,70.0
63.01714286,70.0
63.02272727,70.0
63.03389831,70.0
63.01123596,70.0
63.06703911,70.0
63.07777778,70.0
63.04972376,70.0
63.05494505,70.0
63.05464481,70.0
63.05434783,70.0
63.03783784,70.0
63.03763441,70.0
63.01604278,70.0
63.0,70.0
63.02645503,70.0
63.03157895,70.0
63.02617801,70.0
63.04166667,70.0
63.05181347,70.0
63.04639175,70.0
63.07692308,70.0
63.10204082,70.0
63.08629442,70.0
63.08585859,70.0
63.09547739,70.0
63.115,70.0
63.09452736,70.0
63.1039604,70.0
63.09359606,70.0
63.05392157,70.0
63.06341463,70.0
63.0776699,70.0
63.08695652,70.0
63.09615385,70.0
63.09569378,70.0
63.1,70.0
63.09478673,70.0
63.14622642,70.0
63.14084507,70.0
63.10280374,70.0
63.11627907,70.0
63.12037037,70.0
63.11981567,70.0
63.10550459,70.0
63.11415525,70.0
63.07272727,70.0
63.06334842,70.0
63.06306306,70.0
63.0896861,70.0
63.08482143,70.0
63.08444444,70.0
63.09734513,70.0
63.10132159,70.0
63.11842105,70.0
63.13100437,70.0
63.11304348,70.0
63.11688312,70.0
63.12931034,70.0
63.12875536,70.0
63.11538462,70.0
63.11489362,70.0
63.11440678,70.0
63.10970464,70.0
63.11764706,70.0
63.10460251,70.0
63.1125,70.0
63.1120332,70.0
63.13636364,70.0
63.13168724,70.0
63.12704918,70.0
63.14693878,70.0
63.13414634,70.0
63.14979757,70.0
63.15322581,70.0
63.17269076,70.0
63.14,70.0
63.14342629,70.0
63.1547619,70.0
63.15019763,70.0
63.16929134,70.0
63.16470588,70.0
63.15625,70.0
63.14007782,70.0
63.15503876,70.0
63.15444015,70.0
63.13461538,70.0
63.16475096,70.0
63.14885496,70.0
63.14068441,70.0
63.13636364,70.0
63.1509434,70.0
63.13909774,70.0
63.11985019,70.0
63.13059701,70.0
63.13011152,70.0
63.15555556,70.0
63.16236162,70.0
63.16911765,70.0
63.15384615,70.0
63.15328467,70.0
63.15636364,70.0
63.15217391,70.0
63.15884477,70.0
63.15107914,70.0
63.14336918,70.0
63.15,70.0
63.13879004,70.0
63.14893617,70.0
63.13780919,70.0
63.14084507,70.0
63.15087719,70.0
63.16433566,70.0
63.17421603,70.0
63.16319444,70.0
63.183391,70.0
63.16896552,70.0
63.17182131,70.0
63.18835616,70.0
63.19795222,70.0
63.18707483,70.0
63.17966102,70.0
63.18243243,70.0
63.16835017,70.0
63.17114094,70.0
63.17056856,70.0
63.16666667,70.0
63.1627907,70.0
63.17218543,70.0
63.17821782,70.0
63.17763158,70.0
63.18688525,70.0
63.19607843,70.0
63.19218241,70.0
63.20454545,70.0
63.22330097,70.0
63.20645161,70.0
63.20578778,70.0
63.21474359,70.0
63.22044728,70.0
63.21974522,70.0
63.22222222,70.0
63.22468354,70.0
63.20504732,70.0
63.21383648,70.0
63.22257053,70.0
63.221875,70.0
63.21806854,70.0
63.22981366,70.0
63.22910217,70.0
63.22530864,70.0
63.25230769,70.0
63.2607362,70.0
63.23547401,70.0
63.24390244,70.0
63.25835866,70.0
63.25454545,70.0
63.24471299,70.0
63.25,70.0
63.24324324,70.0
63.23353293,70.0
63.24179104,70.0
63.24702381,70.0
63.23738872,70.0
63.23372781,70.0
63.2359882,70.0
63.23823529,70.0
63.24340176,70.0
63.25438596,70.0
63.25655977,70.0
63.25290698,70.0
63.26956522,70.0
63.26589595,70.0
63.27089337,70.0
63.26724138,70.0
63.26934097,70.0
63.26285714,70.0
63.26210826,70.0
63.27272727,70.0
63.26062323,70.0
63.2740113,70.0
63.28169014,70.0
63.28370787,70.0
63.28571429,70.0
63.2877095,70.0
63.29247911,70.0
63.29166667,70.0
63.31301939,70.0
63.30662983,70.0
63.29201102,70.0
63.3021978,70.0
63.30684932,70.0
63.30054645,70.0
63.29700272,70.0
63.29619565,70.0
63.28455285,70.0
63.28918919,70.0
63.29380054,70.0
63.30376344,70.0
63.29490617,70.0
63.31016043,70.0
63.30933333,70.0
63.30585106,70.0
63.32095491,70.0
63.32539683,70.0
63.3298153,70.0
63.32105263,70.0
63.33595801,70.0
63.32984293,70.0
63.32375979,70.0
63.32291667,70.0
63.30909091,70.0
63.30569948,70.0
63.29715762,70.0
63.30154639,70.0
63.29562982,70.0
63.2974359,70.0
63.31457801,70.0
63.31122449,70.0
63.32824427,70.0
63.32233503,70.0
63.33417722,70.0
63.33585859,70.0
63.34256927,70.0
63.34170854,70.0
63.33082707,70.0
63.34,70.0
63.33167082,70.0
63.33084577,70.0
63.32506203,70.0
63.31683168,70.0
63.30617284,70.0
63.30049261,70.0
63.3046683,70.0
63.30882353,70.0
63.31295844,70.0
63.32439024,70.0
63.33333333,70.0
63.33495146,70.0
63.34140436,70.0
63.33816425,70.0
63.33253012,70.0
63.34375,70.0
63.34292566,70.0
63.34449761,70.0
63.33890215,70.0
63.34285714,70.0
63.33729216,70.0
63.3436019,70.0
63.34515366,70.0
63.33726415,70.0
63.34588235,70.0
63.35446009,70.0
63.36533958,70.0
63.36214953,70.0
63.37062937,70.0
63.3627907,70.0
63.35266821,70.0
63.36342593,70.0
63.35796767,70.0
63.35483871,70.0
63.35632184,70.0
63.35779817,70.0
63.36155606,70.0
63.36757991,70.0
63.37585421,70.0
63.37045455,70.0
63.37641723,70.0
63.38687783,70.0
63.38600451,70.0
63.39414414,70.0
63.39101124,70.0
63.39461883,70.0
63.39149888,70.0
63.39285714,70.0
63.39643653,70.0
63.38666667,70.0
63.39689579,70.0
63.40044248,70.0
63.401766,70.0
63.40528634,70.0
63.40879121,70.0
63.41447368,70.0
63.41356674,70.0
63.430131,70.0
63.42265795,70.0
63.41956522,70.0
63.42516269,70.0
63.43290043,70.0
63.42980562,70.0
63.42241379,70.0
63.42580645,70.0
63.41416309,70.0
63.4261242,70.0
63.42735043,70.0
63.43283582,70.0
63.42978723,70.0
63.42250531,70.0
63.4279661,70.0
63.42071882,70.0
63.43037975,70.0
63.42947368,70.0
63.42226891,70.0
63.43186583,70.0
63.42887029,70.0
63.43632568,70.0
63.42916667,70.0
63.44074844,70.0
63.44190871,70.0
63.44099379,70.0
63.45041322,70.0
63.45360825,70.0
63.4526749,70.0
63.4476386,70.0
63.45286885,70.0
63.44989775,70.0
63.44897959,70.0
63.44806517,70.0
63.45121951,70.0
63.44624746,70.0
63.451417,70.0
63.45252525,70.0
63.4516129,70.0
63.45674044,70.0
63.46184739,70.0
63.46292585,70.0
0.0,40.0
0.0,40.0
57.0,40.0
54.5,40.0
55.66666667,40.0
56.5,40.0
56.6,40.0
56.5,40.0
54.71428571,40.0
53.75,40.0
53.22222222,40.0
52.2,40.0
51.72727273,40.0
51.33333333,40.0
51.15384615,40.0
50.35714286,40.0
50.13333333,40.0
49.75,40.0
49.0,40.0
47.66666667,40.0
47.26315789,40.0
47.2,40.0
46.95238095,40.0
46.77272727,40.0
46.65217391,40.0
46.66666667,40.0
46.64,40.0
47.11538462,40.0
47.44444444,40.0
47.60714286,40.0
47.27586207,40.0
46.93333333,40.0
46.83870968,40.0
46.78125,40.0
46.57575758,40.0
46.47058824,40.0
46.51428571,40.0
46.41666667,40.0
46.35135135,40.0
46.07894737,40.0
46.0,40.0
46.075,40.0
45.80487805,40.0
45.69047619,40.0
45.60465116,40.0
45.59090909,40.0
45.46666667,40.0
45.36956522,40.0
45.34042553,40.0
45.3125,40.0
45.34693878,40.0
45.38,40.0
45.33333333,40.0
45.23076923,40.0
45.28301887,40.0
45.09259259,40.0
45.07272727,40.0
45.08928571,40.0
45.03508772,40.0
44.94827586,40.0
44.89830508,40.0
44.88333333,40.0
44.90163934,40.0
44.87096774,40.0
44.79365079,40.0
44.75,40.0
44.8,40.0
44.65151515,40.0
44.6119403,40.0
44.61764706,40.0
44.57971014,40.0
44.58571429,40.0
44.57746479,40.0
44.5,40.0
44.4109589,40.0
44.5,40.0
44.53333333,40.0
44.48684211,40.0
44.41558442,40.0
44.42307692,40.0
44.35443038,40.0
44.3375,40.0
44.33333333,40.0
44.2804878,40.0
44.25301205,40.0
44.17857143,40.0
44.22352941,40.0
44.19767442,40.0
44.11494253,40.0
44.14772727,40.0
44.12359551,40.0
44.11111111,40.0
44.07692308,40.0
44.11956522,40.0
44.05376344,40.0
44.0212766,40.0
44.05263158,40.0
44.0625,40.0
44.08247423,40.0
44.04081633,40.0
44.08080808,40.0
44.05,40.0
44.03960396,40.0
44.0,40.0
43.97087379,40.0
43.96153846,40.0
43.86666667,40.0
43.90566038,40.0
43.91588785,40.0
43.86111111,40.0
43.88073394,40.0
43.88181818,40.0
43.81081081,40.0
43.875,40.0
43.85840708,40.0
43.83333333,40.0
43.77391304,40.0
43.78448276,40.0
43.79487179,40.0
43.81355932,40.0
43.83193277,40.0
43.875,40.0
43.87603306,40.0
43.85245902,40.0
43.82926829,40.0
43.81451613,40.0
43.792,40.0
43.74603175,40.0
43.72440945,40.0
43.7265625,40.0
43.65891473,40.0
43.67692308,40.0
43.69465649,40.0
43.66666667,40.0
43.67669173,40.0
43.67910448,40.0
43.65925926,40.0
43.58823529,40.0
43.56934307,40.0
43.62318841,40.0
43.58992806,40.0
43.61428571,40.0
43.60283688,40.0
43.63380282,40.0
43.62237762,40.0
43.61805556,40.0
43.6137931,40.0
43.64383562,40.0
43.57823129,40.0
43.56081081,40.0
43.53691275,40.0
43.46,40.0
43.50993377,40.0
43.50657895,40.0
43.52287582,40.0
43.53896104,40.0
43.5483871,40.0
43.55769231,40.0
43.54140127,40.0
43.52531646,40.0
43.50943396,40.0
43.5,40.0
43.48447205,40.0
43.44444444,40.0
43.44171779,40.0
43.45121951,40.0
43.46060606,40.0
43.46385542,40.0
43.47305389,40.0
43.46428571,40.0
43.44970414,40.0
43.45882353,40.0
43.4502924,40.0
43.39534884,40.0
43.37572254,40.0
43.39655172,40.0
43.41142857,40.0
43.40909091,40.0
43.42372881,40.0
43.42134831,40.0
43.43575419,40.0
43.43333333,40.0
43.42541436,40.0
43.4010989,40.0
43.37704918,40.0
43.38043478,40.0
43.34594595,40.0
43.33870968,40.0
43.3368984,40.0
43.34042553,40.0
43.35978836,40.0
43.37368421,40.0
43.36125654,40.0
43.359375,40.0
43.37305699,40.0
43.3556701,40.0
43.31794872,40.0
43.30612245,40.0
43.35025381,40.0
43.32828283,40.0
43.33668342,40.0
43.35,40.0
43.34825871,40.0
43.35643564,40.0
43.34482759,40.0
43.35784314,40.0
43.35609756,40.0
43.32038835,40.0
43.3236715,40.0
43.29807692,40.0
43.26315789,40.0
43.26190476,40.0
43.27962085,40.0
43.29245283,40.0
43.30516432,40.0
43.31308411,40.0
43.34883721,40.0
43.32407407,40.0
43.30414747,40.0
43.32110092,40.0
43.31050228,40.0
43.29090909,40.0
43.28959276,40.0
43.27927928,40.0
43.28251121,40.0
43.26339286,40.0
43.30222222,40.0
43.30973451,40.0
43.30837004,40.0
43.27631579,40.0
43.2489083,40.0
43.22173913,40.0
43.21212121,40.0
43.21551724,40.0
43.21459227,40.0
43.20940171,40.0
43.21276596,40.0
43.24576271,40.0
43.23628692,40.0
43.23109244,40.0
43.27196653,40.0
43.26666667,40.0
43.25311203,40.0
43.2107438,40.0
43.22222222,40.0
43.21721311,40.0
43.22857143,40.0
43.22357724,40.0
43.24291498,40.0
43.26612903,40.0
43.24096386,40.0
43.224,40.0
43.22310757,40.0
43.21031746,40.0
43.21343874,40.0
43.19291339,40.0
43.18039216,40.0
43.15234375,40.0
43.16342412,40.0
43.17829457,40.0
43.2007722,40.0
43.21153846,40.0
43.22988506,40.0
43.22900763,40.0
43.20152091,40.0
43.18939394,40.0
43.2,40.0
43.17669173,40.0
43.16853933,40.0
43.1641791,40.0
43.16356877,40.0
43.16296296,40.0
43.16236162,40.0
43.15808824,40.0
43.14285714,40.0
43.1459854,40.0
43.15272727,40.0
43.12681159,40.0
43.10830325,40.0
43.10791367,40.0
43.13261649,40.0
43.13214286,40.0
43.14946619,40.0
43.16312057,40.0
43.18021201,40.0
43.16549296,40.0
43.15087719,40.0
43.16783217,40.0
43.14285714,40.0
43.14583333,40.0
43.13148789,40.0
43.11034483,40.0
43.11340206,40.0
43.1130137,40.0
43.11262799,40.0
43.11564626,40.0
43.12881356,40.0
43.12837838,40.0
43.11784512,40.0
43.10067114,40.0
43.090301,40.0
43.09,40.0
43.09966777,40.0
43.10264901,40.0
43.12871287,40.0
43.13486842,40.0
43.12131148,40.0
43.1372549,40.0
43.15960912,40.0
43.1525974,40.0
43.14886731,40.0
43.13870968,40.0
43.11254019,40.0
43.09935897,40.0
43.10543131,40.0
43.08917197,40.0
43.08571429,40.0
43.07594937,40.0
43.10410095,40.0
43.09433962,40.0
43.06583072,40.0
43.0875,40.0
43.105919,40.0
43.11801242,40.0
43.11145511,40.0
43.09567901,40.0
43.09230769,40.0
43.10736196,40.0
43.11009174,40.0
43.11890244,40.0
43.11854103,40.0
43.1030303,40.0
43.09667674,40.0
43.11144578,40.0
43.1021021,40.0
43.09281437,40.0
43.09850746,40.0
43.0952381,40.0
43.08902077,40.0
43.09763314,40.0
43.07964602,40.0
43.07941176,40.0
43.08211144,40.0
43.09064327,40.0
43.09620991,40.0
43.09883721,40.0
43.08985507,40.0
43.08092486,40.0
43.0778098,40.0
43.08333333,40.0
43.08022923,40.0
43.08285714,40.0
43.07692308,40.0
43.05965909,40.0
43.07365439,40.0
43.07627119,40.0
43.07323944,40.0
43.07022472,40.0
43.07002801,40.0
43.06703911,40.0
43.05849582,40.0
43.04444444,40.0
43.04155125,40.0
43.03867403,40.0
43.03581267,40.0
43.03846154,40.0
43.04657534,40.0
43.03825137,40.0
43.03542234,40.0
43.05434783,40.0
43.06233062,40.0
43.05405405,40.0
43.06469003,40.0
43.04569892,40.0
43.03217158,40.0
43.02406417,40.0
43.03733333,40.0
43.02925532,40.0
43.02387268,40.0
43.02380952,40.0
43.01846966,40.0
43.02894737,40.0
43.02362205,40.0
43.02094241,40.0
43.00522193,40.0
42.99739583,40.0
43.01038961,40.0
43.00777202,40.0
43.00775194,40.0
42.98453608,40.0
43.00771208,40.0
43.0025641,40.0
43.00255754,40.0
43.00765306,40.0
42.99745547,40.0
42.99238579,40.0
42.98987342,40.0
42.98989899,40.0
42.98488665,40.0
42.9798995,40.0
42.98746867,40.0
42.985,40.0
42.98503741,40.0
42.98756219,40.0
42.99007444,40.0
42.98514851,40.0
42.98765432,40.0
42.9679803,40.0
42.97788698,40.0
42.96568627,40.0
42.96332518,40.0
42.95609756,40.0
42.96836983,40.0
42.95873786,40.0
42.96125908,40.0
42.96618357,40.0
42.94698795,40.0
42.94471154,40.0
42.95683453,40.0
42.95215311,40.0
42.94272076,40.0
42.94285714,40.0
42.94774347,40.0
42.94549763,40.0
42.95035461,40.0
42.94811321,40.0
42.94117647,40.0
42.92957746,40.0
42.93442623,40.0
42.93691589,40.0
42.93473193,40.0
42.92093023,40.0
42.9187935,40.0
42.9212963,40.0
42.8960739,40.0
42.9124424,40.0
42.91954023,40.0
42.90137615,40.0
42.91990847,40.0
42.91552511,40.0
42.91799544,40.0
42.91136364,40.0
42.91836735,40.0
42.91855204,40.0
42.91873589,40.0
42.92567568,40.0
42.92359551,40.0
42.92152466,40.0
42.91498881,40.0
42.90848214,40.0
42.91759465,40.0
42.92666667,40.0
42.91796009,40.0
42.8960177,40.0
42.90066225,40.0
42.88986784,40.0
42.90549451,40.0
42.91008772,40.0
42.91247265,40.0
42.90611354,40.0
42.90196078,40.0
42.90869565,40.0
42.90238612,40.0
42.9025974,40.0
42.90712743,40.0
42.90732759,40.0
42.90967742,40.0
42.89914163,40.0
42.89721627,40.0
42.90811966,40.0
42.90405117,40.0
42.90851064,40.0
42.91295117,40.0
42.8940678,40.0
42.89006342,40.0
42.89240506,40.0
42.88631579,40.0
42.87394958,40.0
42.88469602,40.0
42.89539749,40.0
42.88935282,40.0
42.89583333,40.0
42.89397089,40.0
42.90248963,40.0
42.90269151,40.0
42.90289256,40.0
42.90721649,40.0
42.90946502,40.0
42.89322382,40.0
42.8852459,40.0
42.89775051,40.0
42.89795918,40.0
42.91242363,40.0
42.90243902,40.0
42.90263692,40.0
42.89878543,40.0
42.8969697,40.0
42.89717742,40.0
42.89336016,40.0
42.88554217,40.0
42.88376754,40.0
0.0,50.0
0.0,50.0
49.0,50.0
53.5,50.0
51.0,50.0
54.5,50.0
53.8,50.0
53.66666667,50.0
54.28571429,50.0
52.75,50.0
51.77777778,50.0
51.8,50.0
51.81818182,50.0
51.5,50.0
51.23076923,50.0
50.64285714,50.0
