attendance,std 
59.0,0.434543595
60.0,0.271964147
66.0,4.504704385
59.0,0.444069248
53.0,4.676476944
64.0,3.094940138
55.0,3.261914325
63.0,2.389744827
64.0,3.090148466
62.0,1.672315174
56.0,2.564786019
58.0,1.148098107
58.0,1.145634377
63.0,2.384781971
65.0,3.790878021
56.0,2.567596692
56.0,2.56213372
63.0,2.382544505
56.0,2.561763974
66.0,4.499770426
62.0,1.66781726
55.0,3.275020881
56.0,2.562519323
63.0,2.382223475
59.0,0.44527017
66.0,4.495073379
59.0,0.453726851
54.0,3.980967076
54.0,3.972707808
66.0,4.503230764
60.0,0.260051667
64.0,3.082110795
57.0,1.8637938
54.0,3.976931157
56.0,2.557466125
66.0,4.504371418
61.0,0.966860293
62.0,1.670557772
56.0,2.566855104
56.0,2.561648501
58.0,1.145112196
64.0,3.091270858
61.0,0.967994969
58.0,1.151004801
61.0,0.968367118
57.0,1.856332432
22.0,0.0
47.0,0.0
59.0,0.0
70.0,3.889087297
62.0,1.178511302
85.0,11.3137085
56.0,7.353910524
56.0,6.12825877
52.0,7.677159339
62.0,0.530330086
62.0,0.471404521
81.0,11.66726189
64.0,0.321412173
66.0,1.001734607
51.0,8.866031179
61.0,1.666751699
56.0,4.855466564
69.0,4.065863992
69.0,3.826695522
72.0,5.617570539
61.0,2.046888051
63.0,0.601040764
51.0,8.653640132
69.0,3.889087297
62.0,1.014544512
74.0,7.15945616
62.0,1.272792206
69.0,3.535533906
51.0,8.851929335
68.0,3.055711447
58.0,3.8768958
69.0,3.771236166
62.0,1.140494808
71.0,5.060232903
56.0,5.378297033
69.0,3.701911972
56.0,5.333605435
67.0,2.376664459
58.0,3.879531799
74.0,7.238540471
59.0,3.281700702
69.0,3.694632932
60.0,2.604222536
65.0,0.90913729
55.0,6.018629812
73.0,6.556808335
60.0,2.57701138
71.0,5.088094447
59.0,3.324906354
66.0,1.590990258
52.0,8.138943359
74.0,7.269057711
59.0,3.272101968
69.0,3.725908809
56.0,5.363338227
69.0,3.758141596
54.0,6.723942665
71.0,5.202285604
61.0,1.835996555
66.0,1.670234983
59.0,3.223927528
70.0,4.478342948
56.0,5.332280645
68.0,3.102145879
63.0,0.426508852
66.0,1.668330062
58.0,3.927162277
75.0,7.971021897
56.0,5.382454603
67.0,2.360488814
61.0,1.85487431
66.0,1.656650173
54.0,6.732453297
76.0,8.70134178
60.0,2.576580874
68.0,3.03864806
59.0,3.280975465
64.0,0.251208988
57.0,4.6375185
73.0,6.59059782
62.0,1.172544156
70.0,4.428256217
59.0,3.308561359
63.0,0.474278939
56.0,5.358676691
71.0,5.185449729
62.0,1.164646463
73.0,6.53662664
61.0,1.926256404
65.0,0.891918781
53.0,7.508043913
70.0,4.462629463
61.0,1.880437814
71.0,5.134210107
62.0,1.216527796
68.0,2.993920201
51.0,8.931875131
72.0,5.855728032
59.0,3.302261566
68.0,3.030457634
57.0,4.699760222
72.0,5.84777308
54.0,6.812028694
70.0,4.457545689
62.0,1.187664788
65.0,0.924678098
54.0,6.788225099
73.0,6.584098047
58.0,3.984910178
68.0,3.0575821
61.0,1.874806053
66.0,1.645630327
52.0,8.179505469
74.0,7.310979041
60.0,2.565608675
69.0,3.765033475
55.0,6.081118318
70.0,4.486470612
54.0,6.768885427
69.0,3.805193272
63.0,0.433771387
66.0,1.673486049
56.0,5.352973649
72.0,5.911876367
56.0,5.357914797
69.0,3.803550186
63.0,0.435577777
66.0,1.672363657
52.0,8.162350718
75.0,8.037815364
57.0,4.653749281
69.0,3.80205877
58.0,3.945763794
69.0,3.803377384
51.0,8.857442838
71.0,5.24525478
60.0,2.514157444
68.0,3.119588741
57.0,4.624581576
72.0,5.93867217
53.0,7.442426049
71.0,5.247742469
61.0,1.810393958
64.0,0.308736764
56.0,5.310718063
73.0,6.66349932
56.0,5.320368954
69.0,3.845498522
61.0,1.799033579
66.0,1.724767216
52.0,8.119863776
74.0,7.386908841
59.0,3.198370408
70.0,4.549673895
55.0,6.01734006
69.0,3.856946079
56.0,5.301019869
69.0,3.866423618
61.0,1.779026615
68.0,3.150653
59.0,3.193098546
70.0,4.556419321
56.0,5.30988881
67.0,2.453049451
61.0,1.778612149
66.0,1.746208819
61.0,1.778480692
71.0,5.260704065
58.0,3.908141072
68.0,3.144099795
58.0,3.90373152
67.0,2.445757573
61.0,1.786375026
69.0,3.847976437
63.0,0.392382954
68.0,3.125086866
61.0,1.81423397
65.0,1.008430694
62.0,1.106602138
65.0,1.009017542
62.0,1.10608882
69.0,3.822304989
64.0,0.285186713
66.0,1.690062911
60.0,2.538629264
65.0,0.991486682
61.0,1.827011035
66.0,1.699337264
64.0,0.283598976
67.0,2.392127196
65.0,0.972739487
67.0,2.374390139
57.0,4.672087737
68.0,3.08990932
57.0,4.663973743
68.0,3.098148268
62.0,1.138623227
71.0,5.198677917
61.0,1.862885378
68.0,3.071271878
55.0,6.090356899
66.0,1.679378605
61.0,1.846920697
67.0,2.38385999
64.0,0.261246348
70.0,4.481809157
59.0,3.280285604
68.0,3.068706128
52.0,8.205171442
69.0,3.797299397
60.0,2.554380956
70.0,4.495178823
62.0,1.156169855
68.0,3.071912007
55.0,6.091741519
67.0,2.38235509
58.0,3.963086843
68.0,3.093592168
63.0,0.43990514
72.0,5.896881322
61.0,1.872702891
64.0,0.247487373
53.0,7.496611712
70.0,4.503824273
61.0,1.851795337
71.0,5.195972151
63.0,0.458833734
69.0,3.767064445
50.0,9.625374246
70.0,4.496951021
58.0,3.970914064
69.0,3.790707223
59.0,3.266159894
71.0,5.196625267
53.0,7.498973632
71.0,5.206602496
59.0,3.264727054
66.0,1.677880498
57.0,4.666308041
73.0,6.619470204
56.0,5.378745306
70.0,4.501913174
62.0,1.150148789
66.0,1.671343301
52.0,8.194290929
73.0,6.627677084
60.0,2.554242863
69.0,3.794231509
55.0,6.080545762
70.0,4.50780573
56.0,5.370035836
69.0,3.80706291
61.0,1.842421653
67.0,2.390694355
59.0,3.253250171
70.0,4.507109759
58.0,3.962570942
66.0,1.687665013
60.0,2.545034135
67.0,2.395392739
61.0,1.840115716
69.0,3.80205877
63.0,0.438893864
66.0,1.676005004
61.0,1.85245845
67.0,2.381128517
61.0,1.854487596
67.0,2.379175072
63.0,0.447569461
67.0,2.371973867
62.0,1.159234537
67.0,2.36749826
61.0,1.868223082
66.0,1.661181004
62.0,1.162970494
66.0,1.659378322
62.0,1.164797716
67.0,2.362146566
62.0,1.169151284
67.0,2.357870454
62.0,1.173442436
67.0,2.353655429
61.0,1.882262891
67.0,2.352007662
62.0,1.179344172
66.0,1.643276322
62.0,1.180992378
67.0,2.346308865
62.0,1.1850814
67.0,2.342291213
62.0,1.189113826
67.0,2.338328976
62.0,1.193090823
67.0,2.334421017
62.0,1.197013527
67.0,2.330566228
62.0,1.200883042
67.0,2.32676353
62.0,1.204700442
67.0,2.323011875
62.0,1.208466773
67.0,2.319310242
62.0,1.212183053
67.0,2.315657638
62.0,1.215850274
67.0,2.312053094
62.0,1.2194694
67.0,2.308495668
62.0,1.223041371
67.0,2.304984443
62.0,1.226567103
67.0,2.301518523
62.0,1.230047488
67.0,2.298097039
62.0,1.233483395
67.0,2.29471914
62.0,1.236875671
67.0,2.291384
62.0,1.240225143
67.0,2.288090811
62.0,1.243532615
67.0,2.284838787
62.0,1.246798873
67.0,2.28162716
62.0,1.250024681
67.0,2.278455184
62.0,1.253210788
67.0,2.275322127
62.0,1.25635792
67.0,2.272227279
62.0,1.25946679
67.0,2.269169943
62.0,1.26253809
67.0,2.266149443
62.0,1.265572497
67.0,2.263165117
62.0,1.268570673
67.0,2.260216318
62.0,1.271533262
67.0,2.257302417
62.0,1.274460895
67.0,2.254422796
62.0,1.277354185
67.0,2.251576856
62.0,1.280213735
67.0,2.248764008
62.0,1.283040131
67.0,2.245983678
62.0,1.285833945
67.0,2.243235306
62.0,1.288595739
67.0,2.240518344
62.0,1.291326059
67.0,2.237832256
62.0,1.294025441
67.0,2.23517652
62.0,1.296694407
67.0,2.232550624
62.0,1.299333469
67.0,2.229954067
62.0,1.301943126
67.0,2.227386361
62.0,1.304523868
67.0,2.224847027
62.0,1.307076171
67.0,2.222335598
62.0,1.309600504
67.0,2.219851616
62.0,1.312097324
67.0,2.217394634
62.0,1.314567078
67.0,2.214964215
62.0,1.317010204
67.0,2.212559928
62.0,1.319427131
67.0,2.210181356
62.0,1.321818276
67.0,2.207828088
62.0,1.324184052
67.0,2.205499722
62.0,1.326524859
67.0,2.203195866
62.0,1.32884109
67.0,2.200916133
62.0,1.331133131
67.0,2.198660148
62.0,1.333401359
67.0,2.196427541
62.0,1.335646142
67.0,2.19421795
62.0,1.337867843
67.0,2.192031022
62.0,1.340066815
67.0,2.189866409
62.0,1.342243407
67.0,2.187723772
62.0,1.344397956
67.0,2.185602778
62.0,1.346530797
67.0,2.183503101
62.0,1.348642257
67.0,2.18142442
62.0,1.350732654
67.0,2.179366423
62.0,1.352802303
67.0,2.177328801
62.0,1.354851512
67.0,2.175311255
62.0,1.35688058
67.0,2.173313489
62.0,1.358889804
67.0,2.171335213
62.0,1.360879474
67.0,2.169376144
62.0,1.362849874
67.0,2.167436003
62.0,1.364801281
67.0,2.165514517
62.0,1.36673397
67.0,2.163611419
62.0,1.368648209
67.0,2.161726445
62.0,1.37054426
67.0,2.159859339
62.0,1.372422381
67.0,2.158009846
62.0,1.374282826
67.0,2.15617772
62.0,1.376125843
67.0,2.154362717
62.0,1.377951676
67.0,2.152564597
62.0,1.379760564
67.0,2.150783126
62.0,1.381552741
67.0,2.149018075
62.0,1.383328439
67.0,2.147269216
62.0,1.385087883
67.0,2.145536329
62.0,1.386831295
67.0,2.143819196
62.0,1.388558895
67.0,2.142117602
62.0,1.390270895
67.0,2.140431338
62.0,1.391967506
67.0,2.138760197
62.0,1.393648936
67.0,2.137103977
62.0,1.395315386
67.0,2.135462479
62.0,1.396967056
67.0,2.133835508
62.0,1.398604141
67.0,2.132222871
62.0,1.400226835
67.0,2.13062438
62.0,1.401835326
67.0,2.12903985
62.0,1.403429799
67.0,2.127469098
62.0,1.405010437
67.0,2.125911946
62.0,1.40657742
67.0,2.124368218
62.0,1.408130923
67.0,2.12283774
62.0,1.409671121
67.0,2.121320344
62.0,1.411198182
67.0,2.119815861
62.0,1.412712274
67.0,2.118324128
62.0,1.414213562
67.0,2.116844984
62.0,1.415702208
67.0,2.11537827
62.0,1.417178371
67.0,2.113923829
62.0,1.418642206
67.0,2.112481509
62.0,1.420093868
67.0,2.111051158
62.0,1.421533508
67.0,2.109632628
62.0,1.422961275
67.0,2.108225774
62.0,1.424377315
67.0,2.106830451
62.0,1.425781771
67.0,2.105446518
62.0,1.427174786
67.0,2.104073837
62.0,1.428556499
67.0,2.10271227
62.0,1.429927046
67.0,2.101361684
62.0,1.431286563
67.0,2.100021947
62.0,1.432635182
99.0,0.0
51.0,0.0
40.0,0.0
69.0,10.25304833
54.0,0.23570226
46.0,4.419417382
44.0,4.666904756
50.0,0.353553391
43.0,4.54568645
41.0,5.214912511
44.0,2.749859705
52.0,2.61629509
50.0,1.092801389
47.0,0.942809042
50.0,1.087856586
49.0,0.353553391
48.0,0.329983165
49.0,0.353553391
49.0,0.332756132
42.0,4.360491817
35.0,8.820226692
39.0,5.692209589
45.0,1.380541811
47.0,0.032141217
46.0,0.645619235
44.0,1.974006431
50.0,2.177888886
50.0,2.094123929
49.0,1.335646142
48.0,0.606091527
42.0,3.511150913
44.0,2.027039439
44.0,1.96165107
43.0,2.585359169
43.0,2.507014951
41.0,3.805898263
43.0,2.323350852
45.0,0.883883476
45.0,0.859994734
47.0,0.539634122
44.0,1.541130164
48.0,1.255114537
44.0,1.53493911
46.0,0.11785113
43.0,2.187097719
43.0,2.137390952
44.0,1.398500078
41.0,3.443302587
45.0,0.601793005
42.0,2.666381821
45.0,0.533937774
41.0,3.2951176
44.0,1.150781624
46.0,0.258365939
46.0,0.25349111
48.0,1.636821253
43.0,1.864190605
45.0,0.441941738
46.0,0.260513025
48.0,1.645851991
43.0,1.857653408
42.0,2.522014186
44.0,1.089639958
43.0,1.767766953
46.0,0.347941432
43.0,1.745669866
44.0,1.022585191
42.0,2.39987756
44.0,0.970952595
48.0,1.830158728
45.0,0.286941882
47.0,1.111167799
42.0,2.390220105
44.0,0.962450897
47.0,1.142994523
44.0,0.965105201
43.0,1.649915823
45.0,0.232600915
41.0,3.021274429
44.0,0.888416212
44.0,0.877170437
44.0,0.866205807
46.0,0.541242228
44.0,0.862325343
44.0,0.851935881
44.0,0.841793787
44.0,0.831890331
47.0,1.274436641
44.0,0.837149408
46.0,0.570506608
40.0,3.630874146
46.0,0.604969135
43.0,1.499688008
44.0,0.783966214
45.0,0.076032987
43.0,1.474392863
45.0,0.059545834
45.0,0.058925565
46.0,0.641498936
46.0,0.634953028
43.0,1.471353504
44.0,0.756604256
44.0,0.749113125
42.0,2.142117602
45.0,0.020595343
41.0,2.821628021
46.0,0.707106781
39.0,4.202615775
45.0,0.039650848
44.0,0.661275786
48.0,2.147269216
48.0,2.127748587
47.0,1.407843231
49.0,2.796859858
47.0,1.370410487
45.0,0.043418837
47.0,1.358874771
46.0,0.6461493
41.0,2.864689011
39.0,4.242640687
42.0,2.103494122
43.0,1.38475078
43.0,1.373306559
44.0,0.660739123
46.0,0.747348631
48.0,2.14413024
47.0,1.425527271
53.0,5.623182498
48.0,2.071210414
48.0,2.055029083
41.0,2.872278708
40.0,3.551851755
42.0,2.121320344
44.0,0.701749912
43.0,1.398263785
41.0,2.791488711
46.0,0.738533749
48.0,2.136918287
45.0,0.01548409
51.0,4.227268801
49.0,2.792817431
50.0,3.474924753
43.0,1.464362979
41.0,2.858304876
42.0,2.136154752
46.0,0.687464926
43.0,1.423966759
43.0,1.414213562
43.0,1.404593062
42.0,2.097431601
45.0,0.023728415
47.0,1.428355698
48.0,2.121320344
49.0,2.809819052
43.0,1.423456788
45.0,0.009183205
46.0,0.693420843
45.0,0.013598207
44.0,0.716114511
44.0,0.711582141
40.0,3.517745056
41.0,2.793071786
42.0,2.0730087
45.0,0.048013423
46.0,0.750487565
45.0,0.043116267
45.0,0.042854956
46.0,0.745443896
46.0,0.74098016
46.0,0.736569564
45.0,0.029288447
45.0,0.029116162
42.0,2.07996907
43.0,1.364880531
45.0,0.049047869
43.0,1.357319913
43.0,1.3495638
42.0,2.044984952
44.0,0.62720771
44.0,0.623684071
46.0,0.786113125
47.0,1.48492424
45.0,0.070320011
46.0,0.773155217
44.0,0.637555295
45.0,0.069173489
45.0,0.068799579
44.0,0.634875443
45.0,0.071845074
40.0,3.445264955
43.0,1.316939614
44.0,0.606623186
43.0,1.3068518
46.0,0.81022652
45.0,0.10258544
47.0,1.508980451
43.0,1.312680281
48.0,2.211512535
46.0,0.79325177
45.0,0.085709913
44.0,0.618274271
44.0,0.6151829
43.0,1.315711125
41.0,2.716410209
44.0,0.592158388
41.0,2.700177365
43.0,1.279690809
43.0,1.273478718
46.0,0.843745773
47.0,1.543396532
46.0,0.832288364
50.0,3.643283511
46.0,0.810994507
46.0,0.807169062
45.0,0.099592504
45.0,0.099127119
44.0,0.60515185
43.0,1.30618336
44.0,0.596315857
41.0,2.705169979
42.0,1.988939622
45.0,0.131778991
44.0,0.572724497
44.0,0.570144657
46.0,0.840283843
47.0,1.54048263
46.0,0.829671957
45.0,0.122022852
46.0,0.825477079
45.0,0.11785113
45.0,0.117336496
43.0,1.29123847
44.0,0.58160298
41.0,2.691272792
40.0,3.383794253
45.0,0.151091193
44.0,0.553649565
46.0,0.85691754
44.0,0.554944562
49.0,2.968065859
44.0,0.565093704
45.0,0.141421356
48.0,2.25335273
45.0,0.131486798
46.0,0.835142577
41.0,2.689324151
45.0,0.138535206
40.0,3.383189762
42.0,1.961004636
43.0,1.248841815
44.0,0.539559391
46.0,0.871155554
50.0,3.684843306
46.0,0.853017704
47.0,1.553957986
48.0,2.252162937
50.0,3.651998552
47.0,1.524698997
41.0,2.707366042
44.0,0.583774203
42.0,1.990273527
43.0,1.278231489
39.0,4.09092429
42.0,1.962086374
42.0,1.954625969
45.0,0.166062956
49.0,2.983190118
47.0,1.563078148
49.0,2.966140805
44.0,0.5672685
47.0,1.548274699
44.0,0.570923253
45.0,0.135681006
43.0,1.273832069
42.0,1.973682664
43.0,1.261953343
43.0,1.257364422
46.0,0.860825647
43.0,1.255944175
44.0,0.546863158
43.0,1.249475423
46.0,0.868731188
45.0,0.161049231
46.0,0.865077445
45.0,0.157412464
44.0,0.547758774
44.0,0.545836814
42.0,1.953197053
44.0,0.537105499
43.0,1.239892099
44.0,0.53094177
44.0,0.529110936
44.0,0.527292686
46.0,0.883883476
44.0,0.528520086
46.0,0.882680914
44.0,0.529730843
45.0,0.176776695
45.0,0.176181488
42.0,1.938611544
45.0,0.182097733
39.0,4.047007811
45.0,0.194982933
43.0,1.215193442
43.0,1.211182902
44.0,0.502417976
45.0,0.204017694
48.0,2.317738894
44.0,0.509024751
50.0,3.721493806
42.0,1.929097141
43.0,1.218048455
47.0,1.605200603
44.0,0.514465511
44.0,0.512821851
39.0,4.035462904
43.0,1.20320392
43.0,1.199396312
45.0,0.214139593
48.0,2.328115723
45.0,0.206147118
47.0,1.615297053
45.0,0.200457063
47.0,1.60965612
44.0,0.510080124
44.0,0.508505803
44.0,0.506941169
42.0,1.915261619
42.0,1.90940455
41.0,2.608534162
45.0,0.219224595
43.0,1.191367789
44.0,0.482797984
43.0,1.186320714
46.0,0.932191823
48.0,2.339380219
46.0,0.922404965
50.0,3.739668899
43.0,1.206487831
44.0,0.497903591
47.0,1.618627912
46.0,0.908840186
43.0,1.208924497
43.0,1.20538963
43.0,1.201875374
40.0,3.313535265
41.0,2.598873619
46.0,0.933953176
48.0,2.341399688
42.0,1.895777663
45.0,0.224896426
49.0,3.044599769
46.0,0.920649
49.0,3.033327385
46.0,0.909423452
47.0,1.611963764
42.0,1.918151635
41.0,2.617884094
44.0,0.495172816
41.0,2.609184519
44.0,0.486505223
42.0,1.895439011
44.0,0.479892414
46.0,0.931740151
49.0,3.044649859
48.0,2.331121257
49.0,3.029904125
47.0,1.611276108
46.0,0.90170565
44.0,0.511115228
44.0,0.509730092
45.0,0.196843239
40.0,3.329691501
42.0,1.910328804
43.0,1.199996227
44.0,0.491571559
41.0,2.605924191
46.0,0.927137349
49.0,3.040371598
48.0,2.327092158
49.0,3.026193137
50.0,3.723475445
49.0,3.008451686
45.0,0.179553293
45.0,0.179084485
42.0,1.937177953
44.0,0.521606041
40.0,3.341354324
42.0,1.922161069
40.0,3.327775728
46.0,0.912513121
48.0,2.320760718
50.0,3.725421916
48.0,2.305312414
48.0,2.299446479
48.0,2.293610321
45.0,0.1718538
45.0,0.171419826
43.0,1.239663274
44.0,0.531218411
40.0,3.351225371
41.0,2.637508294
42.0,1.925587544
46.0,0.900593711
46.0,0.898358988
49.0,3.012204877
44.0,0.522036858
51.0,4.416804919
47.0,1.584475146
50.0,3.696712658
43.0,1.249971156
42.0,1.952304576
43.0,1.242168117
44.0,0.533762643
44.0,0.53247024
42.0,1.941981667
43.0,1.231899284
42.0,1.934344993
43.0,1.224295194
49.0,3.011124571
49.0,3.003938116
46.0,0.880516301
46.0,0.878424814
49.0,2.992636756
48.0,2.280126831
45.0,0.158431944
45.0,0.158059163
42.0,1.958652586
39.0,4.070417958
42.0,1.944543648
43.0,1.234552399
42.0,1.937143694
42.0,1.932649161
47.0,1.599174364
49.0,3.006428601
48.0,2.294023843
51.0,4.40519397
50.0,3.689605338
49.0,2.975673617
45.0,0.146910313
43.0,1.264416454
